dataset,seed,task,epoch,group,phase,real_norm,weighted_FD_norm,cosine,weighted_ratio,total_norm,total_real_cosine
HK,1995,7,5,main,epoch2to10,0.08544719016537392,0.3988180691082682,-0.03281379678552493,4.667421694457108,0.40511803844479893,0.17861573226668243
HK,1995,7,5,few,epoch2to10,0.12374013726866422,0.3387865570605106,0.10306928607518408,2.737887354407392,0.3724642129835342,0.4259701209033325
HK,1995,7,6,main,epoch2to10,0.06785352471470595,0.30370540273373775,-0.0874404553184777,4.475897221414578,0.305347698925283,0.1352470844297783
HK,1995,7,6,few,epoch2to10,0.07882097335846056,0.2681972166959686,0.05995668712369363,3.4026123412136293,0.28403769034142984,0.33411477840588494
HK,1995,7,7,main,epoch2to10,0.007347327547607938,0.23984351634019738,-0.1052715977079475,32.643640124399106,0.23918167669169027,-0.07484428934952268
HK,1995,7,7,few,epoch2to10,0.027630773951365862,0.21199971934442036,-0.023878640392286078,7.672594322459818,0.21313749568781315,0.10588708859998726
HK,1995,7,8,main,epoch2to10,0.00044090134460615286,0.2078490207767476,0.060952318074025895,471.4184325348665,0.20787636057034442,0.06306528041185808
HK,1995,7,8,few,epoch2to10,0.026081613890057753,0.19012782559296973,-0.12094459325224946,7.289726256757676,0.188757385933243,0.016352638825338762
HK,1995,7,9,main,epoch2to10,0.0006081375439731469,0.1965412837943167,0.18672191421988674,323.185578233261,0.19665574392028076,0.18970563245996594
HK,1995,7,9,few,epoch2to10,0.01886846754255733,0.16675079502723006,-0.08890054517825452,8.837537794265913,0.16613977686229844,0.024342340119315204
HK,1995,7,10,main,epoch2to10,0.005455423270061512,0.17211926785816567,-0.08375663705070702,31.55012165650438,0.17174839684120985,-0.05217345804777976
HK,1995,7,10,few,epoch2to10,0.026757938418025498,0.16047293964141457,-0.046800911088788255,5.997208646437122,0.16144854417990998,0.11921853328242196
HK,1995,8,1,main,epoch1,2.7109058092927265,0.0,,0.0,2.7109058092927265,1.0
HK,1995,8,1,few,epoch1,6.036329052297994,0.0,,0.0,6.036329052297994,1.0
HK,1995,8,2,main,epoch2to10,0.004075448987301192,0.2317599340354407,0.04179795096002116,56.86733774796056,0.2319660207740201,0.05932997987674955
HK,1995,8,2,few,epoch2to10,0.10035115496320167,0.49670414802744467,-0.19295774137991492,4.949660501760881,0.4873904712191142,0.009249759057690458
HK,1995,8,3,main,epoch2to10,9.427194491784186e-09,0.22161883133224705,0.12228411179440304,23508460.711761937,0.22161883248504335,0.12228415369619322
HK,1995,8,3,few,epoch2to10,0.00010518163701177956,0.5241735954793687,-0.22913783682672714,4983.5086272774515,0.5241495043859452,-0.2289476974578181
HK,1995,8,4,main,epoch2to10,5.019176403769329e-06,0.13226559595700235,0.06923526357356873,26352.051674787283,0.13226594355577997,0.06927302923097452
HK,1995,8,4,few,epoch2to10,0.00042887961643162386,0.27616531255833426,-0.2805681109463832,643.922681278473,0.27604528955424223,-0.2791364437386522
HK,1995,8,5,main,epoch2to10,3.159246345440652e-10,0.09814536790119703,-0.05693532025419764,310660699.32418555,0.09814536788320975,-0.05693531704568632
HK,1995,8,5,few,epoch2to10,1.46940725754664e-06,0.1424171815521612,-0.2613000719980498,96921.51772133246,0.14241679760300185,-0.2612904587969555
HK,1995,8,6,main,epoch2to10,1.9071337782804952e-05,0.08815262798672432,0.2653449438188877,4622.257179368102,0.08815769038740558,0.2655460386443141
HK,1995,8,6,few,epoch2to10,0.0024538851186528456,0.09977393888032282,-0.21454803595755345,40.659580239476554,0.09927639808609465,-0.1909055714474396
HK,1995,8,7,main,epoch2to10,0.00017651977513379735,0.06877669226931508,0.06629785106872779,389.625990726445,0.06878862064131222,0.06885247344762314
HK,1995,8,7,few,epoch2to10,0.021912436719820273,0.09093877937014785,-0.2322627246042142,4.150098892830653,0.0884554189611673,0.008939509420845876
HK,1995,8,8,main,epoch2to10,3.126848883347371e-06,0.08635134003042687,0.11686525031590621,27616.089952510134,0.08635170550624371,0.11690096631528857
HK,1995,8,8,few,epoch2to10,0.0032361712458805277,0.08863312671463644,-0.16747894659821047,27.388268413626644,0.08814889290925611,-0.13168641223823682
HK,1995,8,9,main,epoch2to10,2.0713447957111697e-07,0.05226510726970869,0.06000463677853852,252324.5158310987,0.05226511969914688,0.06000858565796011
HK,1995,8,9,few,epoch2to10,0.00014496706904983694,0.0724307362363167,0.05975846567724606,499.635791156241,0.07243954378318246,0.061752414507115584
HK,1995,8,10,main,epoch2to10,1.1359282341715743e-06,0.06079311645368846,0.05829002116058011,53518.44828298024,0.060793182677545694,0.05830864278876722
HK,1995,8,10,few,epoch2to10,0.00040802932747065695,0.06723691039078614,0.04238690034447394,164.78450411293394,0.06725544100516219,0.048442081398665814
HK,1995,9,1,main,epoch1,2.9787220362478277,0.0,,0.0,2.9787220362478277,1.0
HK,1995,9,1,few,epoch1,4.783389116215945,0.0,,0.0,4.783389116215945,1.0
HK,1995,9,2,main,epoch2to10,2.143426039444126e-13,0.2168099115959336,0.043903586652865714,1011511046362.77,0.216809911595943,0.043903586653852425
HK,1995,9,2,few,epoch2to10,9.975064731885051e-07,0.3414474000926049,0.13087567145359189,342300.9366557558,0.34144753064336647,0.13087854281878453
HK,1995,9,3,main,epoch2to10,9.193424991231523e-14,0.09435808662815516,0.12005252266325803,1026364893585.924,0.09435808662816621,0.12005252266421827
HK,1995,9,3,few,epoch2to10,9.05441191291163e-09,0.12009281778458644,0.11753025099968548,13263458.625439117,0.12009281884875408,0.1175303253533405
HK,1995,9,4,main,epoch2to10,1.4142057242117794e-07,0.05685436337562182,-0.29755884466266147,402023.2870101705,0.05685432129483999,-0.2975565774811938
HK,1995,9,4,few,epoch2to10,0.0005463254219954,0.047060541478779444,-0.220520630381374,86.14012744802436,0.04694309003104261,-0.20943433515971044
HK,1995,9,5,main,epoch2to10,2.0738494774858383e-12,0.029501239743580165,-0.06897721230524252,14225352449.081793,0.029501239743437116,-0.06897721223527997
HK,1995,9,5,few,epoch2to10,1.462634277879323e-06,0.0188370177600027,-0.2507699104986157,12878.82968756519,0.0188366510285503,-0.250697144428771
HK,1995,9,6,main,epoch2to10,1.485947715963152e-16,0.013297793702287324,-0.14741879691024645,89490320281343.45,0.013297793702287303,-0.1474187969102355
HK,1995,9,6,few,epoch2to10,6.773675009659171e-09,0.008325948118888414,-0.07574212547793344,1229162.6195552226,0.008325947605838612,-0.07574131658315701
HK,1995,9,7,main,epoch2to10,1.4304938907892616e-17,0.008443766694602055,-0.009674184420158898,590269329283418.8,0.008443766694602055,-0.009674184420157203
HK,1995,9,7,few,epoch2to10,6.525109041231695e-09,0.007182375567313056,0.05321599351298419,1100728.8187719379,0.0071823759145561725,0.05321689942910878
HK,1995,9,8,main,epoch2to10,1.4401182954223787e-08,0.01800834832987763,0.08424153343746531,1250477.0189448833,0.018008349543061082,0.08424232745706636
HK,1995,9,8,few,epoch2to10,1.3525682864696531e-05,0.0050123043616367375,-0.052037652973988574,370.57680649302995,0.005011618719450476,-0.04934590717094337
HK,1995,9,9,main,epoch2to10,5.167256052573169e-13,0.014765715534326552,-0.08606733985923118,28575544513.55973,0.014765715534282079,-0.08606733982449545
HK,1995,9,9,few,epoch2to10,1.0822173096878336e-07,0.004220136846589673,0.05975208654387785,38995.28134332812,0.004220143314446577,0.05977763905595822
HK,1995,9,10,main,epoch2to10,1.9695059479003373e-15,0.005732566020239605,-0.2697222334444819,2910661948673.48,0.005732566020239073,-0.2697222334441633
HK,1995,9,10,few,epoch2to10,4.0461586885046425e-08,0.004374687083253327,-0.04882200089669964,108119.51334687026,0.004374685108024365,-0.048812773912069174
HK,1995,10,1,main,epoch1,4.346882791556954,0.0,,0.0,4.346882791556954,1.0
HK,1995,10,1,few,epoch1,6.97895943349524,0.0,,0.0,6.97895943349524,1.0
HK,1995,10,2,main,epoch2to10,1.1849963975432844e-05,0.3858245190891629,0.17911010297750335,32559.13012807871,0.385826641713568,0.17913983078595302
HK,1995,10,2,few,epoch2to10,0.009933889576289955,0.41517814729221036,0.0008165244391965743,41.79411741027913,0.4153050823068582,0.024735774055815733
HK,1995,10,3,main,epoch2to10,9.254556093953406e-05,0.1620149216228814,-0.12389188273846545,1750.6503821262277,0.16200348200699652,-0.1233293745487599
HK,1995,10,3,few,epoch2to10,0.0016385396999735072,0.24634821930582285,-0.012686660530422493,150.34620113861504,0.24633288045350127,-0.006035720963828836
HK,1995,10,4,main,epoch2to10,0.0005699419201548869,0.0831849961754756,-0.16750524162631478,145.95346163144015,0.08309142777073085,-0.16083465313385453
HK,1995,10,4,few,epoch2to10,0.004795311821047171,0.12236823340101517,-0.0745283258185821,25.518305788567705,0.12210452095122756,-0.035417097696451114
HK,1995,10,5,main,epoch2to10,8.499300121819568e-07,0.043154235194631616,-0.12504008965270416,50773.86911405237,0.04315412892754561,-0.1250207023452318
HK,1995,10,5,few,epoch2to10,0.00015069983778951012,0.06368611596692177,-0.21814673296045337,422.60241882858094,0.06365341119197893,-0.2158913094836105
HK,1995,10,6,main,epoch2to10,3.598827414711328e-07,0.02364403541339817,-0.19226486321638717,65699.2755938943,0.023643966223229736,-0.19225020493528794
HK,1995,10,6,few,epoch2to10,3.7316017127309716e-05,0.03346215854120678,-0.1965664197489917,896.7237427039744,0.033454843472621024,-0.19549398548952338
HK,1995,10,7,main,epoch2to10,1.954833016851616e-06,0.01372520134862881,-0.2665660183189996,7021.163050915789,0.013724680385898084,-0.2664337047054968
HK,1995,10,7,few,epoch2to10,0.00012818195009139328,0.020157585786189043,0.0044710156729213,157.2575996216063,0.02015856641991556,0.01082948199401843
HK,1995,10,8,main,epoch2to10,1.8907858624749776e-07,0.010229019251643053,-0.1662733076726591,54099.300479503254,0.010228987814620314,-0.166255334100706
HK,1995,10,8,few,epoch2to10,6.954094016350364e-05,0.014689323239311327,-0.15268544518374647,211.23273865400733,0.014678866235240468,-0.1480567288542429
HK,1995,10,9,main,epoch2to10,7.283101960923668e-07,0.009072809857204453,-0.0820459963163667,12457.342909495403,0.009072750131304366,-0.08196626195637173
HK,1995,10,9,few,epoch2to10,0.00025992107518261044,0.01176196448989806,-0.09245143394053873,45.25206154073717,0.011740787274416875,-0.07047989104352977
HK,1995,10,10,main,epoch2to10,1.1308392812896265e-06,0.007196401785943817,-0.09603359419648215,6363.77061268771,0.007196293275414874,-0.0958779003437851
HK,1995,10,10,few,epoch2to10,0.00010862739973358009,0.010630215723652709,-0.06927377798172635,97.85943279250365,0.01062324342425636,-0.059093798299979995
HK,1995,11,1,main,epoch1,4.0220596587258175,0.0,,0.0,4.0220596587258175,1.0
HK,1995,11,1,few,epoch1,7.573144881043303,0.0,,0.0,7.573144881043303,1.0
HK,1995,11,2,main,epoch2to10,0.010152099846440716,0.17668205326002834,0.15828315598713744,17.403498382846614,0.17857053542238693,0.2134612675745316
HK,1995,11,2,few,epoch2to10,0.025298143022267933,0.31830059162509805,-0.1611328047783648,12.581974548286944,0.3152146040371147,-0.08245342612944666
HK,1995,11,3,main,epoch2to10,5.359047649810615e-08,0.0780887447661692,-0.43268320853647413,1457138.4669238536,0.07808872157848483,-0.4326826507407522
HK,1995,11,3,few,epoch2to10,0.001608562049306777,0.0738542638025506,-0.32714200934501314,45.91322034134692,0.07334378881664087,-0.3074871174999817
HK,1995,11,4,main,epoch2to10,1.5735805325677283e-08,0.027572111013291937,-0.2974063831575944,1752189.3822809611,0.027572106333367083,-0.2974058629229185
HK,1995,11,4,few,epoch2to10,0.00034319685044422035,0.018957984135809614,-0.22255859293791525,55.23938844797426,0.018884567019774458,-0.20525042590079884
HK,1995,11,5,main,epoch2to10,4.262905674755868e-10,0.010599654464919915,0.12232087136165862,24864858.088906568,0.010599654517064157,0.12232091097731192
HK,1995,11,5,few,epoch2to10,8.228424268353644e-06,0.007968914243251751,0.04588921258808633,968.4617593067043,0.007969296078207006,0.04691952970547541
HK,1995,11,6,main,epoch2to10,1.6708294567507494e-07,0.006156903733404556,-0.14726586331912336,36849.38464861545,0.0061568791300082625,-0.1472393142019769
HK,1995,11,6,few,epoch2to10,2.9997692209361934e-05,0.004340195961541467,-0.2426420108216596,144.68432875602818,0.004333014986625747,-0.2361210811448954
HK,1995,11,7,main,epoch2to10,4.698604486598162e-11,0.0052152099254125575,0.15652099295677743,110994869.65306209,0.0052152099327668604,0.1565210017454825
HK,1995,11,7,few,epoch2to10,8.223071221913691e-07,0.003937748122266481,-0.1825276081986034,4788.658660492642,0.00393759811151675,-0.18232572725587493
HK,1995,11,8,main,epoch2to10,1.405447579619918e-06,0.003499086028806297,0.039008811967516356,2489.659578589599,0.003499141135469705,0.03940985264573424
HK,1995,11,8,few,epoch2to10,0.0004207551736563468,0.0032643695306339214,-0.14810398004041736,7.758358625199238,0.003228978415272368,-0.019421296177328684
HK,1995,11,9,main,epoch2to10,8.868989182072305e-10,0.0032410497128252903,0.15767848512507399,3654362.0093445587,0.0032410498526702866,0.1576787519671191
HK,1995,11,9,few,epoch2to10,4.755582062089104e-06,0.0031104702750229824,0.16391786089255408,654.0672065821882,0.003111253336686436,0.16540511498874316
HK,1995,11,10,main,epoch2to10,6.149945830432326e-08,0.0026867561881579833,-0.04103329669103804,43687.47729228553,0.002686753665335137,-0.04101044534468721
HK,1995,11,10,few,epoch2to10,7.323471073077725e-05,0.0031126208601659384,0.049950517014881686,42.50198886711577,0.0031171372397356934,0.07337236521121683
ISIC,1993,4,1,main,epoch1,2.6023413332009095,0.0,,0.0,2.6023413332009095,1.0
ISIC,1993,4,1,few,epoch1,4.104921031848274,0.0,,0.0,4.104921031848274,1.0
ISIC,1993,4,2,main,epoch2to10,0.15176046498109994,0.11760467657731438,-0.05748816020828865,0.7749361903441765,0.18657446546899104,0.7771673799428811
ISIC,1993,4,2,few,epoch2to10,0.27791706834034324,0.05924785187767155,0.14306775094089885,0.2131853658052961,0.2923349259653157,0.9796760490073656
ISIC,1993,4,3,main,epoch2to10,0.04645964008224639,0.0777451578462464,0.17927250289438246,1.6733913071348812,0.09745705006353415,0.6197315543399652
ISIC,1993,4,3,few,epoch2to10,0.13545493105368384,0.04121999320537081,0.03863999916971285,0.3043078083959483,0.1431035125240195,0.9576820941688059
ISIC,1993,4,4,main,epoch2to10,0.08270057995298269,0.034115173252324056,0.08395836826350411,0.412514316969958,0.0920705270466954,0.929340115419114
ISIC,1993,4,4,few,epoch2to10,0.2343741418043517,0.0683003370857484,0.004483267775340838,0.29141583862422593,0.2444170804081531,0.9601634636693944
ISIC,1993,4,5,main,epoch2to10,0.12621964131733882,0.03571538551195309,-0.1661417753859748,0.28296218511791055,0.12533578088092806,0.9597085757503101
ISIC,1993,4,5,few,epoch2to10,0.32620526622302415,0.04664000404042124,0.01889266063823712,0.14297747115012488,0.33039376460187564,0.9899896881700078
ISIC,1993,4,6,main,epoch2to10,0.1667987330713162,0.03018899589264016,-0.1325629414058264,0.18099055872164568,0.16552388070946722,0.9835244937462863
ISIC,1993,4,6,few,epoch2to10,0.4129292055405225,0.03600251214710653,-0.1967719563252895,0.08718809826003807,0.40737709008209655,0.9962389409549849
ISIC,1993,4,7,main,epoch2to10,0.18449673928938862,0.08752802551587537,-0.0565057325665889,0.4744150268075202,0.19968780915094617,0.8991580650363213
ISIC,1993,4,7,few,epoch2to10,0.7127903933910059,0.031509785791025695,-0.10006054181250724,0.044206243635133834,0.7103297244705292,0.999025498589848
ISIC,1993,4,8,main,epoch2to10,0.02796118914351736,0.03752585478804517,-0.47001042529604936,1.3420693445988623,0.034694156942534506,0.2975615228838095
ISIC,1993,4,8,few,epoch2to10,0.16877169776175738,0.032242107068312105,-0.19691083834741757,0.19103977441659634,0.16547035100238291,0.9815829630198211
ISIC,1993,4,9,main,epoch2to10,0.04234181903680929,0.021587512036943653,0.1576086609018299,0.5098390321440097,0.050467575091622925,0.9064076848968151
ISIC,1993,4,9,few,epoch2to10,0.14822291865744763,0.033513723498360945,-0.1143631084516765,0.2261035189558859,0.14817896395326727,0.9744310609967748
ISIC,1993,4,10,main,epoch2to10,0.025754403736744435,0.01297269850827191,-0.004199775784632242,0.5037079732412304,0.028788433331441265,0.8927169122336335
ISIC,1993,4,10,few,epoch2to10,0.10527839201270836,0.024257083022713136,-0.08277325655218107,0.23040894298409323,0.1060621612110191,0.9736795203616189
ISIC,1994,4,1,main,epoch1,1.8414370710577486,0.0,,0.0,1.8414370710577486,1.0
ISIC,1994,4,1,few,epoch1,2.3192255498112946,0.0,,0.0,2.3192255498112946,1.0
ISIC,1994,4,2,main,epoch2to10,0.050695498546005385,0.03654671975747383,0.09708046278096046,0.7209066052345505,0.06531025006813179,0.8305506556260328
ISIC,1994,4,2,few,epoch2to10,0.0801739831074323,0.01818328657189346,0.20329406699501362,0.22679784472636272,0.08573934008629033,0.9782036729179258
ISIC,1994,4,3,main,epoch2to10,0.00020619290021101685,0.018300402337989095,-0.07515308984048266,88.75379471970446,0.018286062286534267,-0.06393606575833456
ISIC,1994,4,3,few,epoch2to10,0.0016929624476126953,0.007147605881795683,0.020751354474174043,4.221951816990843,0.00737947156285158,0.249514472035721
ISIC,1994,4,4,main,epoch2to10,1.9682647328690314e-05,0.023091952657924,-0.0038422776469541464,1173.2137589166741,0.02309188541997686,-0.0029899267616166634
ISIC,1994,4,4,few,epoch2to10,0.0019271401577883834,0.006362964226553887,-0.23848907359052549,3.301765157473614,0.006192925190089847,0.0661468856047895
ISIC,1994,4,5,main,epoch2to10,0.0037566061376540106,0.004934592614887115,0.22595740146946175,1.3135773179481502,0.006843945037159708,0.711813703320747
ISIC,1994,4,5,few,epoch2to10,0.00607584766377065,0.007247478491814609,0.24672991541331293,1.1928341349027254,0.010543773678447707,0.7458446718266095
ISIC,1994,4,6,main,epoch2to10,2.344806053782788e-07,0.005407169880495463,-0.14935940926765723,23060.200956801003,0.005407134863581471,-0.14931701149035484
ISIC,1994,4,6,few,epoch2to10,7.546086634977584e-05,0.0038144213138559513,-0.09660724327215342,50.54833714968716,0.003807872047956268,-0.07695633092967796
ISIC,1994,4,7,main,epoch2to10,0.0022886555504889007,0.004256039477450118,0.2502270449604843,1.8596243006252935,0.005312865851973578,0.6312283851324101
ISIC,1994,4,7,few,epoch2to10,0.0012352102329372416,0.004206358627973462,0.10982590774169365,3.405378708668112,0.004512255571216673,0.3761261658953218
ISIC,1994,4,8,main,epoch2to10,0.0007389814490574866,0.003089572020685251,0.011001981778317073,4.1808519342748856,0.003184617230278484,0.2427208070039457
ISIC,1994,4,8,few,epoch2to10,0.0024624760759765023,0.0034193451639317586,-0.20341624081849166,1.3885800545598426,0.0037855194669284315,0.46675912040740275
ISIC,1994,4,9,main,epoch2to10,0.00025940688926311237,0.0021227651014322398,0.06291549192863373,8.183148517999275,0.002154695729328484,0.1823745666359701
ISIC,1994,4,9,few,epoch2to10,0.002631415551809144,0.0026352509523921794,-0.11479536674107954,1.0014575427208365,0.0035038282127777586,0.6646732690208585
ISIC,1994,4,10,main,epoch2to10,0.003106221284234168,0.002117509868379427,-0.3179921579553165,0.6816996197685556,0.00315425125585032,0.7712986551671087
ISIC,1994,4,10,few,epoch2to10,0.016329718103542532,0.002944302750481193,-0.2402859404170695,0.18030334215276272,0.01588152675033531,0.9836739120778019
ISIC,1995,4,1,main,epoch1,1.5592906683279963,0.0,,0.0,1.5592906683279963,1.0
ISIC,1995,4,1,few,epoch1,4.509582410863797,0.0,,0.0,4.509582410863797,1.0
ISIC,1995,4,2,main,epoch2to10,4.1550378277443835e-08,0.06866059614901668,0.4454590217173995,1652466.2107899503,0.06866061465801761,0.4454595067899115
ISIC,1995,4,2,few,epoch2to10,0.00010466166068677496,0.08010514858327093,-0.052613386120576075,765.3724205944404,0.08009971016732406,-0.05131031614703131
ISIC,1995,4,3,main,epoch2to10,1.9898646466553332e-05,0.011313841063417169,-0.26305195714088114,568.5733993231175,0.011308622980946875,-0.2614137364935545
ISIC,1995,4,3,few,epoch2to10,0.00038716010084737044,0.026289298819219764,-0.23585970411672302,67.902913450226,0.026200684841454235,-0.22188069416002534
ISIC,1995,4,4,main,epoch2to10,0.006341529908333578,0.015394159660371939,0.05627509360991983,2.4275151080091972,0.016975941404503026,0.4245913385607655
ISIC,1995,4,4,few,epoch2to10,0.01992190988058768,0.01935946400434595,-0.23167056073923437,0.9717674721142179,0.024350997838482404,0.6339326257380131
ISIC,1995,4,5,main,epoch2to10,1.0225887729511084e-06,0.01584537650649933,-0.13181060100863576,15495.355440653682,0.015845241750882196,-0.13174718597402377
ISIC,1995,4,5,few,epoch2to10,0.00028113568715934013,0.018083125912938057,0.1786612734449768,64.32170207793303,0.01813546362021289,0.1936476543514737
ISIC,1995,4,6,main,epoch2to10,4.476894795512666e-05,0.020077299672758807,0.24355314541190187,448.4648532032274,0.020088250218083522,0.24564899287199657
ISIC,1995,4,6,few,epoch2to10,0.0013130098075337451,0.00975340920079789,0.3998095227556427,7.428283585419617,0.010348582739539395,0.5036936763745918
ISIC,1995,4,7,main,epoch2to10,5.961194832934779e-05,0.0032512320337423502,0.004823534362984579,54.53993913736457,0.003252065965192368,0.023152783052998865
ISIC,1995,4,7,few,epoch2to10,0.00045993158774056017,0.006282102047064803,-0.14648954055699032,13.65877494504342,0.006231358427050864,-0.07387324293010593
ISIC,1995,4,8,main,epoch2to10,9.029388143788581e-05,0.002208250758538578,0.038491124729201444,24.45626130334932,0.002213565902854766,0.07918984322629809
ISIC,1995,4,8,few,epoch2to10,0.000789729673518581,0.007460785526906162,-0.11760770786906337,9.44726502888665,0.007409527888575938,-0.011838299622136025
ISIC,1995,4,9,main,epoch2to10,1.0214842628918207e-05,0.002567388425779513,0.10622541915794591,251.33900922871192,0.00256849358470191,0.11015669105961287
ISIC,1995,4,9,few,epoch2to10,0.0007480618297365766,0.0070216016609554715,0.09797881070101194,9.386392116047503,0.0071338469185453736,0.20129812513359302
ISIC,1995,4,10,main,epoch2to10,7.870309221009966e-05,0.0018363379306304555,0.10594470554670257,23.33247499003356,0.0018463354488445346,0.14799768575422773
ISIC,1995,4,10,few,epoch2to10,0.0015443344948092043,0.006853793135954584,0.026277078703061636,4.438023730604645,0.007065105197019411,0.24407735035349237
