method,mix_seed,order_seed,session,original_label,B0_top16_direction_second_moments,B0_top16_second_moment_sum,B0_complement_second_moment,R_top16,delta_R_top16,R_complement_norm,delta_R_complement_norm
B2,41001,1995,2,7,"[0.07581325553684691, 0.00441480078427291, 0.004063310198399717, 0.0023848678717175898, 0.0012805586731653767, 0.0010748980424458837, 0.001638233490235788, 0.001102935460745471, 0.0015183381119070164, 0.002728959425933671, 0.0013156047374805377, 0.0014045768702116942, 0.0006114391854149297, 0.000888890055736193, 0.0011041471727551394, 0.0007250989228616152]",0.10206991454013045,0.01669977905094218,"[-0.09704532627025773, -0.01327222676263643, 0.006822772927286649, -0.003278184388089901, 0.0007365336230309877, -0.0036324211554822684, -0.002238856158271734, 0.0006624687424047869, 0.003857158422125908, 0.0129535209810739, -0.0026947818032580506, -0.0073444018805463055, -0.0016762315825649189, 0.0027514082797026563, -0.0010602273536636092, 0.0038619142974005444]","[-0.00014068892540087662, -0.0010425980641826393, 0.00036075441936873974, 0.0007696156448071978, -0.0003496440663510973, 0.0009228250719819474, 0.0005251622041556054, -0.0010512686585542224, 0.0010840498839474189, -2.8105909326035927e-05, 0.00022383250546102946, 0.00014376604253980415, 0.00010589119003579384, 0.0003764435599544556, -0.0010636024483950352, 9.150660055306294e-05]",0.009554448677772638,0.002105678677172225
B2,41002,1993,0,4,"[0.14689607841282423, 0.020739239583327, 0.005335225444949063, 0.002351642452985434, 0.002625143958368072, 0.0032806524021086175, 0.0036432221333964052, 0.0029638878802815427, 0.0020153377247708404, 0.0012872803709928124, 0.0014305828934474652, 0.0011029115419749617, 0.0013143699351780274, 0.0011121971251737348, 0.0013102485052113408, 0.0014504849165905705]",0.1988585052815801,0.0382916431452352,"[-0.19119953937127968, -0.04492453202508043, 0.0022621641208946416, -0.0016484659367324637, -0.005479801382728706, -0.01861704003974272, 0.00788564924207629, -0.005283210803260152, 0.008169361274221137, -0.004110698795840679, 0.004013043905207206, 0.001979707226153214, -0.002994663993326533, 0.0017763873714823886, 0.002724277472671942, -0.0008630491509450536]","[-4.4249354648770416e-05, 0.0007872517198092631, 0.0005743222066081004, 0.000579451701362039, -0.0005322488184982844, 7.644347799170415e-05, -9.1493835765096e-05, -0.00033457371749100965, -2.8530485907278097e-05, -0.0002609555734686055, 0.00024302222307118185, 7.860746924996926e-06, -0.0003827034914986903, 0.000352208601097415, 0.00014440334212355703, -8.993762432153501e-05]",0.00850764314716145,0.0010649606122572672
B2,41002,1993,0,0,"[0.1536098455681976, 0.01139549672616402, 0.005797287964714306, 0.00393458965056716, 0.002360201635219494, 0.005800538015084557, 0.002236315039199869, 0.002172416131078525, 0.002016124479878428, 0.002050880271919571, 0.001601063974424285, 0.0012718120415489537, 0.0012119838836641304, 0.0010744533235358712, 0.000948974708511285, 0.001004624881282213]",0.19848660829499026,0.03926230800382413,"[-0.1954424923414013, 0.026326035895653823, -0.013309107658067101, -0.00757895845669262, -0.0050230413792907115, 0.02284125288604887, -0.01034536386838138, 0.009598935576920176, -0.004092831603547099, 0.010016385019968176, 0.00018475018764658194, 0.0037825323140135035, -0.0021450371944189374, -0.005852973377491092, 0.0010312161324994825, -0.0003821155587988869]","[-2.9158542631521755e-05, 0.00017393950897652435, 4.897127320704863e-05, -6.600325422001947e-06, -1.0306989518018986e-06, -1.9163022313617577e-05, 3.5014208889168916e-05, -6.294387488922641e-05, 2.21159607036178e-05, -4.891136109472485e-05, -2.37673128107363e-05, -2.9493913049143847e-06, -2.6666764446801974e-05, 1.3361912760382765e-05, 5.4093803857992166e-05, 5.189571377985656e-05]",0.007248567584082323,0.00026894478315763013
B2,41002,1993,0,3,"[0.1455106302019163, 0.01065169639880352, 0.006746655363730713, 0.003251475678384154, 0.003567040646155872, 0.003216958966696498, 0.0033091358588045426, 0.0024298482989690996, 0.0025061337879360734, 0.0019783073891799377, 0.0020943850800108302, 0.0014344693483792146, 0.0010188190565849674, 0.0012071169441096772, 0.0012886963252180263, 0.001022674728666366]",0.19123404407354577,0.04461324278113685,"[-0.19010190268785468, -0.0036562298924960814, -0.0026332302327999055, 0.0016222671716476737, -0.01312968451692482, 0.002560419530734397, 0.012536858345549651, -0.006267371784118559, -0.0014349911249741732, 0.0055204241349152364, 0.000847889004188034, 0.0009445289573253924, -0.0037636420316364294, 0.0034972007306929135, -0.00327815627622705, 0.001622354062848407]","[0.00015084027848385358, -0.00035772094565185994, 0.0001738622796754036, 0.00015666615434333566, -0.00016003304600766737, 4.804846162768597e-05, 0.00011913245993175076, 3.995477643626461e-05, -0.00013597679585186106, -0.00011044242545543279, -4.1417215467454276e-05, -0.00021598868086418352, -0.0001101239351593001, 8.106388203520484e-05, 1.0173506109699701e-05, 7.965926594172405e-06]",0.009741246505072227,0.0008627147674366376
B2,41002,1993,0,7,"[0.15507894975964362, 0.008604937291337558, 0.008281543105660634, 0.006536327900662888, 0.0068482443327276335, 0.0030766592431057628, 0.003423430748787902, 0.0033091430263834567, 0.0021015130859832316, 0.002920638391375446, 0.0021383950218728087, 0.0025939689932919703, 0.0024453793477646722, 0.0019676426989101853, 0.0018952552996133602, 0.0012486226594594304]",0.21247065090658057,0.024944864372040965,"[-0.19632885087445703, 0.016905602137386004, 0.01436254682194918, 0.01030257727562833, 0.022308096357773147, -0.007836957044068196, -0.009472658664270753, 0.0010180101694036037, -0.004000523684112449, -0.007837594422128263, -0.006281128132402872, -0.005598317998819971, 0.006144002950829865, 0.003815945414002114, 0.0001446883546243637, -0.002394264181828686]","[-0.0009896525439145954, -0.001710007442765678, -9.920569719053912e-05, -0.0005822531015587692, 0.00017974285023802936, 0.0013742588592599774, 0.0004367529950171852, -0.001461488306610791, -0.000490579411411143, -6.941976040556507e-05, -0.0010997071414304979, 0.002639688906358094, -0.0011010598637550462, 0.0023040539342250627, 0.00023306775897116253, -0.0005402746419239303]",0.014041167286117427,0.004260197839080991
B2,41002,1993,1,4,"[0.09726010245726319, 0.014142377426307685, 0.0034578287262357413, 0.0018295929092339272, 0.0023812799745119607, 0.0015244244693698038, 0.0026113528160177585, 0.0018574891795579006, 0.000975707384990425, 0.0008055806251644419, 0.0011277280506018692, 0.0006306513489233892, 0.0009556945523837346, 0.0008222577500179601, 0.0008886231622685803, 0.0008997597124899135]",0.13217045054533827,0.02592964840587192,"[0.12702332911795466, 0.031788239707156565, 0.004276096058856359, -0.0057791688336329035, 0.00443816424740017, 0.007351032523677099, -0.00807529729775104, 0.003304811781164445, -0.0011373661309708404, -0.0005194751227616879, -0.00290798654237644, -0.0016839293970825127, 0.000828769760266174, -0.003260715287345091, 0.0018608362778266383, 0.003143506465972417]","[3.2944755715087806e-05, -0.0005157429363634019, 0.0004731396505085597, -0.00030567805641027314, -0.00020647879884780047, 4.538870142380623e-05, 0.0003280414785171701, -2.368750903474482e-05, -0.00017760318791844852, -1.3711074461330488e-05, -0.0001948645032794101, -0.00018921390140366472, -2.786320086784925e-05, -0.00027786126251868026, -9.923533642165425e-05, 7.155119915685874e-05]",0.007637978016750868,0.0007158787248802577
B2,41002,1993,1,0,"[0.1017906130748611, 0.007239154315035533, 0.003619703267401781, 0.001961355154394518, 0.0020083278754282315, 0.003952762275413552, 0.0019789708565975347, 0.0018152057871315078, 0.001508099998183858, 0.0010155591080467337, 0.0011876062748451773, 0.0007740424435378154, 0.0009127555216161396, 0.0008268634728338961, 0.000635684176186471, 0.0006228763441178165]",0.13184957994563165,0.02664969758691127,"[0.12988997998224838, -0.015344218414209488, -0.007780189468274702, -0.005492848924609203, 0.00867074002888994, -0.01567377308282382, 0.008433583144493976, -0.006911327031144583, 0.00657277094342694, -0.001455580150226336, 0.007453769472291109, 0.0037841630409142972, 0.0019258783105406566, -0.0009827496997895859, 0.0035660401911649844, -0.0011973199423580675]","[2.1560505042017654e-05, -0.00011360079002416819, 3.6380821777510475e-05, -2.3253489553982102e-05, -9.770176679914576e-06, -6.859145390027571e-07, -2.6679383060779145e-05, 4.001405538487606e-05, -6.151325338941809e-06, 1.5488494499424625e-05, -1.7365091601304132e-05, -2.8326654815163568e-05, -9.664264256906487e-06, -2.0960140774131273e-05, -3.401272003890788e-05, -2.6372966555538075e-05]",0.006994719540721715,0.00018040211515867494
B2,41002,1993,1,3,"[0.09645418895033292, 0.007160215925564894, 0.004677777967814303, 0.002633345542603048, 0.0020094719970888005, 0.002328451087527241, 0.0022718213441758643, 0.0015552217497656242, 0.001494239716621382, 0.0014095697131367127, 0.0012752363138553529, 0.0008070975879657863, 0.0009112425621903401, 0.0007419276764425408, 0.0007781370298162203, 0.0007236795956382257]",0.12723162476053926,0.029999899809249164,"[0.12636791505185535, 0.005107102380160196, 0.0021346750904836856, -0.012318306580773025, 0.00043203935692814844, -0.005655270266763622, -0.0027435620780806116, -2.8359786022574167e-05, -0.0031882276534883638, -0.005164517726363103, 0.003937108820700055, -0.00019225539797688274, -0.0007230588411518038, -0.0019225034637464862, -0.0016979607198877977, -0.00020837217380955918]","[-0.00010952063136765912, 0.0002557067299686666, 0.00013802344052577594, -6.668958915412251e-05, -0.00012259478229210158, -5.5833000592336536e-05, 2.5368129985983944e-06, -0.00012279375247407003, -9.994904845761108e-05, 4.862991580300269e-05, -6.646284120468501e-05, 6.423368644672312e-05, -1.0785670909253333e-05, -0.0001028592707104851, -5.019837495929664e-05, -3.368417675831626e-05]",0.0079545904740526,0.0005618761602945979
B2,41002,1993,1,7,"[0.10325779428288877, 0.005297899183999381, 0.004725630702861082, 0.0029255070591960295, 0.0030010291694432135, 0.0019704657425349565, 0.0019237780025630016, 0.0016973000859201207, 0.0020938183951305497, 0.003096064874714406, 0.0017135656468231007, 0.0019947723131923997, 0.0008844761037090519, 0.0012568734295216857, 0.001251555918369655, 0.0009230002430215989]",0.13801353115388898,0.02026347903185871,"[0.13079787618486238, -0.009430258471202341, 0.007575161287646267, 0.0020753362635708345, -0.00557186744589576, 0.003650344409150593, 0.0006496866625576486, 0.0002816816210729448, 0.00836159815206473, 0.01787480377232049, 0.0006953664002771857, 0.004280178618684655, 0.000578277363887074, 0.001896931178680554, -0.0014134373319750072, 0.004637351207578329]","[0.0006412061622881111, 0.001090284458683426, -4.4385175457981236e-05, 0.00014166705018967847, 0.0003766585545844606, -0.0007258794674055645, 0.00029456285893897626, 0.0008079605987921789, -9.696672884457979e-05, -5.2672003156878106e-05, 0.0010926716972954767, -0.001659276235701949, -0.0010609387666777165, -0.0005669897733308019, -0.0008560528591633415, 0.0009719081937450137]",0.011219674820344678,0.002919868972323886
B2,41002,1993,1,5,"[0.09992046672868227, 0.007933246806348167, 0.005255634299480416, 0.0023118328453870835, 0.002278632704856223, 0.0017715053441715763, 0.002000459974349585, 0.0021593813944997295, 0.0013911455218233765, 0.0011108861873982045, 0.0009926934378767373, 0.0007517743949360022, 0.000996825553123801, 0.0006211155311399061, 0.000949476624530872, 0.0008873019345325866]",0.1313323792831365,0.026861693491571692,"[0.12880655346633405, 0.009774196624283214, 0.008124899494610545, -0.011187204163194254, -0.0068270371008574285, 0.005738696296297077, -0.0067039215001237044, 0.006084886003859603, -0.0023608709890092926, -0.003496817807474049, -0.0030847222754442484, -0.0019376453900678621, -0.00039244211565244954, 0.0018985777345980608, -0.001049525889860193, -0.00322508634446434]","[6.499150613055297e-05, 0.0006961963099502735, -0.0008388883603424611, 0.00022365037365938231, 0.00018075393351122716, 0.00022125564118727955, -0.0005918216276196809, -0.0003405477472092069, 0.0002504376963156474, -5.086828362986294e-05, -0.000213738723905899, 0.00031275166908745965, 6.252504670919153e-05, 4.571149783125336e-05, 5.284463375113626e-05, -0.00017235375941010612]",0.00760013350625454,0.0010936726120330633
B2,41002,1993,1,6,"[0.10426033710143606, 0.006494117280962273, 0.0032440615421779305, 0.0072218558572295964, 0.0027722554292679883, 0.001509036432964036, 0.001290011101752137, 0.0013334495954503418, 0.0015089863028392965, 0.0016309181962551426, 0.0010124452042161477, 0.001267607148542122, 0.0011954845974472342, 0.0008164125060458087, 0.0006868960806165373, 0.00041105455186633735]",0.13665492892906903,0.02093053487551208,"[0.13153961087617058, -0.015270852264904712, -0.01464357383279206, 0.030375086494078576, -0.0028655637625788636, 0.006760767725144777, 0.008509458506310788, -0.004125274209353087, -0.008251943378588388, -0.008821825427098534, -0.003983100111867954, -0.0035427829349607503, -0.003180616890738954, 0.0004282331093437144, -0.002935363885950435, -0.0010735480756743393]","[0.0005077997186961738, -0.00032572447892968096, -0.00032257873671961176, -0.0008002225750024643, 0.0004782812633986881, 0.0007190133641874929, -0.0002754099227223269, -0.00028906714916197726, 0.00025583748471797336, 0.00017181269134260594, -0.0001356497487074627, -0.00044839040874477626, -0.0001636946976960757, 0.0003517239814395935, -4.0063561913028314e-05, 7.216290515244274e-05]",0.009090263577604337,0.0021657652825286203
B2,41002,1993,2,4,"[0.07421719817043254, 0.009413133787552668, 0.0026946460257823756, 0.001300572922139303, 0.0019344114513947068, 0.0014962562729106759, 0.0015292543614101272, 0.0013972954358566537, 0.0008139444991481156, 0.0005742451441641276, 0.0008590457730115777, 0.0005260614747205444, 0.0006783629340717123, 0.0006643939931739886, 0.0006566910341133627, 0.0007162772793444697]",0.09947179055922695,0.01910328365418071,"[-0.09609752110176041, 0.0197809037292324, 0.0034422949223089747, 0.0013620675013562233, 0.004983381962496179, -0.007517028679880986, 0.005622008440763527, -0.0014555056698108248, -0.00018699679149465333, 0.001074326825916534, 0.001907512360448015, 0.0015466056815155828, -0.0011185129792719494, -0.002922504121479785, -0.0003718326133309669, 0.0019304776443532273]","[-9.236884058246813e-06, -0.0004009717483877095, 0.00032309683530700595, 0.0002613978911338338, 4.306131574583516e-07, -8.067905928067061e-05, -0.00024665534727422406, -2.893707677153404e-06, 0.00019314234967785686, -2.2799423506553685e-05, 0.00017243644377048608, 0.00013618165892975766, -1.6183140275575814e-05, -0.00016951148127202628, -0.00012317589236845842, -3.4351050399832355e-05]",0.005993803576314107,0.0005312332621351688
B2,41002,1993,2,0,"[0.07581292643127038, 0.006119186363733296, 0.002786001204632251, 0.0015676723987077617, 0.0011948996613809937, 0.0036008364553020028, 0.0013588505845318467, 0.0011910015572216815, 0.0009804444200695297, 0.0007638381178891876, 0.0009022706492166683, 0.0006073353128808912, 0.0007324495293433033, 0.0005893955191094872, 0.0004877755487418386, 0.00044791993093974187]",0.09914280368497086,0.019731654464436338,"[-0.0971017294379466, -0.014898185459241016, -0.004428410155685224, 0.005005013357850035, 0.0005595322804596288, 0.015310121710254634, -0.001436748136114715, 0.0028243780995345167, -0.002582165890665602, 0.0009696887722435881, -0.0055543570813276445, -0.0014610581567994524, -0.002342064799374667, 5.843923198319033e-05, 0.002038883526518117, 0.00031565900353013336]","[-1.2751063110803593e-05, -8.659232498803109e-05, 2.158998345409031e-05, 1.1715626708310571e-05, -2.3657138812247004e-06, -1.7387011152770295e-05, 1.8659809845866856e-05, -2.997714823692211e-05, 1.5266415010170983e-05, 1.862207698822433e-05, 1.6321609728656187e-05, 1.9177507178279076e-05, 5.852534923611629e-06, -3.7109641566139055e-06, -2.8979594196556238e-05, -2.321858434232549e-05]",0.005782041347591078,0.0001337524463944279
B2,41002,1993,2,3,"[0.0727263822792214, 0.00537267043501577, 0.0035611304304090327, 0.0018603405244981322, 0.0016330875353616622, 0.0015720685298798453, 0.0019071228705801135, 0.0012058492747078684, 0.0010813534420825164, 0.0009792959200538647, 0.0009302318318612425, 0.0006391766223209057, 0.0006344043657651473, 0.0005676802488224305, 0.0006287347849689018, 0.0005465508699545401]",0.09584607996550337,0.022077563461837937,"[-0.09504039973758704, -0.00011980999948258259, 0.0016807114648131516, 0.007812824366849944, -0.0016138441872426924, 0.0007664142223721544, 0.002869178589023955, -0.0014729771595133165, 0.001571716881665511, -0.0035143729859393293, -0.00247759811817828, 0.0014931398077195912, 0.00027435535219809686, -0.0013913993843659906, -0.002534059366065596, 0.000653789545198881]","[7.291414318669271e-05, 0.00018658894886177337, 0.00010157016425197597, 6.682314634505093e-05, -9.121827783390553e-05, -2.469015192826099e-05, -1.536767717191176e-05, 7.784142958866411e-05, 9.251415958195857e-05, -3.746526606727397e-05, 3.901080858903618e-05, -8.70221544531207e-05, 5.60920810637909e-06, -3.382463946916248e-05, -7.0943093164679e-05, -5.4862069913968635e-05]",0.0058539627106783685,0.00041765212131520893
