dataset,seed,stream,mode,identity,valid_online_CIL,head_index,original_label,n_images,n_correct,recall,margin_mean,n_components
ISIC,1993,U,Q11-Risk,ORACLE_MOMENT_DIAGNOSTIC,False,7,1,37,21,56.75675675675676,0.10415413836961797,36
ISIC,1993,R,Q00,ORACLE_MOMENT_DIAGNOSTIC,False,0,4,41,0,0.0,-0.23557121598783898,38
ISIC,1993,R,Q00,ORACLE_MOMENT_DIAGNOSTIC,False,1,0,44,0,0.0,-0.31267412043679144,44
ISIC,1993,R,Q00,ORACLE_MOMENT_DIAGNOSTIC,False,2,3,40,0,0.0,-0.22923921498872213,37
ISIC,1993,R,Q00,ORACLE_MOMENT_DIAGNOSTIC,False,3,7,24,1,4.166666666666667,-0.23611582534732442,20
ISIC,1993,R,Q00,ORACLE_MOMENT_DIAGNOSTIC,False,4,5,37,0,0.0,-0.19028150836763116,34
ISIC,1993,R,Q00,ORACLE_MOMENT_DIAGNOSTIC,False,5,6,26,3,11.538461538461538,-0.21721463933777801,24
ISIC,1993,R,Q00,ORACLE_MOMENT_DIAGNOSTIC,False,6,2,46,44,95.65217391304348,0.23381969607085337,45
ISIC,1993,R,Q00,ORACLE_MOMENT_DIAGNOSTIC,False,7,1,37,30,81.08108108108108,0.2757153957059947,36
ISIC,1993,R,Q10,ORACLE_MOMENT_DIAGNOSTIC,False,0,4,41,18,43.90243902439025,-0.04667491169422221,38
ISIC,1993,R,Q10,ORACLE_MOMENT_DIAGNOSTIC,False,1,0,44,23,52.27272727272727,0.0011363412508919022,44
ISIC,1993,R,Q10,ORACLE_MOMENT_DIAGNOSTIC,False,2,3,40,5,12.5,-0.12623429292732383,37
ISIC,1993,R,Q10,ORACLE_MOMENT_DIAGNOSTIC,False,3,7,24,12,50.0,-0.043186757033248126,20
ISIC,1993,R,Q10,ORACLE_MOMENT_DIAGNOSTIC,False,4,5,37,20,54.054054054054056,-0.028260940240533414,34
ISIC,1993,R,Q10,ORACLE_MOMENT_DIAGNOSTIC,False,5,6,26,20,76.92307692307692,0.17125764545790212,24
ISIC,1993,R,Q10,ORACLE_MOMENT_DIAGNOSTIC,False,6,2,46,18,39.130434782608695,-0.016375099703743602,45
ISIC,1993,R,Q10,ORACLE_MOMENT_DIAGNOSTIC,False,7,1,37,21,56.75675675675676,0.08250498155351148,36
ISIC,1993,R,Q01,ORACLE_MOMENT_DIAGNOSTIC,False,0,4,41,0,0.0,-0.16426992939889212,38
ISIC,1993,R,Q01,ORACLE_MOMENT_DIAGNOSTIC,False,1,0,44,0,0.0,-0.20705023407529496,44
ISIC,1993,R,Q01,ORACLE_MOMENT_DIAGNOSTIC,False,2,3,40,0,0.0,-0.15603471614583464,37
ISIC,1993,R,Q01,ORACLE_MOMENT_DIAGNOSTIC,False,3,7,24,0,0.0,-0.1690255715664131,20
ISIC,1993,R,Q01,ORACLE_MOMENT_DIAGNOSTIC,False,4,5,37,0,0.0,-0.12637758887275333,34
ISIC,1993,R,Q01,ORACLE_MOMENT_DIAGNOSTIC,False,5,6,26,0,0.0,-0.166118063722495,24
ISIC,1993,R,Q01,ORACLE_MOMENT_DIAGNOSTIC,False,6,2,46,44,95.65217391304348,0.1464572872814345,45
ISIC,1993,R,Q01,ORACLE_MOMENT_DIAGNOSTIC,False,7,1,37,32,86.48648648648648,0.17604755120457627,36
ISIC,1993,R,Q11,ORACLE_MOMENT_DIAGNOSTIC,False,0,4,41,20,48.78048780487805,-0.0057850597257753785,38
ISIC,1993,R,Q11,ORACLE_MOMENT_DIAGNOSTIC,False,1,0,44,29,65.9090909090909,0.03958578117332449,44
ISIC,1993,R,Q11,ORACLE_MOMENT_DIAGNOSTIC,False,2,3,40,6,15.0,-0.06810308756926808,37
ISIC,1993,R,Q11,ORACLE_MOMENT_DIAGNOSTIC,False,3,7,24,12,50.0,-0.006457932226666657,20
ISIC,1993,R,Q11,ORACLE_MOMENT_DIAGNOSTIC,False,4,5,37,19,51.351351351351354,-0.0033069751474213015,34
ISIC,1993,R,Q11,ORACLE_MOMENT_DIAGNOSTIC,False,5,6,26,20,76.92307692307692,0.22906478720705573,24
ISIC,1993,R,Q11,ORACLE_MOMENT_DIAGNOSTIC,False,6,2,46,19,41.30434782608695,-0.005923420789366092,45
ISIC,1993,R,Q11,ORACLE_MOMENT_DIAGNOSTIC,False,7,1,37,20,54.054054054054056,0.05781514737411718,36
ISIC,1994,U,Q00,ORACLE_MOMENT_DIAGNOSTIC,False,0,3,40,3,7.5,-0.2300508465891582,37
ISIC,1994,U,Q00,ORACLE_MOMENT_DIAGNOSTIC,False,1,7,24,5,20.833333333333332,-0.2417408405588207,20
ISIC,1994,U,Q00,ORACLE_MOMENT_DIAGNOSTIC,False,2,4,41,0,0.0,-0.4411930307948974,38
ISIC,1994,U,Q00,ORACLE_MOMENT_DIAGNOSTIC,False,3,5,37,0,0.0,-0.44941192753641307,34
ISIC,1994,U,Q00,ORACLE_MOMENT_DIAGNOSTIC,False,4,1,37,12,32.432432432432435,-0.07129427157415592,36
ISIC,1994,U,Q00,ORACLE_MOMENT_DIAGNOSTIC,False,5,0,44,33,75.0,0.10315987343712978,44
ISIC,1994,U,Q00,ORACLE_MOMENT_DIAGNOSTIC,False,6,6,26,21,80.76923076923077,0.35387777548203736,24
ISIC,1994,U,Q00,ORACLE_MOMENT_DIAGNOSTIC,False,7,2,46,45,97.82608695652173,0.4635156744813105,45
ISIC,1994,U,Q10,ORACLE_MOMENT_DIAGNOSTIC,False,0,3,40,20,50.0,-0.007052744316450156,37
ISIC,1994,U,Q10,ORACLE_MOMENT_DIAGNOSTIC,False,1,7,24,13,54.166666666666664,0.022445497013790144,20
ISIC,1994,U,Q10,ORACLE_MOMENT_DIAGNOSTIC,False,2,4,41,25,60.97560975609756,0.08391702360154388,38
ISIC,1994,U,Q10,ORACLE_MOMENT_DIAGNOSTIC,False,3,5,37,18,48.648648648648646,0.0018049339791702385,34
ISIC,1994,U,Q10,ORACLE_MOMENT_DIAGNOSTIC,False,4,1,37,21,56.75675675675676,0.21200549346459738,36
ISIC,1994,U,Q10,ORACLE_MOMENT_DIAGNOSTIC,False,5,0,44,31,70.45454545454545,0.2234531238971864,44
ISIC,1994,U,Q10,ORACLE_MOMENT_DIAGNOSTIC,False,6,6,26,21,80.76923076923077,0.3402430298701366,24
ISIC,1994,U,Q10,ORACLE_MOMENT_DIAGNOSTIC,False,7,2,46,20,43.47826086956522,-0.027904146153397015,45
ISIC,1994,U,Q01,ORACLE_MOMENT_DIAGNOSTIC,False,0,3,40,0,0.0,-0.34317388515268715,37
ISIC,1994,U,Q01,ORACLE_MOMENT_DIAGNOSTIC,False,1,7,24,0,0.0,-0.3352556185195388,20
ISIC,1994,U,Q01,ORACLE_MOMENT_DIAGNOSTIC,False,2,4,41,0,0.0,-0.41977861296530866,38
ISIC,1994,U,Q01,ORACLE_MOMENT_DIAGNOSTIC,False,3,5,37,0,0.0,-0.4601393662029929,34
ISIC,1994,U,Q01,ORACLE_MOMENT_DIAGNOSTIC,False,4,1,37,5,13.513513513513514,-0.25269176168476915,36
ISIC,1994,U,Q01,ORACLE_MOMENT_DIAGNOSTIC,False,5,0,44,16,36.36363636363637,-0.06777659130658037,44
ISIC,1994,U,Q01,ORACLE_MOMENT_DIAGNOSTIC,False,6,6,26,21,80.76923076923077,0.333870593384298,24
ISIC,1994,U,Q01,ORACLE_MOMENT_DIAGNOSTIC,False,7,2,46,46,100.0,0.41658027816283755,45
ISIC,1994,U,Q11,ORACLE_MOMENT_DIAGNOSTIC,False,0,3,40,21,52.5,0.0041995207617332485,37
ISIC,1994,U,Q11,ORACLE_MOMENT_DIAGNOSTIC,False,1,7,24,14,58.333333333333336,0.0813067192130955,20
ISIC,1994,U,Q11,ORACLE_MOMENT_DIAGNOSTIC,False,2,4,41,25,60.97560975609756,0.0606336378395761,38
ISIC,1994,U,Q11,ORACLE_MOMENT_DIAGNOSTIC,False,3,5,37,20,54.054054054054056,0.018929166281853954,34
ISIC,1994,U,Q11,ORACLE_MOMENT_DIAGNOSTIC,False,4,1,37,23,62.16216216216216,0.13182200990672904,36
ISIC,1994,U,Q11,ORACLE_MOMENT_DIAGNOSTIC,False,5,0,44,35,79.54545454545455,0.196397494382866,44
ISIC,1994,U,Q11,ORACLE_MOMENT_DIAGNOSTIC,False,6,6,26,22,84.61538461538461,0.37768453289315723,24
ISIC,1994,U,Q11,ORACLE_MOMENT_DIAGNOSTIC,False,7,2,46,20,43.47826086956522,-0.014585503895648137,45
ISIC,1994,U,Q11-Risk,ORACLE_MOMENT_DIAGNOSTIC,False,0,3,40,22,55.0,0.017698903183744556,37
ISIC,1994,U,Q11-Risk,ORACLE_MOMENT_DIAGNOSTIC,False,1,7,24,14,58.333333333333336,0.07920429040733368,20
ISIC,1994,U,Q11-Risk,ORACLE_MOMENT_DIAGNOSTIC,False,2,4,41,24,58.53658536585366,0.048751736893370784,38
ISIC,1994,U,Q11-Risk,ORACLE_MOMENT_DIAGNOSTIC,False,3,5,37,21,56.75675675675676,0.018101796964898154,34
ISIC,1994,U,Q11-Risk,ORACLE_MOMENT_DIAGNOSTIC,False,4,1,37,22,59.45945945945946,0.1195438690198444,36
ISIC,1994,U,Q11-Risk,ORACLE_MOMENT_DIAGNOSTIC,False,5,0,44,33,75.0,0.19712898424117026,44
ISIC,1994,U,Q11-Risk,ORACLE_MOMENT_DIAGNOSTIC,False,6,6,26,22,84.61538461538461,0.3744323850679225,24
ISIC,1994,U,Q11-Risk,ORACLE_MOMENT_DIAGNOSTIC,False,7,2,46,21,45.65217391304348,-0.0035883709964738874,45
ISIC,1994,R,Q00,ORACLE_MOMENT_DIAGNOSTIC,False,0,3,40,0,0.0,-0.1868155948266195,37
ISIC,1994,R,Q00,ORACLE_MOMENT_DIAGNOSTIC,False,1,7,24,0,0.0,-0.17529158841832637,20
ISIC,1994,R,Q00,ORACLE_MOMENT_DIAGNOSTIC,False,2,4,41,0,0.0,-0.25811780768496256,38
ISIC,1994,R,Q00,ORACLE_MOMENT_DIAGNOSTIC,False,3,5,37,0,0.0,-0.24393038328001618,34
ISIC,1994,R,Q00,ORACLE_MOMENT_DIAGNOSTIC,False,4,1,37,1,2.7027027027027026,-0.15956448113625923,36
ISIC,1994,R,Q00,ORACLE_MOMENT_DIAGNOSTIC,False,5,0,44,4,9.090909090909092,-0.0939375068941695,44
ISIC,1994,R,Q00,ORACLE_MOMENT_DIAGNOSTIC,False,6,6,26,19,73.07692307692308,0.05870502136059457,24
ISIC,1994,R,Q00,ORACLE_MOMENT_DIAGNOSTIC,False,7,2,46,39,84.78260869565217,0.20574830641808461,45
ISIC,1994,R,Q10,ORACLE_MOMENT_DIAGNOSTIC,False,0,3,40,8,20.0,-0.13836510718640258,37
ISIC,1994,R,Q10,ORACLE_MOMENT_DIAGNOSTIC,False,1,7,24,4,16.666666666666668,-0.11300521107195476,20
ISIC,1994,R,Q10,ORACLE_MOMENT_DIAGNOSTIC,False,2,4,41,9,21.951219512195124,-0.07710217546897218,38
ISIC,1994,R,Q10,ORACLE_MOMENT_DIAGNOSTIC,False,3,5,37,16,43.24324324324324,-0.0352547166954492,34
ISIC,1994,R,Q10,ORACLE_MOMENT_DIAGNOSTIC,False,4,1,37,18,48.648648648648646,0.027115188692792197,36
ISIC,1994,R,Q10,ORACLE_MOMENT_DIAGNOSTIC,False,5,0,44,18,40.90909090909091,-0.014963802428001383,44
ISIC,1994,R,Q10,ORACLE_MOMENT_DIAGNOSTIC,False,6,6,26,16,61.53846153846154,0.033218145734651046,24
ISIC,1994,R,Q10,ORACLE_MOMENT_DIAGNOSTIC,False,7,2,46,3,6.521739130434782,-0.149093224285955,45
ISIC,1994,R,Q01,ORACLE_MOMENT_DIAGNOSTIC,False,0,3,40,0,0.0,-0.146764803419845,37
ISIC,1994,R,Q01,ORACLE_MOMENT_DIAGNOSTIC,False,1,7,24,0,0.0,-0.1426256756274035,20
ISIC,1994,R,Q01,ORACLE_MOMENT_DIAGNOSTIC,False,2,4,41,0,0.0,-0.18481931357894468,38
ISIC,1994,R,Q01,ORACLE_MOMENT_DIAGNOSTIC,False,3,5,37,0,0.0,-0.18150554844768543,34
ISIC,1994,R,Q01,ORACLE_MOMENT_DIAGNOSTIC,False,4,1,37,0,0.0,-0.12435647564928938,36
ISIC,1994,R,Q01,ORACLE_MOMENT_DIAGNOSTIC,False,5,0,44,3,6.818181818181818,-0.06898667840371135,44
ISIC,1994,R,Q01,ORACLE_MOMENT_DIAGNOSTIC,False,6,6,26,20,76.92307692307692,0.06299980816772746,24
ISIC,1994,R,Q01,ORACLE_MOMENT_DIAGNOSTIC,False,7,2,46,41,89.1304347826087,0.14620118676543714,45
ISIC,1994,R,Q11,ORACLE_MOMENT_DIAGNOSTIC,False,0,3,40,6,15.0,-0.0738685983518585,37
ISIC,1994,R,Q11,ORACLE_MOMENT_DIAGNOSTIC,False,1,7,24,6,25.0,-0.055441969771857634,20
ISIC,1994,R,Q11,ORACLE_MOMENT_DIAGNOSTIC,False,2,4,41,18,43.90243902439025,-0.020521336237244763,38
ISIC,1994,R,Q11,ORACLE_MOMENT_DIAGNOSTIC,False,3,5,37,16,43.24324324324324,-0.01856581973165677,34
ISIC,1994,R,Q11,ORACLE_MOMENT_DIAGNOSTIC,False,4,1,37,19,51.351351351351354,0.033746158490788096,36
ISIC,1994,R,Q11,ORACLE_MOMENT_DIAGNOSTIC,False,5,0,44,18,40.90909090909091,0.0014907257970190708,44
ISIC,1994,R,Q11,ORACLE_MOMENT_DIAGNOSTIC,False,6,6,26,19,73.07692307692308,0.05626898898300768,24
ISIC,1994,R,Q11,ORACLE_MOMENT_DIAGNOSTIC,False,7,2,46,5,10.869565217391305,-0.0722314672192722,45
ISIC,1995,U,Q00,ORACLE_MOMENT_DIAGNOSTIC,False,0,1,37,7,18.91891891891892,-0.13591374338072457,36
ISIC,1995,U,Q00,ORACLE_MOMENT_DIAGNOSTIC,False,1,3,40,2,5.0,-0.16277005609537723,37
ISIC,1995,U,Q00,ORACLE_MOMENT_DIAGNOSTIC,False,2,0,44,26,59.09090909090909,0.01700714705488293,44
ISIC,1995,U,Q00,ORACLE_MOMENT_DIAGNOSTIC,False,3,6,26,19,73.07692307692308,0.2378131370811924,24
ISIC,1995,U,Q00,ORACLE_MOMENT_DIAGNOSTIC,False,4,4,41,12,29.26829268292683,-0.10284208816301015,38
ISIC,1995,U,Q00,ORACLE_MOMENT_DIAGNOSTIC,False,5,5,37,10,27.027027027027028,-0.09543194528107923,34
ISIC,1995,U,Q00,ORACLE_MOMENT_DIAGNOSTIC,False,6,2,46,44,95.65217391304348,0.25971572381867813,45
ISIC,1995,U,Q00,ORACLE_MOMENT_DIAGNOSTIC,False,7,7,24,14,58.333333333333336,0.054367844939766964,20
ISIC,1995,U,Q10,ORACLE_MOMENT_DIAGNOSTIC,False,0,1,37,21,56.75675675675676,0.14196181858472445,36
ISIC,1995,U,Q10,ORACLE_MOMENT_DIAGNOSTIC,False,1,3,40,13,32.5,-0.05917837236909744,37
ISIC,1995,U,Q10,ORACLE_MOMENT_DIAGNOSTIC,False,2,0,44,29,65.9090909090909,0.24588298086889895,44
ISIC,1995,U,Q10,ORACLE_MOMENT_DIAGNOSTIC,False,3,6,26,20,76.92307692307692,0.35155920169741744,24
ISIC,1995,U,Q10,ORACLE_MOMENT_DIAGNOSTIC,False,4,4,41,22,53.65853658536585,0.04535624364932923,38
ISIC,1995,U,Q10,ORACLE_MOMENT_DIAGNOSTIC,False,5,5,37,18,48.648648648648646,0.026672842576103892,34
ISIC,1995,U,Q10,ORACLE_MOMENT_DIAGNOSTIC,False,6,2,46,23,50.0,0.02692494663651701,45
ISIC,1995,U,Q10,ORACLE_MOMENT_DIAGNOSTIC,False,7,7,24,13,54.166666666666664,0.012267013600175977,20
ISIC,1995,U,Q01,ORACLE_MOMENT_DIAGNOSTIC,False,0,1,37,4,10.81081081081081,-0.16375986134841575,36
ISIC,1995,U,Q01,ORACLE_MOMENT_DIAGNOSTIC,False,1,3,40,1,2.5,-0.16372193944677535,37
ISIC,1995,U,Q01,ORACLE_MOMENT_DIAGNOSTIC,False,2,0,44,15,34.09090909090909,-0.07354528189850346,44
ISIC,1995,U,Q01,ORACLE_MOMENT_DIAGNOSTIC,False,3,6,26,18,69.23076923076923,0.16442192786251664,24
ISIC,1995,U,Q01,ORACLE_MOMENT_DIAGNOSTIC,False,4,4,41,9,21.951219512195124,-0.11264764349857058,38
ISIC,1995,U,Q01,ORACLE_MOMENT_DIAGNOSTIC,False,5,5,37,10,27.027027027027028,-0.0967201936144839,34
ISIC,1995,U,Q01,ORACLE_MOMENT_DIAGNOSTIC,False,6,2,46,44,95.65217391304348,0.19816373497123627,45
ISIC,1995,U,Q01,ORACLE_MOMENT_DIAGNOSTIC,False,7,7,24,15,62.5,0.03933771169425846,20
ISIC,1995,U,Q11,ORACLE_MOMENT_DIAGNOSTIC,False,0,1,37,22,59.45945945945946,0.08914634676391238,36
ISIC,1995,U,Q11,ORACLE_MOMENT_DIAGNOSTIC,False,1,3,40,22,55.0,0.006650862208810232,37
ISIC,1995,U,Q11,ORACLE_MOMENT_DIAGNOSTIC,False,2,0,44,32,72.72727272727273,0.18534257502689444,44
ISIC,1995,U,Q11,ORACLE_MOMENT_DIAGNOSTIC,False,3,6,26,22,84.61538461538461,0.4320118833444005,24
ISIC,1995,U,Q11,ORACLE_MOMENT_DIAGNOSTIC,False,4,4,41,20,48.78048780487805,0.022274689621353514,38
ISIC,1995,U,Q11,ORACLE_MOMENT_DIAGNOSTIC,False,5,5,37,19,51.351351351351354,0.029991539718264505,34
ISIC,1995,U,Q11,ORACLE_MOMENT_DIAGNOSTIC,False,6,2,46,26,56.52173913043478,0.016185135456146076,45
ISIC,1995,U,Q11,ORACLE_MOMENT_DIAGNOSTIC,False,7,7,24,15,62.5,0.05079229362640302,20
ISIC,1995,U,Q11-Risk,ORACLE_MOMENT_DIAGNOSTIC,False,0,1,37,22,59.45945945945946,0.0862313117415449,36
ISIC,1995,U,Q11-Risk,ORACLE_MOMENT_DIAGNOSTIC,False,1,3,40,22,55.0,0.01085468452740926,37
ISIC,1995,U,Q11-Risk,ORACLE_MOMENT_DIAGNOSTIC,False,2,0,44,31,70.45454545454545,0.18559723828802832,44
ISIC,1995,U,Q11-Risk,ORACLE_MOMENT_DIAGNOSTIC,False,3,6,26,22,84.61538461538461,0.4312693047244345,24
ISIC,1995,U,Q11-Risk,ORACLE_MOMENT_DIAGNOSTIC,False,4,4,41,19,46.34146341463415,0.020061935477144133,38
ISIC,1995,U,Q11-Risk,ORACLE_MOMENT_DIAGNOSTIC,False,5,5,37,19,51.351351351351354,0.029484698551001266,34
ISIC,1995,U,Q11-Risk,ORACLE_MOMENT_DIAGNOSTIC,False,6,2,46,26,56.52173913043478,0.0184756698388178,45
ISIC,1995,U,Q11-Risk,ORACLE_MOMENT_DIAGNOSTIC,False,7,7,24,15,62.5,0.05051541385354303,20
ISIC,1995,R,Q00,ORACLE_MOMENT_DIAGNOSTIC,False,0,1,37,0,0.0,-0.1334518101339394,36
ISIC,1995,R,Q00,ORACLE_MOMENT_DIAGNOSTIC,False,1,3,40,0,0.0,-0.10678309357502389,37
ISIC,1995,R,Q00,ORACLE_MOMENT_DIAGNOSTIC,False,2,0,44,0,0.0,-0.08040801873276865,44
ISIC,1995,R,Q00,ORACLE_MOMENT_DIAGNOSTIC,False,3,6,26,0,0.0,-0.0978054794695243,24
ISIC,1995,R,Q00,ORACLE_MOMENT_DIAGNOSTIC,False,4,4,41,0,0.0,-0.07104187407291485,38
ISIC,1995,R,Q00,ORACLE_MOMENT_DIAGNOSTIC,False,5,5,37,0,0.0,-0.078788694984117,34
ISIC,1995,R,Q00,ORACLE_MOMENT_DIAGNOSTIC,False,6,2,46,26,56.52173913043478,0.0028793196596948708,45
ISIC,1995,R,Q00,ORACLE_MOMENT_DIAGNOSTIC,False,7,7,24,16,66.66666666666667,-0.009790311917725341,20
ISIC,1995,R,Q10,ORACLE_MOMENT_DIAGNOSTIC,False,0,1,37,17,45.945945945945944,-0.0126973115871378,36
ISIC,1995,R,Q10,ORACLE_MOMENT_DIAGNOSTIC,False,1,3,40,0,0.0,-0.07238259202335351,37
ISIC,1995,R,Q10,ORACLE_MOMENT_DIAGNOSTIC,False,2,0,44,15,34.09090909090909,-0.042183374024758545,44
ISIC,1995,R,Q10,ORACLE_MOMENT_DIAGNOSTIC,False,3,6,26,12,46.15384615384615,-0.019044872493966834,24
ISIC,1995,R,Q10,ORACLE_MOMENT_DIAGNOSTIC,False,4,4,41,11,26.829268292682926,-0.050100836543534664,38
ISIC,1995,R,Q10,ORACLE_MOMENT_DIAGNOSTIC,False,5,5,37,6,16.216216216216218,-0.06792952135050545,34
ISIC,1995,R,Q10,ORACLE_MOMENT_DIAGNOSTIC,False,6,2,46,4,8.695652173913043,-0.06686430593575944,45
ISIC,1995,R,Q10,ORACLE_MOMENT_DIAGNOSTIC,False,7,7,24,9,37.5,-0.047084140366447626,20
ISIC,1995,R,Q01,ORACLE_MOMENT_DIAGNOSTIC,False,0,1,37,0,0.0,-0.09588463486704,36
ISIC,1995,R,Q01,ORACLE_MOMENT_DIAGNOSTIC,False,1,3,40,0,0.0,-0.07604325730358641,37
ISIC,1995,R,Q01,ORACLE_MOMENT_DIAGNOSTIC,False,2,0,44,0,0.0,-0.054268855188421256,44
ISIC,1995,R,Q01,ORACLE_MOMENT_DIAGNOSTIC,False,3,6,26,0,0.0,-0.06902440659010059,24
ISIC,1995,R,Q01,ORACLE_MOMENT_DIAGNOSTIC,False,4,4,41,0,0.0,-0.03798099303470489,38
ISIC,1995,R,Q01,ORACLE_MOMENT_DIAGNOSTIC,False,5,5,37,1,2.7027027027027026,-0.03900884974358763,34
ISIC,1995,R,Q01,ORACLE_MOMENT_DIAGNOSTIC,False,6,2,46,28,60.869565217391305,0.009750898436139745,45
ISIC,1995,R,Q01,ORACLE_MOMENT_DIAGNOSTIC,False,7,7,24,15,62.5,-0.00025743611215819803,20
ISIC,1995,R,Q11,ORACLE_MOMENT_DIAGNOSTIC,False,0,1,37,18,48.648648648648646,0.002152045768743014,36
ISIC,1995,R,Q11,ORACLE_MOMENT_DIAGNOSTIC,False,1,3,40,3,7.5,-0.03912143926027708,37
ISIC,1995,R,Q11,ORACLE_MOMENT_DIAGNOSTIC,False,2,0,44,16,36.36363636363637,-0.021610146978872816,44
ISIC,1995,R,Q11,ORACLE_MOMENT_DIAGNOSTIC,False,3,6,26,13,50.0,0.0039330911336535376,24
ISIC,1995,R,Q11,ORACLE_MOMENT_DIAGNOSTIC,False,4,4,41,10,24.390243902439025,-0.01962914273818178,38
ISIC,1995,R,Q11,ORACLE_MOMENT_DIAGNOSTIC,False,5,5,37,10,27.027027027027028,-0.03072248038647981,34
ISIC,1995,R,Q11,ORACLE_MOMENT_DIAGNOSTIC,False,6,2,46,7,15.217391304347826,-0.03306548165116518,45
ISIC,1995,R,Q11,ORACLE_MOMENT_DIAGNOSTIC,False,7,7,24,9,37.5,-0.030754469970484588,20
