dataset,seed,stream,from_task,to_task,split,version,label_a,label_b,distance
HK,1993,R,10,11,val,post,16,11,0.08345752672489642
HK,1993,R,10,11,val,post,16,17,0.5720222397491935
HK,1993,R,10,11,val,post,16,3,0.6340866414940963
HK,1993,R,10,11,val,post,16,21,0.5688104026851607
HK,1993,R,10,11,val,post,22,0,0.5640955030586868
HK,1993,R,10,11,val,post,22,4,0.2770098488373521
HK,1993,R,10,11,val,post,22,12,0.5249306986549482
HK,1993,R,10,11,val,post,22,8,0.2966535684921573
HK,1993,R,10,11,val,post,22,2,0.38449244064958743
HK,1993,R,10,11,val,post,22,11,0.5349859482566665
HK,1993,R,10,11,val,post,22,17,0.1452277602620589
HK,1993,R,10,11,val,post,22,3,0.26124307815154735
HK,1993,R,10,11,val,post,22,21,0.18513860504663798
HK,1993,R,10,11,val,post,22,16,0.5464071947884913
HK,1993,R,10,11,val,post,13,0,0.5452558567983765
HK,1993,R,10,11,val,post,13,4,0.27838868070499057
HK,1993,R,10,11,val,post,13,12,0.5028859456960861
HK,1993,R,10,11,val,post,13,8,0.2984806210148927
HK,1993,R,10,11,val,post,13,2,0.36238589282989325
HK,1993,R,10,11,val,post,13,11,0.5134772183387164
HK,1993,R,10,11,val,post,13,17,0.20744949151120656
HK,1993,R,10,11,val,post,13,3,0.25738118907065716
HK,1993,R,10,11,val,post,13,21,0.2882096154183352
HK,1993,R,10,11,val,post,13,16,0.5273584111712281
HK,1993,R,10,11,val,post,13,22,0.18230241108135928
HK,1993,R,10,11,val,post,18,0,0.5474324805887567
HK,1993,R,10,11,val,post,18,4,0.27665840420856663
HK,1993,R,10,11,val,post,18,12,0.5089871896778428
HK,1993,R,10,11,val,post,18,8,0.27214483427101777
HK,1993,R,10,11,val,post,18,2,0.34830929772352115
HK,1993,R,10,11,val,post,18,11,0.5171967104028016
HK,1993,R,10,11,val,post,18,17,0.13092182359435184
HK,1993,R,10,11,val,post,18,3,0.25249987923447953
HK,1993,R,10,11,val,post,18,21,0.21451022758348248
HK,1993,R,10,11,val,post,18,16,0.5280863091491446
HK,1993,R,10,11,val,post,18,22,0.11554937783993965
HK,1993,R,10,11,val,post,18,13,0.1671603835930414
HK,1993,R,10,11,val,post,14,0,0.5143612902486588
HK,1993,R,10,11,val,post,14,4,0.24342618483847575
HK,1993,R,10,11,val,post,14,12,0.4741431906954592
HK,1993,R,10,11,val,post,14,8,0.27567545990057507
HK,1993,R,10,11,val,post,14,2,0.3259038415686767
HK,1993,R,10,11,val,post,14,11,0.4855262834814022
HK,1993,R,10,11,val,post,14,17,0.17841589150629675
HK,1993,R,10,11,val,post,14,3,0.22377237017981527
HK,1993,R,10,11,val,post,14,21,0.27686841432577697
HK,1993,R,10,11,val,post,14,16,0.5005454477751343
HK,1993,R,10,11,val,post,14,22,0.16589240788158546
HK,1993,R,10,11,val,post,14,13,0.1727856999773484
HK,1993,R,10,11,val,post,14,18,0.13968334456778872
HK,1993,R,10,11,val,post,9,0,0.2670038667964702
HK,1993,R,10,11,val,post,9,4,0.5156480100588996
HK,1993,R,10,11,val,post,9,12,0.23115431622439292
HK,1993,R,10,11,val,post,9,8,0.5389158925791032
HK,1993,R,10,11,val,post,9,2,0.5393111991206553
HK,1993,R,10,11,val,post,9,11,0.2292480760810128
HK,1993,R,10,11,val,post,9,17,0.43528477596578397
HK,1993,R,10,11,val,post,9,3,0.5020575149032832
HK,1993,R,10,11,val,post,9,21,0.45305570853772364
HK,1993,R,10,11,val,post,9,16,0.23549247267305487
HK,1993,R,10,11,val,post,9,22,0.4162364185967448
HK,1993,R,10,11,val,post,9,13,0.3829865955829703
HK,1993,R,10,11,val,post,9,18,0.3790899928794054
HK,1993,R,10,11,val,post,9,14,0.3548948456620316
HK,1993,R,10,11,val,post,19,0,0.5965870220600561
HK,1993,R,10,11,val,post,19,4,0.270839863437692
HK,1993,R,10,11,val,post,19,12,0.5603752937303726
HK,1993,R,10,11,val,post,19,8,0.2680568106680782
HK,1993,R,10,11,val,post,19,2,0.3340356937294291
HK,1993,R,10,11,val,post,19,11,0.5702064763102292
HK,1993,R,10,11,val,post,19,17,0.21877564887679563
HK,1993,R,10,11,val,post,19,3,0.25773906678166864
HK,1993,R,10,11,val,post,19,21,0.304085971152129
HK,1993,R,10,11,val,post,19,16,0.581388600950327
HK,1993,R,10,11,val,post,19,22,0.20473488783880195
HK,1993,R,10,11,val,post,19,13,0.22990985561814617
HK,1993,R,10,11,val,post,19,18,0.1864588501148408
HK,1993,R,10,11,val,post,19,14,0.22563247294393146
HK,1993,R,10,11,val,post,19,9,0.4414297569344677
HK,1993,R,10,11,val,post,15,0,0.2706297543825646
HK,1993,R,10,11,val,post,15,4,0.5111559230100944
HK,1993,R,10,11,val,post,15,12,0.22103384280796176
HK,1993,R,10,11,val,post,15,8,0.5437544824908805
HK,1993,R,10,11,val,post,15,2,0.5470327338722891
HK,1993,R,10,11,val,post,15,11,0.2299291557760302
HK,1993,R,10,11,val,post,15,17,0.4375688282563218
HK,1993,R,10,11,val,post,15,3,0.49797841060117826
HK,1993,R,10,11,val,post,15,21,0.4526383448201283
HK,1993,R,10,11,val,post,15,16,0.23141496753577454
HK,1993,R,10,11,val,post,15,22,0.4173463032672621
HK,1993,R,10,11,val,post,15,13,0.3898285629038134
HK,1993,R,10,11,val,post,15,18,0.38884087723895144
HK,1993,R,10,11,val,post,15,14,0.354487248867086
HK,1993,R,10,11,val,post,15,9,0.13121443607144712
HK,1993,R,10,11,val,post,15,19,0.4558219353985988
HK,1993,R,10,11,val,post,6,0,0.6755560451345868
HK,1993,R,10,11,val,post,6,4,0.2774033427320723
HK,1993,R,10,11,val,post,6,12,0.6407559546898998
HK,1993,R,10,11,val,post,6,8,0.24174231601725651
HK,1993,R,10,11,val,post,6,2,0.31906427312243396
HK,1993,R,10,11,val,post,6,11,0.6541558503403787
HK,1993,R,10,11,val,post,6,17,0.3166260893592728
HK,1993,R,10,11,val,post,6,3,0.2722346741550407
HK,1993,R,10,11,val,post,6,21,0.4484204206352617
HK,1993,R,10,11,val,post,6,16,0.6635988333260325
HK,1993,R,10,11,val,post,6,22,0.31804745525217243
HK,1993,R,10,11,val,post,6,13,0.34383498068809937
HK,1993,R,10,11,val,post,6,18,0.30977981241909586
HK,1993,R,10,11,val,post,6,14,0.3039902285829145
HK,1993,R,10,11,val,post,6,9,0.5404670985985248
HK,1993,R,10,11,val,post,6,19,0.33116748902439325
HK,1993,R,10,11,val,post,6,15,0.5478941102834959
HK,1993,R,10,11,val,post,5,0,0.638084438408946
HK,1993,R,10,11,val,post,5,4,0.349339710311848
HK,1993,R,10,11,val,post,5,12,0.5997833662551798
HK,1993,R,10,11,val,post,5,8,0.34662189936971455
HK,1993,R,10,11,val,post,5,2,0.2742260342605125
HK,1993,R,10,11,val,post,5,11,0.6162795375825529
HK,1993,R,10,11,val,post,5,17,0.42533659790423645
HK,1993,R,10,11,val,post,5,3,0.3432379498402343
HK,1993,R,10,11,val,post,5,21,0.5514641295994744
HK,1993,R,10,11,val,post,5,16,0.626167422252786
HK,1993,R,10,11,val,post,5,22,0.44589358085473146
HK,1993,R,10,11,val,post,5,13,0.4111319958126367
HK,1993,R,10,11,val,post,5,18,0.4114158175775947
HK,1993,R,10,11,val,post,5,14,0.35578674278530514
HK,1993,R,10,11,val,post,5,9,0.5064560442743918
HK,1993,R,10,11,val,post,5,19,0.4182437896850506
HK,1993,R,10,11,val,post,5,15,0.5060315403822415
HK,1993,R,10,11,val,post,5,6,0.3951742913161626
HK,1993,R,10,11,val,post,20,0,0.5577391466553631
HK,1993,R,10,11,val,post,20,4,0.2298689602609631
HK,1993,R,10,11,val,post,20,12,0.5183054975701528
HK,1993,R,10,11,val,post,20,8,0.2267944787262929
HK,1993,R,10,11,val,post,20,2,0.3089067831420972
HK,1993,R,10,11,val,post,20,11,0.5288608065166348
HK,1993,R,10,11,val,post,20,17,0.13326119358582827
HK,1993,R,10,11,val,post,20,3,0.206755303009023
HK,1993,R,10,11,val,post,20,21,0.24945593799404986
HK,1993,R,10,11,val,post,20,16,0.5408919345009243
HK,1993,R,10,11,val,post,20,22,0.11594658494659146
HK,1993,R,10,11,val,post,20,13,0.15161778254415026
HK,1993,R,10,11,val,post,20,18,0.0831551720696388
HK,1993,R,10,11,val,post,20,14,0.12415682657894465
HK,1993,R,10,11,val,post,20,9,0.398135125193408
HK,1993,R,10,11,val,post,20,19,0.17336517664896348
HK,1993,R,10,11,val,post,20,15,0.4062217474238041
HK,1993,R,10,11,val,post,20,6,0.2663559976293327
HK,1993,R,10,11,val,post,20,5,0.37294677134102483
HK,1993,R,10,11,val,post,10,0,0.10715169749607369
HK,1993,R,10,11,val,post,10,4,0.6401831441680536
HK,1993,R,10,11,val,post,10,12,0.10019066203344121
HK,1993,R,10,11,val,post,10,8,0.6698135779504111
HK,1993,R,10,11,val,post,10,2,0.6702979334298254
HK,1993,R,10,11,val,post,10,11,0.050717605215543374
HK,1993,R,10,11,val,post,10,17,0.5663817401879622
HK,1993,R,10,11,val,post,10,3,0.6298591312507533
HK,1993,R,10,11,val,post,10,21,0.5609405214756636
HK,1993,R,10,11,val,post,10,16,0.08815887105874047
HK,1993,R,10,11,val,post,10,22,0.5415088387622059
HK,1993,R,10,11,val,post,10,13,0.5240995871558661
HK,1993,R,10,11,val,post,10,18,0.5228768593505231
HK,1993,R,10,11,val,post,10,14,0.4931036362015252
HK,1993,R,10,11,val,post,10,9,0.23598536815870652
HK,1993,R,10,11,val,post,10,19,0.5759884241359163
HK,1993,R,10,11,val,post,10,15,0.2390267118967915
HK,1993,R,10,11,val,post,10,6,0.6621018016767216
HK,1993,R,10,11,val,post,10,5,0.62675285129679
HK,1993,R,10,11,val,post,10,20,0.5362139019585686
HK,1993,R,10,11,val,post,7,0,0.7111016523188733
HK,1993,R,10,11,val,post,7,4,0.27105992418859237
HK,1993,R,10,11,val,post,7,12,0.6780454023108695
HK,1993,R,10,11,val,post,7,8,0.24028529625237433
HK,1993,R,10,11,val,post,7,2,0.1624530025020182
HK,1993,R,10,11,val,post,7,11,0.6918321857582385
HK,1993,R,10,11,val,post,7,17,0.37984590337929647
HK,1993,R,10,11,val,post,7,3,0.2651959808645175
HK,1993,R,10,11,val,post,7,21,0.5151854289189093
HK,1993,R,10,11,val,post,7,16,0.700326746749455
HK,1993,R,10,11,val,post,7,22,0.40205305199967967
HK,1993,R,10,11,val,post,7,13,0.4009135210313101
HK,1993,R,10,11,val,post,7,18,0.3756125982786754
HK,1993,R,10,11,val,post,7,14,0.36180068137302507
HK,1993,R,10,11,val,post,7,9,0.57704800331196
HK,1993,R,10,11,val,post,7,19,0.3625203885398486
HK,1993,R,10,11,val,post,7,15,0.5761774161901078
HK,1993,R,10,11,val,post,7,6,0.3544321193953701
HK,1993,R,10,11,val,post,7,5,0.353727706997508
HK,1993,R,10,11,val,post,7,20,0.3466321116572497
HK,1993,R,10,11,val,post,7,10,0.6996856663105946
HK,1993,R,10,11,val,post,1,0,0.6909902127739906
HK,1993,R,10,11,val,post,1,4,0.1943525304825849
HK,1993,R,10,11,val,post,1,12,0.6544825597376265
HK,1993,R,10,11,val,post,1,8,0.12411552273574515
HK,1993,R,10,11,val,post,1,2,0.1890435244686922
HK,1993,R,10,11,val,post,1,11,0.6678214243618873
HK,1993,R,10,11,val,post,1,17,0.28393201078602476
HK,1993,R,10,11,val,post,1,3,0.17708128925120592
HK,1993,R,10,11,val,post,1,21,0.4368962628162942
HK,1993,R,10,11,val,post,1,16,0.6783612376556389
HK,1993,R,10,11,val,post,1,22,0.3179421273468802
HK,1993,R,10,11,val,post,1,13,0.3120234922908993
HK,1993,R,10,11,val,post,1,18,0.29210862786851244
HK,1993,R,10,11,val,post,1,14,0.2958918399859792
HK,1993,R,10,11,val,post,1,9,0.5451471122295893
HK,1993,R,10,11,val,post,1,19,0.28997714156821064
HK,1993,R,10,11,val,post,1,15,0.5494663730738771
HK,1993,R,10,11,val,post,1,6,0.28114419306734495
HK,1993,R,10,11,val,post,1,5,0.3364370912834155
HK,1993,R,10,11,val,post,1,20,0.24940034618541543
HK,1993,R,10,11,val,post,1,10,0.6763592592840574
HK,1993,R,10,11,val,post,1,7,0.22611085286382177
HK,1993,R,10,11,val,current_map_applied,4,0,0.24838404911045964
HK,1993,R,10,11,val,current_map_applied,12,0,0.04670720245658674
HK,1993,R,10,11,val,current_map_applied,12,4,0.24186693526569653
HK,1993,R,10,11,val,current_map_applied,8,0,0.22299084907479655
HK,1993,R,10,11,val,current_map_applied,8,4,0.11955840706753881
HK,1993,R,10,11,val,current_map_applied,8,12,0.21703583068175542
HK,1993,R,10,11,val,current_map_applied,2,0,0.22827635880917016
HK,1993,R,10,11,val,current_map_applied,2,4,0.13547838159811895
HK,1993,R,10,11,val,current_map_applied,2,12,0.23154286544733046
HK,1993,R,10,11,val,current_map_applied,2,8,0.10936909026028643
HK,1993,R,10,11,val,current_map_applied,11,0,0.048658188775577475
HK,1993,R,10,11,val,current_map_applied,11,4,0.23713699783677353
HK,1993,R,10,11,val,current_map_applied,11,12,0.03462209542264316
HK,1993,R,10,11,val,current_map_applied,11,8,0.21047168520407686
HK,1993,R,10,11,val,current_map_applied,11,2,0.22560332167310362
HK,1993,R,10,11,val,current_map_applied,17,0,0.16924456355804246
HK,1993,R,10,11,val,current_map_applied,17,4,0.1759788347616583
HK,1993,R,10,11,val,current_map_applied,17,12,0.15452964504996608
HK,1993,R,10,11,val,current_map_applied,17,8,0.13784637631432525
HK,1993,R,10,11,val,current_map_applied,17,2,0.1908659704801413
HK,1993,R,10,11,val,current_map_applied,17,11,0.15358008778273857
HK,1993,R,10,11,val,current_map_applied,3,0,0.23213530517356215
HK,1993,R,10,11,val,current_map_applied,3,4,0.034069512153305066
HK,1993,R,10,11,val,current_map_applied,3,12,0.2258179081503623
HK,1993,R,10,11,val,current_map_applied,3,8,0.09968916791790769
HK,1993,R,10,11,val,current_map_applied,3,2,0.12286210815419887
HK,1993,R,10,11,val,current_map_applied,3,11,0.22077191007404526
HK,1993,R,10,11,val,current_map_applied,3,17,0.15701374298279233
HK,1993,R,10,11,val,current_map_applied,21,0,0.19947533393129183
HK,1993,R,10,11,val,current_map_applied,21,4,0.25114999602055665
HK,1993,R,10,11,val,current_map_applied,21,12,0.18113426385755443
HK,1993,R,10,11,val,current_map_applied,21,8,0.21559467808205576
HK,1993,R,10,11,val,current_map_applied,21,2,0.2707253481056539
HK,1993,R,10,11,val,current_map_applied,21,11,0.1847012695799517
HK,1993,R,10,11,val,current_map_applied,21,17,0.11255634915619349
HK,1993,R,10,11,val,current_map_applied,21,3,0.23452610921071426
HK,1993,R,10,11,val,current_map_applied,16,0,0.06850783945086662
HK,1993,R,10,11,val,current_map_applied,16,4,0.2258907257385791
HK,1993,R,10,11,val,current_map_applied,16,12,0.056718187084733945
HK,1993,R,10,11,val,current_map_applied,16,8,0.20031637892949983
HK,1993,R,10,11,val,current_map_applied,16,2,0.2172076110923569
HK,1993,R,10,11,val,current_map_applied,16,11,0.0495224655970959
HK,1993,R,10,11,val,current_map_applied,16,17,0.14630898202973747
HK,1993,R,10,11,val,current_map_applied,16,3,0.21022802938372556
HK,1993,R,10,11,val,current_map_applied,16,21,0.1833069291635442
HK,1993,R,10,11,val,current_map_applied,22,0,0.1871936946265446
HK,1993,R,10,11,val,current_map_applied,22,4,0.19787499944192669
HK,1993,R,10,11,val,current_map_applied,22,12,0.17244166219073126
HK,1993,R,10,11,val,current_map_applied,22,8,0.15290501538274573
HK,1993,R,10,11,val,current_map_applied,22,2,0.2115271477856949
HK,1993,R,10,11,val,current_map_applied,22,11,0.17077543061991118
HK,1993,R,10,11,val,current_map_applied,22,17,0.09287181287994989
HK,1993,R,10,11,val,current_map_applied,22,3,0.17985499405136804
HK,1993,R,10,11,val,current_map_applied,22,21,0.09281145956944888
HK,1993,R,10,11,val,current_map_applied,22,16,0.16476927028239
HK,1993,R,10,11,val,current_map_applied,13,0,0.15904685399245708
HK,1993,R,10,11,val,current_map_applied,13,4,0.17108204817326245
HK,1993,R,10,11,val,current_map_applied,13,12,0.1487607135748573
HK,1993,R,10,11,val,current_map_applied,13,8,0.14163134254970972
HK,1993,R,10,11,val,current_map_applied,13,2,0.18455417069348337
HK,1993,R,10,11,val,current_map_applied,13,11,0.1400952336865617
HK,1993,R,10,11,val,current_map_applied,13,17,0.08959655831316225
HK,1993,R,10,11,val,current_map_applied,13,3,0.15221713088297728
HK,1993,R,10,11,val,current_map_applied,13,21,0.1385423028215839
HK,1993,R,10,11,val,current_map_applied,13,16,0.13231485451683403
HK,1993,R,10,11,val,current_map_applied,13,22,0.0945455260382232
HK,1993,R,10,11,val,current_map_applied,18,0,0.15555744089038376
HK,1993,R,10,11,val,current_map_applied,18,4,0.18452322477463956
HK,1993,R,10,11,val,current_map_applied,18,12,0.14303808758751008
HK,1993,R,10,11,val,current_map_applied,18,8,0.1271585219684518
HK,1993,R,10,11,val,current_map_applied,18,2,0.18679337734424914
HK,1993,R,10,11,val,current_map_applied,18,11,0.13845863489035387
HK,1993,R,10,11,val,current_map_applied,18,17,0.07008046033280864
HK,1993,R,10,11,val,current_map_applied,18,3,0.16402502285368278
HK,1993,R,10,11,val,current_map_applied,18,21,0.11130328646226655
HK,1993,R,10,11,val,current_map_applied,18,16,0.13393797872135635
HK,1993,R,10,11,val,current_map_applied,18,22,0.0702398255143346
HK,1993,R,10,11,val,current_map_applied,18,13,0.08012704084937683
HK,1993,R,10,11,val,current_map_applied,14,0,0.13756684598146604
HK,1993,R,10,11,val,current_map_applied,14,4,0.15019301008444466
HK,1993,R,10,11,val,current_map_applied,14,12,0.1267223528779195
HK,1993,R,10,11,val,current_map_applied,14,8,0.11949218847693562
HK,1993,R,10,11,val,current_map_applied,14,2,0.15784655276297938
HK,1993,R,10,11,val,current_map_applied,14,11,0.12091915698376182
HK,1993,R,10,11,val,current_map_applied,14,17,0.07398564350969261
HK,1993,R,10,11,val,current_map_applied,14,3,0.13037501903872167
HK,1993,R,10,11,val,current_map_applied,14,21,0.14406708022692716
HK,1993,R,10,11,val,current_map_applied,14,16,0.11697182256455264
HK,1993,R,10,11,val,current_map_applied,14,22,0.10624983986734804
HK,1993,R,10,11,val,current_map_applied,14,13,0.08055803465394386
HK,1993,R,10,11,val,current_map_applied,14,18,0.06723417040922976
HK,1993,R,10,11,val,current_map_applied,9,0,0.10645666588065585
HK,1993,R,10,11,val,current_map_applied,9,4,0.20720854623480772
HK,1993,R,10,11,val,current_map_applied,9,12,0.1001202591340342
HK,1993,R,10,11,val,current_map_applied,9,8,0.16618233063672055
HK,1993,R,10,11,val,current_map_applied,9,2,0.19573213266102815
HK,1993,R,10,11,val,current_map_applied,9,11,0.08678385879854286
HK,1993,R,10,11,val,current_map_applied,9,17,0.13915935115346892
HK,1993,R,10,11,val,current_map_applied,9,3,0.18910391083148026
HK,1993,R,10,11,val,current_map_applied,9,21,0.18754866895530486
HK,1993,R,10,11,val,current_map_applied,9,16,0.08947718476299645
HK,1993,R,10,11,val,current_map_applied,9,22,0.16180632111854873
HK,1993,R,10,11,val,current_map_applied,9,13,0.12188234296138026
HK,1993,R,10,11,val,current_map_applied,9,18,0.11430802703003663
HK,1993,R,10,11,val,current_map_applied,9,14,0.10237561307351536
HK,1993,R,10,11,val,current_map_applied,19,0,0.1758375669902143
HK,1993,R,10,11,val,current_map_applied,19,4,0.20643103306439115
HK,1993,R,10,11,val,current_map_applied,19,12,0.1676755387455224
HK,1993,R,10,11,val,current_map_applied,19,8,0.15948525484629214
HK,1993,R,10,11,val,current_map_applied,19,2,0.20874811186195247
HK,1993,R,10,11,val,current_map_applied,19,11,0.1603493217303899
HK,1993,R,10,11,val,current_map_applied,19,17,0.10559402835118373
HK,1993,R,10,11,val,current_map_applied,19,3,0.1893312000193792
HK,1993,R,10,11,val,current_map_applied,19,21,0.12830760701452024
HK,1993,R,10,11,val,current_map_applied,19,16,0.1636096753135997
HK,1993,R,10,11,val,current_map_applied,19,22,0.08472090655703537
HK,1993,R,10,11,val,current_map_applied,19,13,0.10282477919950328
HK,1993,R,10,11,val,current_map_applied,19,18,0.08885226393728606
HK,1993,R,10,11,val,current_map_applied,19,14,0.10967030083665971
HK,1993,R,10,11,val,current_map_applied,19,9,0.1494970487653359
HK,1993,R,10,11,val,current_map_applied,15,0,0.09247152217695075
HK,1993,R,10,11,val,current_map_applied,15,4,0.2141373935405604
HK,1993,R,10,11,val,current_map_applied,15,12,0.0786221723044407
HK,1993,R,10,11,val,current_map_applied,15,8,0.18721285877953334
HK,1993,R,10,11,val,current_map_applied,15,2,0.21456649409857428
HK,1993,R,10,11,val,current_map_applied,15,11,0.06820610678952078
HK,1993,R,10,11,val,current_map_applied,15,17,0.13852511987582575
HK,1993,R,10,11,val,current_map_applied,15,3,0.19705382314669728
HK,1993,R,10,11,val,current_map_applied,15,21,0.17719385446395702
HK,1993,R,10,11,val,current_map_applied,15,16,0.07912176710135448
HK,1993,R,10,11,val,current_map_applied,15,22,0.1569155952264026
HK,1993,R,10,11,val,current_map_applied,15,13,0.12834517262384607
HK,1993,R,10,11,val,current_map_applied,15,18,0.1218772551647216
HK,1993,R,10,11,val,current_map_applied,15,14,0.10273236966677955
HK,1993,R,10,11,val,current_map_applied,15,9,0.07384185896743647
HK,1993,R,10,11,val,current_map_applied,15,19,0.15064767151318947
HK,1993,R,10,11,val,current_map_applied,6,0,0.2370955526098087
HK,1993,R,10,11,val,current_map_applied,6,4,0.18452627028818608
HK,1993,R,10,11,val,current_map_applied,6,12,0.22863191570629196
HK,1993,R,10,11,val,current_map_applied,6,8,0.11111219537582259
HK,1993,R,10,11,val,current_map_applied,6,2,0.16810021744028872
HK,1993,R,10,11,val,current_map_applied,6,11,0.22308662197682758
HK,1993,R,10,11,val,current_map_applied,6,17,0.15818177419143242
HK,1993,R,10,11,val,current_map_applied,6,3,0.17054651790722788
HK,1993,R,10,11,val,current_map_applied,6,21,0.22604456512578436
HK,1993,R,10,11,val,current_map_applied,6,16,0.2132487182748459
HK,1993,R,10,11,val,current_map_applied,6,22,0.1682123450664633
HK,1993,R,10,11,val,current_map_applied,6,13,0.16999852621550943
HK,1993,R,10,11,val,current_map_applied,6,18,0.15206918880344478
HK,1993,R,10,11,val,current_map_applied,6,14,0.15673069888542396
HK,1993,R,10,11,val,current_map_applied,6,9,0.18866010118013224
HK,1993,R,10,11,val,current_map_applied,6,19,0.1772220902461761
HK,1993,R,10,11,val,current_map_applied,6,15,0.20626467208635496
HK,1993,R,10,11,val,current_map_applied,5,0,0.2195075356110515
HK,1993,R,10,11,val,current_map_applied,5,4,0.15073945987030213
HK,1993,R,10,11,val,current_map_applied,5,12,0.21773252071837879
HK,1993,R,10,11,val,current_map_applied,5,8,0.14613344520323132
HK,1993,R,10,11,val,current_map_applied,5,2,0.11676529073480839
HK,1993,R,10,11,val,current_map_applied,5,11,0.2122394168754942
HK,1993,R,10,11,val,current_map_applied,5,17,0.20297177870438643
HK,1993,R,10,11,val,current_map_applied,5,3,0.14539321091725013
HK,1993,R,10,11,val,current_map_applied,5,21,0.2770777861068154
HK,1993,R,10,11,val,current_map_applied,5,16,0.20818755429158686
HK,1993,R,10,11,val,current_map_applied,5,22,0.21953586556555443
HK,1993,R,10,11,val,current_map_applied,5,13,0.1923666328889489
HK,1993,R,10,11,val,current_map_applied,5,18,0.19731090277400787
HK,1993,R,10,11,val,current_map_applied,5,14,0.16096950171795288
HK,1993,R,10,11,val,current_map_applied,5,9,0.19098356943333014
HK,1993,R,10,11,val,current_map_applied,5,19,0.2114637931519148
HK,1993,R,10,11,val,current_map_applied,5,15,0.20387563344381163
HK,1993,R,10,11,val,current_map_applied,5,6,0.18264370668266725
HK,1993,R,10,11,val,current_map_applied,20,0,0.16056349294074931
HK,1993,R,10,11,val,current_map_applied,20,4,0.16830745286461896
HK,1993,R,10,11,val,current_map_applied,20,12,0.14888337634810234
HK,1993,R,10,11,val,current_map_applied,20,8,0.11373759174963603
HK,1993,R,10,11,val,current_map_applied,20,2,0.17135241862836081
HK,1993,R,10,11,val,current_map_applied,20,11,0.1440168784829947
HK,1993,R,10,11,val,current_map_applied,20,17,0.06622761754079579
HK,1993,R,10,11,val,current_map_applied,20,3,0.1478516718430238
HK,1993,R,10,11,val,current_map_applied,20,21,0.11925233390924775
HK,1993,R,10,11,val,current_map_applied,20,16,0.1365532104922925
HK,1993,R,10,11,val,current_map_applied,20,22,0.061375567314863926
HK,1993,R,10,11,val,current_map_applied,20,13,0.06882350136031189
HK,1993,R,10,11,val,current_map_applied,20,18,0.04074992335368174
HK,1993,R,10,11,val,current_map_applied,20,14,0.061385169516103226
HK,1993,R,10,11,val,current_map_applied,20,9,0.12350242257094887
HK,1993,R,10,11,val,current_map_applied,20,19,0.0826530097978083
HK,1993,R,10,11,val,current_map_applied,20,15,0.12963606314324574
HK,1993,R,10,11,val,current_map_applied,20,6,0.13964850793312894
HK,1993,R,10,11,val,current_map_applied,20,5,0.1825621868512079
HK,1993,R,10,11,val,current_map_applied,10,0,0.05473439527583961
HK,1993,R,10,11,val,current_map_applied,10,4,0.24094457323309956
HK,1993,R,10,11,val,current_map_applied,10,12,0.04139718139675426
HK,1993,R,10,11,val,current_map_applied,10,8,0.2119575064782824
HK,1993,R,10,11,val,current_map_applied,10,2,0.2302784456254136
HK,1993,R,10,11,val,current_map_applied,10,11,0.022121399319554196
HK,1993,R,10,11,val,current_map_applied,10,17,0.15189586256623455
HK,1993,R,10,11,val,current_map_applied,10,3,0.22413383861860067
HK,1993,R,10,11,val,current_map_applied,10,21,0.18288910162032607
HK,1993,R,10,11,val,current_map_applied,10,16,0.05719239071558649
HK,1993,R,10,11,val,current_map_applied,10,22,0.17184255368117696
HK,1993,R,10,11,val,current_map_applied,10,13,0.14155078869908985
HK,1993,R,10,11,val,current_map_applied,10,18,0.13685965743141726
HK,1993,R,10,11,val,current_map_applied,10,14,0.12220031354854255
HK,1993,R,10,11,val,current_map_applied,10,9,0.08169931271265467
HK,1993,R,10,11,val,current_map_applied,10,19,0.15886419403369983
HK,1993,R,10,11,val,current_map_applied,10,15,0.06725529117842022
HK,1993,R,10,11,val,current_map_applied,10,6,0.22483734809614905
HK,1993,R,10,11,val,current_map_applied,10,5,0.21582413663958677
HK,1993,R,10,11,val,current_map_applied,10,20,0.14459652247506313
HK,1993,R,10,11,val,current_map_applied,7,0,0.22101997823331296
HK,1993,R,10,11,val,current_map_applied,7,4,0.14766501751267563
HK,1993,R,10,11,val,current_map_applied,7,12,0.22288137452199822
HK,1993,R,10,11,val,current_map_applied,7,8,0.11587366902751306
HK,1993,R,10,11,val,current_map_applied,7,2,0.07641857219311564
HK,1993,R,10,11,val,current_map_applied,7,11,0.21789358779198473
HK,1993,R,10,11,val,current_map_applied,7,17,0.18767721816999564
HK,1993,R,10,11,val,current_map_applied,7,3,0.13529624529911027
HK,1993,R,10,11,val,current_map_applied,7,21,0.25755132440804357
HK,1993,R,10,11,val,current_map_applied,7,16,0.2117272540009026
HK,1993,R,10,11,val,current_map_applied,7,22,0.2043610456541526
HK,1993,R,10,11,val,current_map_applied,7,13,0.18682499658157944
HK,1993,R,10,11,val,current_map_applied,7,18,0.17621302135948072
HK,1993,R,10,11,val,current_map_applied,7,14,0.15166320631418004
HK,1993,R,10,11,val,current_map_applied,7,9,0.19328201990101254
HK,1993,R,10,11,val,current_map_applied,7,19,0.20617740032301618
HK,1993,R,10,11,val,current_map_applied,7,15,0.2044670957368355
HK,1993,R,10,11,val,current_map_applied,7,6,0.18107640586479193
HK,1993,R,10,11,val,current_map_applied,7,5,0.13711328308926732
HK,1993,R,10,11,val,current_map_applied,7,20,0.16752274627825361
