dataset,seed,task,contrast,metric,difference_pp,low,high
HK,1995,8,C3-C0,current,-32.90043290043292,-49.45887445887446,-21.212121212121218
HK,fixed_three_mean,8,C3-C0,current,-19.503396332664632,-31.378924260021826,-8.384377309682197
HK,1993,8,C3-C0,HM,5.866696246322277,-2.349383317526258,15.848486597720196
HK,1994,8,C3-C0,HM,51.18724175333864,46.56805349563848,55.2508677205915
HK,1995,8,C3-C0,HM,47.159237276392666,37.69761388251216,53.10054831025194
HK,fixed_three_mean,8,C3-C0,HM,34.73772509201786,29.623175621652955,39.72664123238859
HK,1993,8,C3-C0,tail,26.285714285714292,2.425000000000002,50.0
HK,1994,8,C3-C0,tail,15.80357142857143,6.607142857142861,25.0
HK,1995,8,C3-C0,tail,13.86904761904762,4.282738095238094,23.459821428571388
HK,fixed_three_mean,8,C3-C0,tail,18.652777777777782,6.576339285714287,30.715451388888884
HK,1993,9,C3-F1,BA,0.5019561707459701,0.03367003367003463,1.2330769018667098
HK,1994,9,C3-F1,BA,-0.46078156965569406,-2.9056780228541115,1.1465397070492616
HK,1995,9,C3-F1,BA,-0.3974937201646469,-2.4793010886073708,1.5066001016620751
HK,fixed_three_mean,9,C3-F1,BA,-0.11877303969145696,-1.1515050709312544,0.8066078703485997
HK,1993,9,C3-F1,old,0.5647006920892181,0.03787878787878185,1.3872115146000539
HK,1994,9,C3-F1,old,-1.2759550234384136,-3.8524590163934462,0.15152287957199806
HK,1995,9,C3-F1,old,-1.369311582726212,-3.6858527016682614,0.5817161433586695
HK,fixed_three_mean,9,C3-F1,old,-0.6935219713584692,-1.818627324722021,0.29105341758708225
HK,1993,9,C3-F1,current,0.0,0.0,0.0
HK,1994,9,C3-F1,current,6.060606060606062,1.5151515151515014,12.121212121212125
HK,1995,9,C3-F1,current,7.377049180327873,3.278688524590166,12.295081967213122
HK,fixed_three_mean,9,C3-F1,current,4.479218413644645,2.376221228680246,6.89787216426561
HK,1993,9,C3-F1,HM,0.19399385943636105,0.012903924158123203,0.46924865285611583
HK,1994,9,C3-F1,HM,1.9042859890854231,-0.796886348228092,4.915473847580477
HK,1995,9,C3-F1,HM,1.9585115674603912,-0.21314699363209824,4.358276064152534
HK,fixed_three_mean,9,C3-F1,HM,1.3522638053273919,0.2725999765281188,2.579808023720564
HK,1993,9,C3-F1,tail,0.0,0.0,0.0
HK,1994,9,C3-F1,tail,-2.5,-7.5,0.0
HK,1995,9,C3-F1,tail,-4.166666666666668,-10.416666666666664,0.0
HK,fixed_three_mean,9,C3-F1,tail,-2.2222222222222228,-4.583333333333333,0.0
HK,1993,9,C2-F1,BA,0.5019561707459701,0.03367003367003463,1.2330769018667098
HK,1994,9,C2-F1,BA,0.525584826546762,-0.12624592385428351,1.2553476766288216
HK,1995,9,C2-F1,BA,-0.4112929142917068,-2.443648021791765,1.4356839334973086
HK,fixed_three_mean,9,C2-F1,BA,0.20541602766700842,-0.5588564644403001,0.9172820353068896
HK,1993,9,C2-F1,old,0.5647006920892181,0.03787878787878185,1.3872115146000539
HK,1994,9,C2-F1,old,-0.1662928277106488,-0.48799065837681466,0.11556649295502552
HK,1995,9,C2-F1,old,-1.1799176433322742,-3.419979410833058,0.7306762089536564
HK,fixed_three_mean,9,C2-F1,old,-0.26050325965123494,-1.074076287514239,0.47438450262165194
HK,1993,9,C2-F1,current,0.0,0.0,0.0
HK,1994,9,C2-F1,current,6.060606060606062,1.5151515151515014,12.121212121212125
HK,1995,9,C2-F1,current,5.73770491803279,2.438524590163923,9.856557377049073
HK,fixed_three_mean,9,C2-F1,current,3.932770326212951,1.8297731412485518,6.4580228514654765
HK,1993,9,C2-F1,HM,0.19399385943636105,0.012903924158123203,0.46924865285611583
HK,1994,9,C2-F1,HM,2.561161894982746,0.4630684635475877,5.341977992793259
HK,1995,9,C2-F1,HM,1.4872187369328032,-0.5303310884809793,3.7397722497428254
HK,fixed_three_mean,9,C2-F1,HM,1.4141248304506366,0.4062540482695124,2.5729996769470196
HK,1993,9,C2-F1,tail,0.0,0.0,0.0
HK,1994,9,C2-F1,tail,0.0,0.0,0.0
HK,1995,9,C2-F1,tail,-4.166666666666668,-10.416666666666664,0.0
HK,fixed_three_mean,9,C2-F1,tail,-1.3888888888888893,-3.4722222222222214,0.0
HK,1993,9,C3-C2,BA,0.0,0.0,0.0
HK,1994,9,C3-C2,BA,-0.986366396202456,-3.2659932659932736,0.283159463487323
HK,1995,9,C3-C2,BA,0.013799194127059877,-0.4139758238118887,0.364298724954466
HK,fixed_three_mean,9,C3-C2,BA,-0.32418906735846537,-1.106511379735423,0.1551029419881876
HK,1993,9,C3-C2,old,0.0,0.0,0.0
HK,1994,9,C3-C2,old,-1.1096621957277648,-3.6742424242424363,0.31855439642323835
HK,1995,9,C3-C2,old,-0.18939393939393767,-0.5681818181818201,0.0
HK,fixed_three_mean,9,C3-C2,old,-0.43301871170723416,-1.313131313131315,0.08093227355522489
HK,1993,9,C3-C2,current,0.0,0.0,0.0
HK,1994,9,C3-C2,current,0.0,0.0,0.0
HK,1995,9,C3-C2,current,1.639344262295083,0.0,4.098360655737707
HK,fixed_three_mean,9,C3-C2,current,0.5464480874316943,0.0,1.3661202185792358
HK,1993,9,C3-C2,HM,0.0,0.0,0.0
HK,1994,9,C3-C2,HM,-0.6568759058973228,-2.224955137055219,0.1925341344030797
HK,1995,9,C3-C2,HM,0.4712928305275881,-0.2452918782753642,1.4597324579903705
HK,fixed_three_mean,9,C3-C2,HM,-0.06186102512324491,-0.6147626097662571,0.4190462907664397
HK,1993,9,C3-C2,tail,0.0,0.0,0.0
HK,1994,9,C3-C2,tail,-2.5,-7.5,0.0
HK,1995,9,C3-C2,tail,0.0,0.0,0.0
HK,fixed_three_mean,9,C3-C2,tail,-0.8333333333333334,-2.5,0.0
HK,1993,9,C3-P,BA,0.43461610340591506,-0.03367003367003463,1.161047079836893
HK,1994,9,C3-P,BA,-0.5167015953274756,-2.964721525231061,1.0338356239995368
HK,1995,9,C3-P,BA,-0.09587743237270274,-2.2023138863315883,1.8317469482743323
HK,fixed_three_mean,9,C3-P,BA,-0.05932097476475443,-1.0558817348830143,0.8488905054778363
HK,1993,9,C3-P,old,0.48894311633165444,-0.03787878787879606,1.30617796481651
HK,1994,9,C3-P,old,-1.1494711129252266,-3.714051341439884,0.30737704918031755
HK,1995,9,C3-P,old,-1.0926433581562591,-3.428213783665724,0.8965534915925059
HK,fixed_three_mean,9,C3-P,old,-0.5843904515832771,-1.6857710286265728,0.38976011984630926
HK,1993,9,C3-P,current,0.0,0.0,0.0
HK,1994,9,C3-P,current,4.5454545454545325,0.0,9.090909090909093
HK,1995,9,C3-P,current,7.878249973895805,3.7764957711182876,12.800850997180737
HK,fixed_three_mean,9,C3-P,current,4.141234839783446,2.102997184964399,6.560781143374858
HK,1993,9,C3-P,HM,0.16786203594596572,-0.0130470680258302,0.44910786494766514
HK,1994,9,C3-P,HM,1.2887302552160804,-1.364942102373411,3.9738214222865005
HK,1995,9,C3-P,HM,2.329527892118392,0.028253698366646093,4.808881963393374
HK,fixed_three_mean,9,C3-P,HM,1.2620400610934794,0.22170994450068673,2.40157841835973
HK,1993,9,C3-P,tail,0.0,0.0,0.0
HK,1994,9,C3-P,tail,-2.5,-7.5,0.0
HK,1995,9,C3-P,tail,-4.166666666666668,-10.416666666666664,0.0
HK,fixed_three_mean,9,C3-P,tail,-2.2222222222222228,-4.583333333333333,0.0
HK,1993,9,C3-C0,BA,34.86431817075797,30.097209341565044,39.50137479784075
HK,1994,9,C3-C0,BA,51.30619836940606,45.77491497293463,56.78778838448625
HK,1995,9,C3-C0,BA,48.67446153432059,44.59015429518082,52.49514212854144
HK,fixed_three_mean,9,C3-C0,BA,44.94832602482821,40.661728542443356,48.94410780766489
HK,1993,9,C3-C0,old,45.523170950232796,40.17219593494543,50.739859655700904
HK,1994,9,C3-C0,old,59.936890703795825,53.76944568919302,66.1228090968165
HK,1995,9,C3-C0,old,56.88756738837443,52.29149999713716,61.176962436917215
HK,fixed_three_mean,9,C3-C0,old,54.11587634746768,49.441004590669806,58.55452749853709
HK,1993,9,C3-C0,current,-50.40650406504065,-51.21951219512195,-50.0
HK,1994,9,C3-C0,current,-17.73934030571199,-26.20005363368196,-9.721104853848217
HK,1995,9,C3-C0,current,-17.030385298110048,-23.08656155372246,-11.47540983606558
HK,fixed_three_mean,9,C3-C0,current,-28.392076556287563,-31.901964413069408,-25.082258626925427
HK,1993,9,C3-C0,HM,18.396969950619024,15.759501140870722,20.68654253886518
HK,1994,9,C3-C0,HM,60.41399211114549,53.979675499448774,66.71941352232037
HK,1995,9,C3-C0,HM,62.46025663400953,57.61386078909372,66.79402387279114
HK,fixed_three_mean,9,C3-C0,HM,47.09040623192468,43.57181018940532,50.41530629752893
HK,1993,9,C3-C0,tail,17.738095238095237,5.1785714285714235,30.65922619047617
HK,1994,9,C3-C0,tail,35.80357142857143,24.107142857142858,47.651413690476176
HK,1995,9,C3-C0,tail,23.690476190476193,13.511904761904763,34.82142857142858
HK,fixed_three_mean,9,C3-C0,tail,25.74404761904762,15.71639384920635,35.85900297619047
HK,1993,10,C3-F1,BA,-0.36098674414758136,-2.552945674034128,1.2550594434224744
HK,1994,10,C3-F1,BA,-0.9582369624736771,-3.416186171256257,0.9397055886058343
HK,1995,10,C3-F1,BA,-0.27473096259330987,-2.1768110071988445,1.49676959302859
HK,fixed_three_mean,10,C3-F1,BA,-0.5313182230715228,-1.7474581088741707,0.5944410405569656
HK,1993,10,C3-F1,old,-0.31692129821111337,-2.7769203785541077,1.4697281825777548
HK,1994,10,C3-F1,old,-1.3610040323781618,-4.043449815419775,0.7375920681855371
HK,1995,10,C3-F1,old,-0.3052566251036737,-2.4186788968876063,1.6630773255873181
HK,fixed_three_mean,10,C3-F1,old,-0.6610606518976496,-2.002128541248906,0.5742729578930206
HK,1993,10,C3-F1,current,-0.7575757575757578,-2.2727272727272734,0.0
HK,1994,10,C3-F1,current,2.666666666666657,0.6583333333333248,5.0
HK,1995,10,C3-F1,current,0.0,0.0,0.0
HK,fixed_three_mean,10,C3-F1,current,0.6363636363636331,-0.20202020202020077,1.5252525252525235
HK,1993,10,C3-F1,HM,-1.1098567967970148,-3.4720129194000493,0.05482128479865147
HK,1994,10,C3-F1,HM,-0.10982040876365318,-2.1418641033693198,1.5497015699192545
HK,1995,10,C3-F1,HM,-0.12118896165041804,-0.958427637925307,0.6608725443471947
HK,fixed_three_mean,10,C3-F1,HM,-0.446955389070362,-1.5242925442203388,0.42675326487879817
HK,1993,10,C3-F1,tail,-2.8571428571428577,-8.571428571428573,0.0
HK,1994,10,C3-F1,tail,-4.0625,-9.6875,0.0
HK,1995,10,C3-F1,tail,-3.5714285714285694,-8.928571428571427,0.0
HK,fixed_three_mean,10,C3-F1,tail,-3.497023809523809,-6.592261904761905,-0.8333333333333334
HK,1993,10,C2-F1,BA,-0.42085370645357045,-2.625078809493853,1.145091178594953
HK,1994,10,C2-F1,BA,0.2629751587384419,-1.2160414448939016,1.4076653820232141
HK,1995,10,C2-F1,BA,-0.4262461141084586,-2.3282498540086096,1.3001424484318946
HK,fixed_three_mean,10,C2-F1,BA,-0.1947082206078624,-1.3059344326740192,0.793362542791823
HK,1993,10,C2-F1,old,-0.3834401452177758,-2.7951117088726516,1.3563371245072742
HK,1994,10,C2-F1,old,-0.11521278658692324,-1.7352731836129505,1.1454601429802413
HK,1995,10,C2-F1,old,-0.4736067934538397,-2.586944282231783,1.4446027204798837
HK,fixed_three_mean,10,C2-F1,old,-0.3240865750861796,-1.566194888346445,0.7862674241987383
HK,1993,10,C2-F1,current,-0.7575757575757578,-2.2727272727272734,0.0
HK,1994,10,C2-F1,current,3.666666666666657,1.6666666666666572,6.0
HK,1995,10,C2-F1,current,0.0,0.0,0.0
HK,fixed_three_mean,10,C2-F1,current,0.9696969696969665,0.08080808080808102,1.829040404040401
HK,1993,10,C2-F1,HM,-1.112687583764771,-3.4673686941708,0.04710101004979504
HK,1994,10,C2-F1,HM,1.1113100060707808,-0.2671366759505595,2.2821039469398903
HK,1995,10,C2-F1,HM,-0.1883079964723251,-1.0286692688847199,0.5777040570487637
HK,fixed_three_mean,10,C2-F1,HM,-0.06322852472210509,-1.0808766619800987,0.7241528216611365
HK,1993,10,C2-F1,tail,-2.8571428571428577,-8.571428571428573,0.0
HK,1994,10,C2-F1,tail,-1.5625,-4.6875,0.0
HK,1995,10,C2-F1,tail,-3.5714285714285694,-8.928571428571427,0.0
HK,fixed_three_mean,10,C2-F1,tail,-2.663690476190476,-5.491815476190477,0.0
HK,1993,10,C3-C2,BA,0.05986696230598909,-0.3355506282335485,0.48410938654839714
HK,1994,10,C3-C2,BA,-1.221212121212119,-3.2578787878787807,-0.006060606060614759
HK,1995,10,C3-C2,BA,0.15151515151514872,-0.15151515151514872,0.5303030303030383
HK,fixed_three_mean,10,C3-C2,BA,-0.3366100024636604,-1.0440157674303903,0.14521433850702428
HK,1993,10,C3-C2,old,0.06651884700666244,-0.37283403137061555,0.5378993183871188
HK,1994,10,C3-C2,old,-1.2457912457912386,-3.5016835016835017,0.06734006734006925
HK,1995,10,C3-C2,old,0.16835016835016603,-0.16835016835016603,0.5892255892255989
HK,fixed_three_mean,10,C3-C2,old,-0.33697407681147,-1.133571487230025,0.18491144507404791
HK,1993,10,C3-C2,current,0.0,0.0,0.0
HK,1994,10,C3-C2,current,-1.0,-2.666666666666657,0.3333333333333428
HK,1995,10,C3-C2,current,0.0,0.0,0.0
HK,fixed_three_mean,10,C3-C2,current,-0.3333333333333333,-0.8888888888888857,0.11111111111111427
HK,1993,10,C3-C2,HM,0.0028307869677561825,-0.016620068508036212,0.025499770698201463
HK,1994,10,C3-C2,HM,-1.221130414834434,-2.93401288714522,-0.07516944445404065
HK,1995,10,C3-C2,HM,0.06711903482190706,-0.0677198677385471,0.24666889256224558
HK,fixed_three_mean,10,C3-C2,HM,-0.3837268643482569,-0.967403627285646,0.014493148518795834
HK,1993,10,C3-C2,tail,0.0,0.0,0.0
HK,1994,10,C3-C2,tail,-2.5,-7.5,0.0
HK,1995,10,C3-C2,tail,0.0,0.0,0.0
HK,fixed_three_mean,10,C3-C2,tail,-0.8333333333333334,-2.5,0.0
HK,1993,10,C3-P,BA,-0.40563628444726163,-2.597779903190236,1.1993580273518252
HK,1994,10,C3-P,BA,-1.0438700793567932,-3.38343028129658,0.7680654646074468
HK,1995,10,C3-P,BA,-0.20824090864762468,-2.1898796951167068,1.5064644487268384
HK,fixed_three_mean,10,C3-P,BA,-0.5525824241505598,-1.7456140565018816,0.554014435475808
HK,1993,10,C3-P,old,-0.45070698271916854,-2.8852882848784467,1.2977729783507441
HK,1994,10,C3-P,old,-1.4561519400260678,-4.092567180541634,0.5167279000412729
HK,1995,10,C3-P,old,-0.23137878738624806,-2.433199661240788,1.6738493874742637
HK,fixed_three_mean,10,C3-P,old,-0.7127459033771615,-2.0635358315751584,0.5238446895875783
HK,1993,10,C3-P,current,0.0,-2.2727272727272734,2.2727272727272734
HK,1994,10,C3-P,current,2.666666666666657,0.3333333333333428,5.0
HK,1995,10,C3-P,current,0.0,0.0,0.0
HK,fixed_three_mean,10,C3-P,current,0.8888888888888857,-0.14141414141413844,1.9494949494949527
HK,1993,10,C3-P,HM,-0.019053800403202814,-3.257404657184539,3.300363860710982
HK,1994,10,C3-P,HM,-0.17632662104935548,-2.1675122359952885,1.4893688686229725
HK,1995,10,C3-P,HM,-0.09191938520783793,-0.9645264127849662,0.6700367134379941
HK,fixed_three_mean,10,C3-P,HM,-0.09576660222013207,-1.3069086845478026,1.0955244978654006
HK,1993,10,C3-P,tail,-2.8571428571428577,-8.571428571428573,0.0
HK,1994,10,C3-P,tail,-4.0625,-9.6875,0.0
HK,1995,10,C3-P,tail,-3.5714285714285694,-8.928571428571427,0.0
HK,fixed_three_mean,10,C3-P,tail,-3.497023809523809,-6.592261904761905,-0.8333333333333334
HK,1993,10,C3-C0,BA,50.55233991630722,46.765710248122026,54.12180390190702
HK,1994,10,C3-C0,BA,51.72651513891701,47.53638455484905,55.83524438818284
HK,1995,10,C3-C0,BA,49.78994266832254,46.15768117864537,53.216343581778794
HK,fixed_three_mean,10,C3-C0,BA,50.68959924118226,47.25480693009695,53.96326547743458
HK,1993,10,C3-C0,old,60.29384569825382,56.25004732065459,64.20391243287152
HK,1994,10,C3-C0,old,58.640572376574454,54.108423230900804,63.20699104350318
HK,1995,10,C3-C0,old,60.877714075913936,56.84186797627263,64.68482620197643
HK,fixed_three_mean,10,C3-C0,old,59.93737738358073,56.13528518782303,63.55470728570494
HK,1993,10,C3-C0,current,-37.121212121212125,-41.666666666666664,-31.818181818181817
HK,1994,10,C3-C0,current,-10.5,-14.666666666666657,-6.666666666666657
HK,1995,10,C3-C0,current,-50.0,-50.0,-50.0
HK,fixed_three_mean,10,C3-C0,current,-32.54040404040404,-34.66717171717171,-30.408964646464643
HK,1993,10,C3-C0,HM,8.296515746627096,0.5447387696268794,15.49328920024999
HK,1994,10,C3-C0,HM,70.85609490372585,67.0341970256163,74.33536037204742
HK,1995,10,C3-C0,HM,53.02614641831203,50.99487951698384,54.82488627162097
HK,fixed_three_mean,10,C3-C0,HM,44.059585689554986,40.89095028944728,46.85970233155558
HK,1993,10,C3-C0,tail,25.918367346938776,16.628826530612248,34.642857142857146
HK,1994,10,C3-C0,tail,32.67857142857143,23.214285714285715,42.369419642857125
HK,1995,10,C3-C0,tail,8.06122448979592,-0.6632653061224492,16.785714285714285
HK,fixed_three_mean,10,C3-C0,tail,22.219387755102044,14.167942176870747,30.187818877551017
HK,1993,11,C3-F1,BA,0.7277424962475365,0.21180892622312655,1.2752683102862648
HK,1994,11,C3-F1,BA,0.5701472416120055,-0.7683929775969164,1.5950846800212728
HK,1995,11,C3-F1,BA,-0.4722335681829293,-2.1021551519614334,0.991364331455736
HK,fixed_three_mean,11,C3-F1,BA,0.2752187232255376,-0.5637734827247973,1.0076227565393132
HK,1993,11,C3-F1,old,0.7369038706846709,0.13587610319943125,1.3773024331692676
HK,1994,11,C3-F1,old,0.20112387330835446,-1.2759742887936816,1.2895917918947644
HK,1995,11,C3-F1,old,-0.5764019367437001,-2.4077648860906686,1.06518329447008
HK,fixed_three_mean,11,C3-F1,old,0.12054193574977508,-0.8313577823540145,0.9395563539538967
HK,1993,11,C3-F1,current,0.6666666666666714,0.0,1.555555555555543
HK,1994,11,C3-F1,current,3.030303030303017,0.5050505050505052,6.060606060606048
HK,1995,11,C3-F1,current,0.22222222222222854,-1.0707070707070727,1.5353535353535221
HK,fixed_three_mean,11,C3-F1,current,1.3063973063973056,0.32962962962962494,2.3771043771043643
HK,1993,11,C3-F1,HM,0.7561452661606438,0.2685994045053938,1.2720119861511494
HK,1994,11,C3-F1,HM,1.4634968356466587,0.11724425091568523,2.8469629795025115
HK,1995,11,C3-F1,HM,-0.3522282427411909,-1.7531794285053963,0.9489765632338237
HK,fixed_three_mean,11,C3-F1,HM,0.6224712863553705,-0.14772741617692836,1.3714318362898072
HK,1993,11,C3-F1,tail,0.0,0.0,0.0
HK,1994,11,C3-F1,tail,-1.5625,-4.6875,0.0
HK,1995,11,C3-F1,tail,-3.125,-7.8125,0.0
HK,fixed_three_mean,11,C3-F1,tail,-1.5625,-3.6458333333333335,0.0
HK,1993,11,C2-F1,BA,0.8032139646849359,0.2739694518762962,1.3595919556361196
HK,1994,11,C2-F1,BA,0.9206083746818337,-0.4416661437728985,1.954830179025727
HK,1995,11,C2-F1,BA,-0.51041656122608,-2.095570384447372,0.9322852788992746
HK,fixed_three_mean,11,C2-F1,BA,0.40446859271356317,-0.452226544606719,1.1587906273246744
HK,1993,11,C2-F1,old,0.8236960593876788,0.21513793757318478,1.4601605751664897
HK,1994,11,C2-F1,old,0.4526390248235046,-1.0165181719449201,1.5586585777993511
HK,1995,11,C2-F1,old,-0.6203123787433142,-2.4611669001764658,1.0134885740278208
HK,fixed_three_mean,11,C2-F1,old,0.21867423515595638,-0.7652133970380931,1.0593466922712926
HK,1993,11,C2-F1,current,0.6666666666666714,0.0,1.555555555555543
HK,1994,11,C2-F1,current,4.0404040404040416,1.5151515151515298,7.070707070707066
HK,1995,11,C2-F1,current,0.22222222222222854,-1.0707070707070727,1.5353535353535221
HK,fixed_three_mean,11,C2-F1,current,1.6430976430976472,0.6936026936026942,2.747474747474745
HK,1993,11,C2-F1,HM,0.8219111733225901,0.33643724594601776,1.3278732106538322
HK,1994,11,C2-F1,HM,2.045346904683008,0.7333992562720686,3.4704640299714513
HK,1995,11,C2-F1,HM,-0.3845200837512692,-1.7687672757452613,0.9056573633948285
HK,fixed_three_mean,11,C2-F1,HM,0.8275793314181096,0.05834532196660259,1.551441572001849
HK,1993,11,C2-F1,tail,0.0,0.0,0.0
HK,1994,11,C2-F1,tail,-1.5625,-4.6875,0.0
HK,1995,11,C2-F1,tail,-3.125,-7.8125,0.0
HK,fixed_three_mean,11,C2-F1,tail,-1.5625,-3.6458333333333335,0.0
HK,1993,11,C3-C2,BA,-0.07547146843739938,-0.17102808573314832,0.0
HK,1994,11,C3-C2,BA,-0.3504611330698282,-0.7169301712780115,-0.06587615283267212
HK,1995,11,C3-C2,BA,0.03818299304315076,-0.2033376792196508,0.279703665305931
HK,fixed_three_mean,11,C3-C2,BA,-0.1292498694880256,-0.2752503915071872,0.0026143163181205986
HK,1993,11,C3-C2,old,-0.08679218870300787,-0.19668229859312447,0.0
HK,1994,11,C3-C2,old,-0.25151515151515014,-0.6212121212121247,0.0
HK,1995,11,C3-C2,old,0.043910441999614136,-0.2338383311025966,0.3216592151018249
HK,fixed_three_mean,11,C3-C2,old,-0.09813229940618129,-0.2545499148908389,0.03718838295114553
HK,1993,11,C3-C2,current,0.0,0.0,0.0
HK,1994,11,C3-C2,current,-1.0101010101010246,-2.525252525252526,0.0
HK,1995,11,C3-C2,current,0.0,0.0,0.0
HK,fixed_three_mean,11,C3-C2,current,-0.33670033670034155,-0.841750841750842,0.0
HK,1993,11,C3-C2,HM,-0.0657659071619463,-0.1475547001390794,0.0
HK,1994,11,C3-C2,HM,-0.5818500690363493,-1.293931782285272,-0.058802753294591066
HK,1995,11,C3-C2,HM,0.032291841010078315,-0.17279301415046538,0.2360332293033209
HK,fixed_three_mean,11,C3-C2,HM,-0.20510804506273908,-0.45705965587179387,-0.009368639383502804
HK,1993,11,C3-C2,tail,0.0,0.0,0.0
HK,1994,11,C3-C2,tail,0.0,0.0,0.0
HK,1995,11,C3-C2,tail,0.0,0.0,0.0
HK,fixed_three_mean,11,C3-C2,tail,0.0,0.0,0.0
HK,1993,11,C3-P,BA,0.8103770204413436,0.2870957848969889,1.369882411696235
HK,1994,11,C3-P,BA,0.5520111620486929,-0.7506576578600429,1.558166880449651
HK,1995,11,C3-P,BA,-0.28138572837828235,-1.9683030941779074,1.1964653383903852
HK,fixed_three_mean,11,C3-P,BA,0.3603341513705847,-0.5438250066647583,1.1544130759920186
HK,1993,11,C3-P,old,0.798600240174224,0.22357598664417058,1.4421950308243432
HK,1994,11,C3-P,old,0.09264258830340566,-1.3443251706266155,1.166882347741277
HK,1995,11,C3-P,old,-0.1569269209683526,-2.0848974592940586,1.5621164971550072
HK,fixed_three_mean,11,C3-P,old,0.24477196916975905,-0.7940879384704718,1.1220367079509939
HK,1993,11,C3-P,current,0.8888888888888715,0.22222222222220012,1.7777777777777857
HK,1994,11,C3-P,current,3.6144683203506673,1.0892157950981414,6.6447713506536985
HK,1995,11,C3-P,current,-1.1111111111111143,-2.6464646464646506,0.20202020202020776
HK,fixed_three_mean,11,C3-P,current,1.1307486993761415,0.08533467258958177,2.3285471971746396
HK,1993,11,C3-P,HM,0.8683375930648367,0.3629185607557453,1.40605556922601
HK,1994,11,C3-P,HM,1.6723361614099304,0.30690701471647835,3.094748165080712
HK,1995,11,C3-P,HM,-0.45821897392826827,-1.9523301233628942,0.886903037253403
HK,fixed_three_mean,11,C3-P,HM,0.6941515935154996,-0.1298930996595103,1.4753906934207475
HK,1993,11,C3-P,tail,0.0,0.0,0.0
HK,1994,11,C3-P,tail,-1.5625,-4.6875,0.0
HK,1995,11,C3-P,tail,-3.125,-7.8125,0.0
HK,fixed_three_mean,11,C3-P,tail,-1.5625,-3.6458333333333335,0.0
HK,1993,11,C3-C0,BA,49.280395327856034,45.9941997374611,52.34051792264081
HK,1994,11,C3-C0,BA,47.625328865968214,44.47779982778834,50.78077857783123
HK,1995,11,C3-C0,BA,46.644235682064874,43.00607127025602,49.956347263749755
HK,fixed_three_mean,11,C3-C0,BA,47.849986625296374,44.69119668326381,50.75264039438481
HK,1993,11,C3-C0,old,57.11906229665097,53.348839350326905,60.614478224402646
HK,1994,11,C3-C0,old,58.69936462609988,55.16461701083734,62.18694673307754
HK,1995,11,C3-C0,old,55.51056800407157,51.39532220822124,59.29051465909036
HK,fixed_three_mean,11,C3-C0,old,57.10966497560747,53.558770366754345,60.42774423814092
HK,1993,11,C3-C0,current,-2.9773844641101306,-6.304670599803337,0.20255653883971547
HK,1994,11,C3-C0,current,-26.201576201576202,-30.64299534887769,-21.715376127140814
HK,1995,11,C3-C0,current,-12.464646464646464,-15.475252525252525,-9.635858585858578
HK,fixed_three_mean,11,C3-C0,current,-13.8812023767776,-16.176411867449524,-11.569759670410372
HK,1993,11,C3-C0,HM,70.10157075928498,67.04204355937681,72.88242270891422
HK,1994,11,C3-C0,HM,60.892498110180966,58.10692812124477,63.52553436743148
HK,1995,11,C3-C0,HM,66.29703775375367,61.14325916515719,70.726112782282
HK,fixed_three_mean,11,C3-C0,HM,65.76370220773987,62.72007874377438,68.51386299210769
HK,1993,11,C3-C0,tail,21.11607142857143,13.208705357142858,28.75
HK,1994,11,C3-C0,tail,32.05357142857143,24.330357142857142,39.6875
HK,1995,11,C3-C0,tail,14.86607142857143,5.669642857142858,23.839285714285715
HK,fixed_three_mean,11,C3-C0,tail,22.67857142857143,15.01078869047619,30.2827380952381
ISIC,1993,1,C3-F1,BA,0.0,0.0,0.0
ISIC,1994,1,C3-F1,BA,0.0,0.0,0.0
ISIC,1995,1,C3-F1,BA,0.0,0.0,0.0
ISIC,fixed_three_mean,1,C3-F1,BA,0.0,0.0,0.0
ISIC,1993,1,C3-F1,old,,,
ISIC,1994,1,C3-F1,old,,,
ISIC,1995,1,C3-F1,old,,,
ISIC,1993,1,C3-F1,current,0.0,0.0,0.0
ISIC,1994,1,C3-F1,current,0.0,0.0,0.0
ISIC,1995,1,C3-F1,current,0.0,0.0,0.0
ISIC,fixed_three_mean,1,C3-F1,current,0.0,0.0,0.0
ISIC,1993,1,C3-F1,HM,,,
ISIC,1994,1,C3-F1,HM,,,
ISIC,1995,1,C3-F1,HM,,,
ISIC,1993,1,C3-F1,tail,,,
ISIC,1994,1,C3-F1,tail,0.0,0.0,0.0
ISIC,1995,1,C3-F1,tail,,,
ISIC,1993,1,C2-F1,BA,0.0,0.0,0.0
ISIC,1994,1,C2-F1,BA,0.0,0.0,0.0
ISIC,1995,1,C2-F1,BA,0.0,0.0,0.0
ISIC,fixed_three_mean,1,C2-F1,BA,0.0,0.0,0.0
ISIC,1993,1,C2-F1,old,,,
ISIC,1994,1,C2-F1,old,,,
ISIC,1995,1,C2-F1,old,,,
ISIC,1993,1,C2-F1,current,0.0,0.0,0.0
ISIC,1994,1,C2-F1,current,0.0,0.0,0.0
ISIC,1995,1,C2-F1,current,0.0,0.0,0.0
ISIC,fixed_three_mean,1,C2-F1,current,0.0,0.0,0.0
ISIC,1993,1,C2-F1,HM,,,
ISIC,1994,1,C2-F1,HM,,,
ISIC,1995,1,C2-F1,HM,,,
ISIC,1993,1,C2-F1,tail,,,
ISIC,1994,1,C2-F1,tail,0.0,0.0,0.0
