protocol_id,run_id,code_sha,checkpoint_sha,split,repeat_id,order_seed,train_seed,train_branch,eval_variant,session,seen_classes,old_classes,current_classes,head_index,original_label,n_images,n_lesions,recall,lesion_equal_recall
isic19_fopro_s1_documented_lesion_disjoint_v2,q8m7,6d8bd3e700924c864e229c47efe5f108ce728c78,ef9ede343942d10af3976ea4eca08a1b35eacfe3d558ace597df0df2e7640b42,test,3,1995,1995,C,M2,1,6,4,2,2,0,86,86,74.4186046511628,74.4186046511628
isic19_fopro_s1_documented_lesion_disjoint_v2,q8m7,6d8bd3e700924c864e229c47efe5f108ce728c78,ef9ede343942d10af3976ea4eca08a1b35eacfe3d558ace597df0df2e7640b42,test,3,1995,1995,C,M2,1,6,4,2,3,6,100,78,78.0,76.6025641025641
isic19_fopro_s1_documented_lesion_disjoint_v2,q8m7,6d8bd3e700924c864e229c47efe5f108ce728c78,ef9ede343942d10af3976ea4eca08a1b35eacfe3d558ace597df0df2e7640b42,test,3,1995,1995,C,M2,1,6,4,2,4,4,100,87,0.0,0.0
isic19_fopro_s1_documented_lesion_disjoint_v2,q8m7,6d8bd3e700924c864e229c47efe5f108ce728c78,ef9ede343942d10af3976ea4eca08a1b35eacfe3d558ace597df0df2e7640b42,test,3,1995,1995,C,M2,1,6,4,2,5,5,100,84,0.0,0.0
isic19_fopro_s1_documented_lesion_disjoint_v2,q8m7,6d8bd3e700924c864e229c47efe5f108ce728c78,ef9ede343942d10af3976ea4eca08a1b35eacfe3d558ace597df0df2e7640b42,test,3,1995,1995,C,M3,1,6,4,2,0,1,86,84,67.44186046511628,67.85714285714286
isic19_fopro_s1_documented_lesion_disjoint_v2,q8m7,6d8bd3e700924c864e229c47efe5f108ce728c78,ef9ede343942d10af3976ea4eca08a1b35eacfe3d558ace597df0df2e7640b42,test,3,1995,1995,C,M3,1,6,4,2,1,3,92,91,60.86956521739131,60.43956043956044
isic19_fopro_s1_documented_lesion_disjoint_v2,q8m7,6d8bd3e700924c864e229c47efe5f108ce728c78,ef9ede343942d10af3976ea4eca08a1b35eacfe3d558ace597df0df2e7640b42,test,3,1995,1995,C,M3,1,6,4,2,2,0,86,86,74.4186046511628,74.4186046511628
isic19_fopro_s1_documented_lesion_disjoint_v2,q8m7,6d8bd3e700924c864e229c47efe5f108ce728c78,ef9ede343942d10af3976ea4eca08a1b35eacfe3d558ace597df0df2e7640b42,test,3,1995,1995,C,M3,1,6,4,2,3,6,100,78,76.0,75.32051282051282
isic19_fopro_s1_documented_lesion_disjoint_v2,q8m7,6d8bd3e700924c864e229c47efe5f108ce728c78,ef9ede343942d10af3976ea4eca08a1b35eacfe3d558ace597df0df2e7640b42,test,3,1995,1995,C,M3,1,6,4,2,4,4,100,87,0.0,0.0
isic19_fopro_s1_documented_lesion_disjoint_v2,q8m7,6d8bd3e700924c864e229c47efe5f108ce728c78,ef9ede343942d10af3976ea4eca08a1b35eacfe3d558ace597df0df2e7640b42,test,3,1995,1995,C,M3,1,6,4,2,5,5,100,84,1.0,1.1904761904761905
isic19_fopro_s1_documented_lesion_disjoint_v2,q8m7,6d8bd3e700924c864e229c47efe5f108ce728c78,e1f76c105f50444188f68ee801ca95d37869c8aa40574e1eed9881a83d56fba3,test,3,1995,1995,C,M2,2,8,6,2,0,1,86,84,48.837209302325576,48.80952380952381
isic19_fopro_s1_documented_lesion_disjoint_v2,q8m7,6d8bd3e700924c864e229c47efe5f108ce728c78,e1f76c105f50444188f68ee801ca95d37869c8aa40574e1eed9881a83d56fba3,test,3,1995,1995,C,M2,2,8,6,2,1,3,92,91,18.478260869565215,18.13186813186813
isic19_fopro_s1_documented_lesion_disjoint_v2,q8m7,6d8bd3e700924c864e229c47efe5f108ce728c78,e1f76c105f50444188f68ee801ca95d37869c8aa40574e1eed9881a83d56fba3,test,3,1995,1995,C,M2,2,8,6,2,2,0,86,86,69.76744186046511,69.76744186046511
isic19_fopro_s1_documented_lesion_disjoint_v2,q8m7,6d8bd3e700924c864e229c47efe5f108ce728c78,e1f76c105f50444188f68ee801ca95d37869c8aa40574e1eed9881a83d56fba3,test,3,1995,1995,C,M2,2,8,6,2,3,6,100,78,78.0,77.88461538461539
isic19_fopro_s1_documented_lesion_disjoint_v2,q8m7,6d8bd3e700924c864e229c47efe5f108ce728c78,e1f76c105f50444188f68ee801ca95d37869c8aa40574e1eed9881a83d56fba3,test,3,1995,1995,C,M2,2,8,6,2,4,4,100,87,73.0,71.83908045977012
isic19_fopro_s1_documented_lesion_disjoint_v2,q8m7,6d8bd3e700924c864e229c47efe5f108ce728c78,e1f76c105f50444188f68ee801ca95d37869c8aa40574e1eed9881a83d56fba3,test,3,1995,1995,C,M2,2,8,6,2,5,5,100,84,39.0,44.345238095238095
isic19_fopro_s1_documented_lesion_disjoint_v2,q8m7,6d8bd3e700924c864e229c47efe5f108ce728c78,e1f76c105f50444188f68ee801ca95d37869c8aa40574e1eed9881a83d56fba3,test,3,1995,1995,C,M2,2,8,6,2,6,2,100,97,0.0,0.0
isic19_fopro_s1_documented_lesion_disjoint_v2,q8m7,6d8bd3e700924c864e229c47efe5f108ce728c78,e1f76c105f50444188f68ee801ca95d37869c8aa40574e1eed9881a83d56fba3,test,3,1995,1995,C,M2,2,8,6,2,7,7,100,70,0.0,0.0
isic19_fopro_s1_documented_lesion_disjoint_v2,q8m7,6d8bd3e700924c864e229c47efe5f108ce728c78,e1f76c105f50444188f68ee801ca95d37869c8aa40574e1eed9881a83d56fba3,test,3,1995,1995,C,M3,2,8,6,2,0,1,86,84,48.837209302325576,48.80952380952381
isic19_fopro_s1_documented_lesion_disjoint_v2,q8m7,6d8bd3e700924c864e229c47efe5f108ce728c78,e1f76c105f50444188f68ee801ca95d37869c8aa40574e1eed9881a83d56fba3,test,3,1995,1995,C,M3,2,8,6,2,1,3,92,91,18.478260869565215,18.13186813186813
isic19_fopro_s1_documented_lesion_disjoint_v2,q8m7,6d8bd3e700924c864e229c47efe5f108ce728c78,e1f76c105f50444188f68ee801ca95d37869c8aa40574e1eed9881a83d56fba3,test,3,1995,1995,C,M3,2,8,6,2,2,0,86,86,69.76744186046511,69.76744186046511
isic19_fopro_s1_documented_lesion_disjoint_v2,q8m7,6d8bd3e700924c864e229c47efe5f108ce728c78,e1f76c105f50444188f68ee801ca95d37869c8aa40574e1eed9881a83d56fba3,test,3,1995,1995,C,M3,2,8,6,2,3,6,100,78,78.0,77.88461538461539
isic19_fopro_s1_documented_lesion_disjoint_v2,q8m7,6d8bd3e700924c864e229c47efe5f108ce728c78,e1f76c105f50444188f68ee801ca95d37869c8aa40574e1eed9881a83d56fba3,test,3,1995,1995,C,M3,2,8,6,2,4,4,100,87,73.0,71.83908045977012
isic19_fopro_s1_documented_lesion_disjoint_v2,q8m7,6d8bd3e700924c864e229c47efe5f108ce728c78,e1f76c105f50444188f68ee801ca95d37869c8aa40574e1eed9881a83d56fba3,test,3,1995,1995,C,M3,2,8,6,2,5,5,100,84,39.0,44.345238095238095
isic19_fopro_s1_documented_lesion_disjoint_v2,q8m7,6d8bd3e700924c864e229c47efe5f108ce728c78,e1f76c105f50444188f68ee801ca95d37869c8aa40574e1eed9881a83d56fba3,test,3,1995,1995,C,M3,2,8,6,2,6,2,100,97,0.0,0.0
isic19_fopro_s1_documented_lesion_disjoint_v2,q8m7,6d8bd3e700924c864e229c47efe5f108ce728c78,e1f76c105f50444188f68ee801ca95d37869c8aa40574e1eed9881a83d56fba3,test,3,1995,1995,C,M3,2,8,6,2,7,7,100,70,0.0,0.0
