contrast,order_seed,session,metric,difference_pp,std_across_fixed_pairs
S-J-CB minus S-F-CB,1993,1,tail_rank2,4.006410256410248,
S-J-CB minus S-F-CB,1994,1,tail_rank2,0.0,
S-J-CB minus S-F-CB,1995,1,tail_rank2,15.384615384615373,
S-J-CB minus S-F-CB,fixed_pair_mean,1,tail_rank2,6.463675213675207,7.981241190177614
S-J-CB minus S-F-CB,1993,1,old_macro_recall,8.32548041389505,
S-J-CB minus S-F-CB,1994,1,old_macro_recall,1.8902439024390247,
S-J-CB minus S-F-CB,1995,1,old_macro_recall,14.339089964089958,
S-J-CB minus S-F-CB,fixed_pair_mean,1,old_macro_recall,8.184938093474678,6.225612915572437
S-J-CB minus S-F-CB,1993,1,current_macro_recall,0.5717255717255654,
S-J-CB minus S-F-CB,1994,1,current_macro_recall,0.21498771498771418,
S-J-CB minus S-F-CB,1995,1,current_macro_recall,-2.570863546473305,
S-J-CB minus S-F-CB,fixed_pair_mean,1,current_macro_recall,-0.5947167532533418,1.7206634144633393
S-J-CB minus S-F-CB,1993,1,label_6_recall,3.8461538461538396,
S-J-CB minus S-F-CB,1994,1,label_6_recall,,
S-J-CB minus S-F-CB,1995,1,label_6_recall,15.384615384615373,
S-J-CB minus S-F-CB,fixed_pair_mean,1,label_6_recall,,
S-J-CB minus S-F-CB,1993,1,label_7_recall,4.166666666666664,
S-J-CB minus S-F-CB,1994,1,label_7_recall,0.0,
S-J-CB minus S-F-CB,1995,1,label_7_recall,,
S-J-CB minus S-F-CB,fixed_pair_mean,1,label_7_recall,,
S-J-CB minus S-F-CB,1993,1,base_macro_recall,8.32548041389505,
S-J-CB minus S-F-CB,1994,1,base_macro_recall,1.8902439024390247,
S-J-CB minus S-F-CB,1995,1,base_macro_recall,14.339089964089958,
S-J-CB minus S-F-CB,fixed_pair_mean,1,base_macro_recall,8.184938093474678,6.225612915572437
S-J-CB minus S-F-CB,1993,1,post_base_macro_recall,0.5717255717255654,
S-J-CB minus S-F-CB,1994,1,post_base_macro_recall,0.21498771498771418,
S-J-CB minus S-F-CB,1995,1,post_base_macro_recall,-2.570863546473305,
S-J-CB minus S-F-CB,fixed_pair_mean,1,post_base_macro_recall,-0.5947167532533418,1.7206634144633393
S-J-CB minus S-F-CB,1993,1,tail_base_macro_recall,4.166666666666664,
S-J-CB minus S-F-CB,1994,1,tail_base_macro_recall,0.0,
S-J-CB minus S-F-CB,1995,1,tail_base_macro_recall,15.384615384615373,
S-J-CB minus S-F-CB,fixed_pair_mean,1,tail_base_macro_recall,6.517094017094013,7.957071017677528
S-J-CB minus S-F-CB,1993,1,tail_post_base_macro_recall,3.8461538461538396,
S-J-CB minus S-F-CB,1994,1,tail_post_base_macro_recall,,
S-J-CB minus S-F-CB,1995,1,tail_post_base_macro_recall,,
S-J-CB minus S-F-CB,fixed_pair_mean,1,tail_post_base_macro_recall,,
S-J-CB minus S-F-CB,1993,2,balanced_accuracy,7.432267687768757,
S-J-CB minus S-F-CB,1994,2,balanced_accuracy,-0.6456487842357461,
S-J-CB minus S-F-CB,1995,2,balanced_accuracy,8.812587481065755,
S-J-CB minus S-F-CB,fixed_pair_mean,2,balanced_accuracy,5.199735461532922,5.109080975914579
S-J-CB minus S-F-CB,1993,2,tail_rank2,4.166666666666671,
S-J-CB minus S-F-CB,1994,2,tail_rank2,-1.923076923076934,
S-J-CB minus S-F-CB,1995,2,tail_rank2,3.525641025641022,
S-J-CB minus S-F-CB,fixed_pair_mean,2,tail_rank2,1.9230769230769198,3.3462520861892857
S-J-CB minus S-F-CB,1993,2,old_macro_recall,8.734602118748462,
S-J-CB minus S-F-CB,1994,2,old_macro_recall,0.867117117117111,
S-J-CB minus S-F-CB,1995,2,old_macro_recall,11.32741132741134,
S-J-CB minus S-F-CB,fixed_pair_mean,2,old_macro_recall,6.976376854425638,5.447288848735309
S-J-CB minus S-F-CB,1993,2,current_macro_recall,3.5252643948296196,
S-J-CB minus S-F-CB,1994,2,current_macro_recall,-5.1839464882943105,
S-J-CB minus S-F-CB,1995,2,current_macro_recall,1.2681159420289916,
S-J-CB minus S-F-CB,fixed_pair_mean,2,current_macro_recall,-0.13018871714523308,4.51984850316715
S-J-CB minus S-F-CB,1993,2,label_6_recall,0.0,
S-J-CB minus S-F-CB,1994,2,label_6_recall,-3.846153846153854,
S-J-CB minus S-F-CB,1995,2,label_6_recall,15.384615384615373,
S-J-CB minus S-F-CB,fixed_pair_mean,2,label_6_recall,3.8461538461538396,10.175966581017653
S-J-CB minus S-F-CB,1993,2,label_7_recall,8.333333333333336,
S-J-CB minus S-F-CB,1994,2,label_7_recall,0.0,
S-J-CB minus S-F-CB,1995,2,label_7_recall,-8.333333333333321,
S-J-CB minus S-F-CB,fixed_pair_mean,2,label_7_recall,4.736951571734001e-15,8.333333333333329
S-J-CB minus S-F-CB,1993,2,base_macro_recall,13.101903178122697,
S-J-CB minus S-F-CB,1994,2,base_macro_recall,0.625,
S-J-CB minus S-F-CB,1995,2,base_macro_recall,14.288414288414295,
S-J-CB minus S-F-CB,fixed_pair_mean,2,base_macro_recall,9.338439155512331,7.569344000065192
S-J-CB minus S-F-CB,1993,2,post_base_macro_recall,1.7626321974148098,
S-J-CB minus S-F-CB,1994,2,post_base_macro_recall,-1.916297568471478,
S-J-CB minus S-F-CB,1995,2,post_base_macro_recall,3.336760673717201,
S-J-CB minus S-F-CB,fixed_pair_mean,2,post_base_macro_recall,1.061031767553511,2.695892727157884
S-J-CB minus S-F-CB,1993,2,tail_base_macro_recall,8.333333333333336,
S-J-CB minus S-F-CB,1994,2,tail_base_macro_recall,0.0,
S-J-CB minus S-F-CB,1995,2,tail_base_macro_recall,15.384615384615373,
S-J-CB minus S-F-CB,fixed_pair_mean,2,tail_base_macro_recall,7.905982905982903,7.7012056798889255
S-J-CB minus S-F-CB,1993,2,tail_post_base_macro_recall,0.0,
S-J-CB minus S-F-CB,1994,2,tail_post_base_macro_recall,-3.846153846153854,
S-J-CB minus S-F-CB,1995,2,tail_post_base_macro_recall,-8.333333333333321,
S-J-CB minus S-F-CB,fixed_pair_mean,2,tail_post_base_macro_recall,-4.059829059829059,4.170773781184424
S-J-U minus S-M-U,1993,0,balanced_accuracy,-3.1097560975609753,
S-J-U minus S-M-U,1994,0,balanced_accuracy,-0.6756756756756772,
S-J-U minus S-M-U,1995,0,balanced_accuracy,-3.7438574938574973,
S-J-U minus S-M-U,fixed_pair_mean,0,balanced_accuracy,-2.509763089031383,1.6197001651752303
S-J-U minus S-M-U,1993,0,tail_rank2,0.0,
S-J-U minus S-M-U,1994,0,tail_rank2,0.0,
S-J-U minus S-M-U,1995,0,tail_rank2,0.0,
S-J-U minus S-M-U,fixed_pair_mean,0,tail_rank2,0.0,0.0
S-J-U minus S-M-U,1993,0,old_macro_recall,,
S-J-U minus S-M-U,1994,0,old_macro_recall,,
S-J-U minus S-M-U,1995,0,old_macro_recall,,
S-J-U minus S-M-U,fixed_pair_mean,0,old_macro_recall,,
S-J-U minus S-M-U,1993,0,current_macro_recall,-3.1097560975609753,
S-J-U minus S-M-U,1994,0,current_macro_recall,-0.6756756756756772,
S-J-U minus S-M-U,1995,0,current_macro_recall,-3.7438574938574973,
S-J-U minus S-M-U,fixed_pair_mean,0,current_macro_recall,-2.509763089031383,1.6197001651752303
S-J-U minus S-M-U,1993,0,label_6_recall,,
S-J-U minus S-M-U,1994,0,label_6_recall,,
S-J-U minus S-M-U,1995,0,label_6_recall,0.0,
S-J-U minus S-M-U,fixed_pair_mean,0,label_6_recall,,
S-J-U minus S-M-U,1993,0,label_7_recall,0.0,
S-J-U minus S-M-U,1994,0,label_7_recall,0.0,
S-J-U minus S-M-U,1995,0,label_7_recall,,
S-J-U minus S-M-U,fixed_pair_mean,0,label_7_recall,,
S-J-U minus S-M-U,1993,0,base_macro_recall,-3.1097560975609753,
S-J-U minus S-M-U,1994,0,base_macro_recall,-0.6756756756756772,
S-J-U minus S-M-U,1995,0,base_macro_recall,-3.7438574938574973,
S-J-U minus S-M-U,fixed_pair_mean,0,base_macro_recall,-2.509763089031383,1.6197001651752303
S-J-U minus S-M-U,1993,0,post_base_macro_recall,,
S-J-U minus S-M-U,1994,0,post_base_macro_recall,,
S-J-U minus S-M-U,1995,0,post_base_macro_recall,,
S-J-U minus S-M-U,fixed_pair_mean,0,post_base_macro_recall,,
S-J-U minus S-M-U,1993,0,tail_base_macro_recall,0.0,
S-J-U minus S-M-U,1994,0,tail_base_macro_recall,0.0,
S-J-U minus S-M-U,1995,0,tail_base_macro_recall,0.0,
S-J-U minus S-M-U,fixed_pair_mean,0,tail_base_macro_recall,0.0,0.0
S-J-U minus S-M-U,1993,0,tail_post_base_macro_recall,,
S-J-U minus S-M-U,1994,0,tail_post_base_macro_recall,,
S-J-U minus S-M-U,1995,0,tail_post_base_macro_recall,,
S-J-U minus S-M-U,fixed_pair_mean,0,tail_post_base_macro_recall,,
S-J-U minus S-M-U,1993,1,balanced_accuracy,-1.6565040650406502,
S-J-U minus S-M-U,1994,1,balanced_accuracy,-0.823170731707318,
S-J-U minus S-M-U,1995,1,balanced_accuracy,-2.495904995904997,
S-J-U minus S-M-U,fixed_pair_mean,1,balanced_accuracy,-1.6585265975509884,0.8363689662066344
S-J-U minus S-M-U,1993,1,tail_rank2,0.0,
S-J-U minus S-M-U,1994,1,tail_rank2,0.0,
S-J-U minus S-M-U,1995,1,tail_rank2,0.0,
S-J-U minus S-M-U,fixed_pair_mean,1,tail_rank2,0.0,0.0
S-J-U minus S-M-U,1993,1,old_macro_recall,-2.4847560975609753,
S-J-U minus S-M-U,1994,1,old_macro_recall,-1.2347560975609753,
S-J-U minus S-M-U,1995,1,old_macro_recall,-3.7438574938574973,
S-J-U minus S-M-U,fixed_pair_mean,1,old_macro_recall,-2.4877898963264826,1.2545534493099533
S-J-U minus S-M-U,1993,1,current_macro_recall,0.0,
S-J-U minus S-M-U,1994,1,current_macro_recall,0.0,
S-J-U minus S-M-U,1995,1,current_macro_recall,0.0,
S-J-U minus S-M-U,fixed_pair_mean,1,current_macro_recall,0.0,0.0
S-J-U minus S-M-U,1993,1,label_6_recall,0.0,
S-J-U minus S-M-U,1994,1,label_6_recall,,
S-J-U minus S-M-U,1995,1,label_6_recall,0.0,
S-J-U minus S-M-U,fixed_pair_mean,1,label_6_recall,,
S-J-U minus S-M-U,1993,1,label_7_recall,0.0,
S-J-U minus S-M-U,1994,1,label_7_recall,0.0,
S-J-U minus S-M-U,1995,1,label_7_recall,,
S-J-U minus S-M-U,fixed_pair_mean,1,label_7_recall,,
S-J-U minus S-M-U,1993,1,base_macro_recall,-2.4847560975609753,
S-J-U minus S-M-U,1994,1,base_macro_recall,-1.2347560975609753,
S-J-U minus S-M-U,1995,1,base_macro_recall,-3.7438574938574973,
S-J-U minus S-M-U,fixed_pair_mean,1,base_macro_recall,-2.4877898963264826,1.2545534493099533
S-J-U minus S-M-U,1993,1,post_base_macro_recall,0.0,
S-J-U minus S-M-U,1994,1,post_base_macro_recall,0.0,
S-J-U minus S-M-U,1995,1,post_base_macro_recall,0.0,
S-J-U minus S-M-U,fixed_pair_mean,1,post_base_macro_recall,0.0,0.0
S-J-U minus S-M-U,1993,1,tail_base_macro_recall,0.0,
S-J-U minus S-M-U,1994,1,tail_base_macro_recall,0.0,
S-J-U minus S-M-U,1995,1,tail_base_macro_recall,0.0,
S-J-U minus S-M-U,fixed_pair_mean,1,tail_base_macro_recall,0.0,0.0
S-J-U minus S-M-U,1993,1,tail_post_base_macro_recall,0.0,
S-J-U minus S-M-U,1994,1,tail_post_base_macro_recall,,
S-J-U minus S-M-U,1995,1,tail_post_base_macro_recall,,
S-J-U minus S-M-U,fixed_pair_mean,1,tail_post_base_macro_recall,,
S-J-U minus S-M-U,1993,2,balanced_accuracy,-0.5996621621621614,
S-J-U minus S-M-U,1994,2,balanced_accuracy,-0.8967391304347849,
S-J-U minus S-M-U,1995,2,balanced_accuracy,-1.5340909090909136,
S-J-U minus S-M-U,fixed_pair_mean,2,balanced_accuracy,-1.0101640672292866,0.4774287203204653
S-J-U minus S-M-U,1993,2,tail_rank2,0.0,
S-J-U minus S-M-U,1994,2,tail_rank2,0.0,
S-J-U minus S-M-U,1995,2,tail_rank2,0.0,
S-J-U minus S-M-U,fixed_pair_mean,2,tail_rank2,0.0,0.0
S-J-U minus S-M-U,1993,2,old_macro_recall,-1.25,
S-J-U minus S-M-U,1994,2,old_macro_recall,-0.8333333333333321,
S-J-U minus S-M-U,1995,2,old_macro_recall,-2.0454545454545503,
S-J-U minus S-M-U,fixed_pair_mean,2,old_macro_recall,-1.3762626262626274,0.6158458786998616
S-J-U minus S-M-U,1993,2,current_macro_recall,1.3513513513513544,
S-J-U minus S-M-U,1994,2,current_macro_recall,-1.0869565217391326,
S-J-U minus S-M-U,1995,2,current_macro_recall,0.0,
S-J-U minus S-M-U,fixed_pair_mean,2,current_macro_recall,0.0881316098707406,1.2215407101229045
S-J-U minus S-M-U,1993,2,label_6_recall,0.0,
S-J-U minus S-M-U,1994,2,label_6_recall,0.0,
S-J-U minus S-M-U,1995,2,label_6_recall,0.0,
S-J-U minus S-M-U,fixed_pair_mean,2,label_6_recall,0.0,0.0
S-J-U minus S-M-U,1993,2,label_7_recall,0.0,
S-J-U minus S-M-U,1994,2,label_7_recall,0.0,
S-J-U minus S-M-U,1995,2,label_7_recall,0.0,
S-J-U minus S-M-U,fixed_pair_mean,2,label_7_recall,0.0,0.0
S-J-U minus S-M-U,1993,2,base_macro_recall,-1.875,
S-J-U minus S-M-U,1994,2,base_macro_recall,-1.25,
S-J-U minus S-M-U,1995,2,base_macro_recall,-3.0681818181818272,
S-J-U minus S-M-U,fixed_pair_mean,2,base_macro_recall,-2.0643939393939426,0.9237688180497927
S-J-U minus S-M-U,1993,2,post_base_macro_recall,0.6756756756756772,
S-J-U minus S-M-U,1994,2,post_base_macro_recall,-0.5434782608695699,
S-J-U minus S-M-U,1995,2,post_base_macro_recall,0.0,
S-J-U minus S-M-U,fixed_pair_mean,2,post_base_macro_recall,0.04406580493536912,0.6107703550614539
S-J-U minus S-M-U,1993,2,tail_base_macro_recall,0.0,
S-J-U minus S-M-U,1994,2,tail_base_macro_recall,0.0,
S-J-U minus S-M-U,1995,2,tail_base_macro_recall,0.0,
S-J-U minus S-M-U,fixed_pair_mean,2,tail_base_macro_recall,0.0,0.0
S-J-U minus S-M-U,1993,2,tail_post_base_macro_recall,0.0,
S-J-U minus S-M-U,1994,2,tail_post_base_macro_recall,0.0,
S-J-U minus S-M-U,1995,2,tail_post_base_macro_recall,0.0,
S-J-U minus S-M-U,fixed_pair_mean,2,tail_post_base_macro_recall,0.0,0.0
S-J-U minus S-F-U,1993,0,balanced_accuracy,5.579268292682926,
S-J-U minus S-F-U,1994,0,balanced_accuracy,0.0,
S-J-U minus S-F-U,1995,0,balanced_accuracy,6.503378378378372,
S-J-U minus S-F-U,fixed_pair_mean,0,balanced_accuracy,4.027548890353766,3.5184311007554774
S-J-U minus S-F-U,1993,0,tail_rank2,0.0,
S-J-U minus S-F-U,1994,0,tail_rank2,0.0,
S-J-U minus S-F-U,1995,0,tail_rank2,0.0,
S-J-U minus S-F-U,fixed_pair_mean,0,tail_rank2,0.0,0.0
S-J-U minus S-F-U,1993,0,old_macro_recall,,
S-J-U minus S-F-U,1994,0,old_macro_recall,,
S-J-U minus S-F-U,1995,0,old_macro_recall,,
S-J-U minus S-F-U,fixed_pair_mean,0,old_macro_recall,,
S-J-U minus S-F-U,1993,0,current_macro_recall,5.579268292682926,
S-J-U minus S-F-U,1994,0,current_macro_recall,0.0,
S-J-U minus S-F-U,1995,0,current_macro_recall,6.503378378378372,
S-J-U minus S-F-U,fixed_pair_mean,0,current_macro_recall,4.027548890353766,3.5184311007554774
S-J-U minus S-F-U,1993,0,label_6_recall,,
S-J-U minus S-F-U,1994,0,label_6_recall,,
S-J-U minus S-F-U,1995,0,label_6_recall,0.0,
S-J-U minus S-F-U,fixed_pair_mean,0,label_6_recall,,
S-J-U minus S-F-U,1993,0,label_7_recall,0.0,
S-J-U minus S-F-U,1994,0,label_7_recall,0.0,
S-J-U minus S-F-U,1995,0,label_7_recall,,
S-J-U minus S-F-U,fixed_pair_mean,0,label_7_recall,,
S-J-U minus S-F-U,1993,0,base_macro_recall,5.579268292682926,
S-J-U minus S-F-U,1994,0,base_macro_recall,0.0,
S-J-U minus S-F-U,1995,0,base_macro_recall,6.503378378378372,
S-J-U minus S-F-U,fixed_pair_mean,0,base_macro_recall,4.027548890353766,3.5184311007554774
S-J-U minus S-F-U,1993,0,post_base_macro_recall,,
S-J-U minus S-F-U,1994,0,post_base_macro_recall,,
S-J-U minus S-F-U,1995,0,post_base_macro_recall,,
S-J-U minus S-F-U,fixed_pair_mean,0,post_base_macro_recall,,
S-J-U minus S-F-U,1993,0,tail_base_macro_recall,0.0,
S-J-U minus S-F-U,1994,0,tail_base_macro_recall,0.0,
S-J-U minus S-F-U,1995,0,tail_base_macro_recall,0.0,
S-J-U minus S-F-U,fixed_pair_mean,0,tail_base_macro_recall,0.0,0.0
S-J-U minus S-F-U,1993,0,tail_post_base_macro_recall,,
S-J-U minus S-F-U,1994,0,tail_post_base_macro_recall,,
S-J-U minus S-F-U,1995,0,tail_post_base_macro_recall,,
S-J-U minus S-F-U,fixed_pair_mean,0,tail_post_base_macro_recall,,
S-J-U minus S-F-U,1993,1,balanced_accuracy,3.7195121951219505,
S-J-U minus S-F-U,1994,1,balanced_accuracy,2.174522083058669,
S-J-U minus S-F-U,1995,1,balanced_accuracy,3.8851351351351298,
S-J-U minus S-F-U,fixed_pair_mean,1,balanced_accuracy,3.2597231377719162,0.9434530918003877
S-J-U minus S-F-U,1993,1,tail_rank2,0.0,
S-J-U minus S-F-U,1994,1,tail_rank2,0.0,
S-J-U minus S-F-U,1995,1,tail_rank2,0.0,
S-J-U minus S-F-U,fixed_pair_mean,1,tail_rank2,0.0,0.0
S-J-U minus S-F-U,1993,1,old_macro_recall,5.579268292682926,
S-J-U minus S-F-U,1994,1,old_macro_recall,1.2347560975609757,
S-J-U minus S-F-U,1995,1,old_macro_recall,5.827702702702695,
S-J-U minus S-F-U,fixed_pair_mean,1,old_macro_recall,4.213909030982198,2.5830106590091098
S-J-U minus S-F-U,1993,1,current_macro_recall,0.0,
S-J-U minus S-F-U,1994,1,current_macro_recall,4.054054054054049,
S-J-U minus S-F-U,1995,1,current_macro_recall,0.0,
S-J-U minus S-F-U,fixed_pair_mean,1,current_macro_recall,1.3513513513513498,2.3406091994173988
S-J-U minus S-F-U,1993,1,label_6_recall,0.0,
S-J-U minus S-F-U,1994,1,label_6_recall,,
S-J-U minus S-F-U,1995,1,label_6_recall,0.0,
S-J-U minus S-F-U,fixed_pair_mean,1,label_6_recall,,
S-J-U minus S-F-U,1993,1,label_7_recall,0.0,
S-J-U minus S-F-U,1994,1,label_7_recall,0.0,
S-J-U minus S-F-U,1995,1,label_7_recall,,
S-J-U minus S-F-U,fixed_pair_mean,1,label_7_recall,,
S-J-U minus S-F-U,1993,1,base_macro_recall,5.579268292682926,
S-J-U minus S-F-U,1994,1,base_macro_recall,1.2347560975609757,
S-J-U minus S-F-U,1995,1,base_macro_recall,5.827702702702695,
S-J-U minus S-F-U,fixed_pair_mean,1,base_macro_recall,4.213909030982198,2.5830106590091098
S-J-U minus S-F-U,1993,1,post_base_macro_recall,0.0,
S-J-U minus S-F-U,1994,1,post_base_macro_recall,4.054054054054049,
S-J-U minus S-F-U,1995,1,post_base_macro_recall,0.0,
S-J-U minus S-F-U,fixed_pair_mean,1,post_base_macro_recall,1.3513513513513498,2.3406091994173988
S-J-U minus S-F-U,1993,1,tail_base_macro_recall,0.0,
S-J-U minus S-F-U,1994,1,tail_base_macro_recall,0.0,
S-J-U minus S-F-U,1995,1,tail_base_macro_recall,0.0,
S-J-U minus S-F-U,fixed_pair_mean,1,tail_base_macro_recall,0.0,0.0
S-J-U minus S-F-U,1993,1,tail_post_base_macro_recall,0.0,
S-J-U minus S-F-U,1994,1,tail_post_base_macro_recall,,
S-J-U minus S-F-U,1995,1,tail_post_base_macro_recall,,
S-J-U minus S-F-U,fixed_pair_mean,1,tail_post_base_macro_recall,,
S-J-U minus S-F-U,1993,2,balanced_accuracy,2.052865612648219,
S-J-U minus S-F-U,1994,2,balanced_accuracy,0.947414806110455,
S-J-U minus S-F-U,1995,2,balanced_accuracy,2.588999572695222,
S-J-U minus S-F-U,fixed_pair_mean,2,balanced_accuracy,1.863093330484632,0.8370843898789256
S-J-U minus S-F-U,1993,2,tail_rank2,0.0,
S-J-U minus S-F-U,1994,2,tail_rank2,0.0,
S-J-U minus S-F-U,1995,2,tail_rank2,0.0,
S-J-U minus S-F-U,fixed_pair_mean,2,tail_rank2,0.0,0.0
S-J-U minus S-F-U,1993,2,old_macro_recall,1.287878787878789,
S-J-U minus S-F-U,1994,2,old_macro_recall,0.900900900900897,
S-J-U minus S-F-U,1995,2,old_macro_recall,3.08968058968059,
S-J-U minus S-F-U,fixed_pair_mean,2,old_macro_recall,1.7594867594867587,1.168118012303025
S-J-U minus S-F-U,1993,2,current_macro_recall,4.347826086956523,
S-J-U minus S-F-U,1994,2,current_macro_recall,1.0869565217391255,
S-J-U minus S-F-U,1995,2,current_macro_recall,1.0869565217391255,
S-J-U minus S-F-U,fixed_pair_mean,2,current_macro_recall,2.173913043478258,1.8826639212705225
S-J-U minus S-F-U,1993,2,label_6_recall,0.0,
S-J-U minus S-F-U,1994,2,label_6_recall,0.0,
S-J-U minus S-F-U,1995,2,label_6_recall,0.0,
S-J-U minus S-F-U,fixed_pair_mean,2,label_6_recall,0.0,0.0
S-J-U minus S-F-U,1993,2,label_7_recall,0.0,
S-J-U minus S-F-U,1994,2,label_7_recall,0.0,
S-J-U minus S-F-U,1995,2,label_7_recall,0.0,
S-J-U minus S-F-U,fixed_pair_mean,2,label_7_recall,0.0,0.0
S-J-U minus S-F-U,1993,2,base_macro_recall,1.9318181818181799,
S-J-U minus S-F-U,1994,2,base_macro_recall,0.0,
S-J-U minus S-F-U,1995,2,base_macro_recall,4.634520884520882,
S-J-U minus S-F-U,fixed_pair_mean,2,base_macro_recall,2.1887796887796873,2.3279213623552666
S-J-U minus S-F-U,1993,2,post_base_macro_recall,2.1739130434782616,
S-J-U minus S-F-U,1994,2,post_base_macro_recall,1.89482961222091,
S-J-U minus S-F-U,1995,2,post_base_macro_recall,0.5434782608695627,
S-J-U minus S-F-U,fixed_pair_mean,2,post_base_macro_recall,1.5374069721895782,0.8720049327786478
S-J-U minus S-F-U,1993,2,tail_base_macro_recall,0.0,
S-J-U minus S-F-U,1994,2,tail_base_macro_recall,0.0,
S-J-U minus S-F-U,1995,2,tail_base_macro_recall,0.0,
S-J-U minus S-F-U,fixed_pair_mean,2,tail_base_macro_recall,0.0,0.0
S-J-U minus S-F-U,1993,2,tail_post_base_macro_recall,0.0,
S-J-U minus S-F-U,1994,2,tail_post_base_macro_recall,0.0,
S-J-U minus S-F-U,1995,2,tail_post_base_macro_recall,0.0,
S-J-U minus S-F-U,fixed_pair_mean,2,tail_post_base_macro_recall,0.0,0.0
