contrast,order_seed,session,metric,point_pp,lower95,upper95,resamples,seed,unit,parents_resampled,independent_confirmation,interpretation
S-J-CB minus S-F-CB,1995,2,tail_post_base_macro_recall,-8.333333333333321,-20.0,0.0,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-J-CB minus S-F-CB,fixed_pair_mean,2,tail_post_base_macro_recall,-4.059829059829059,-11.302231718898389,1.3333333333333333,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-J-U minus S-M-U,1993,0,balanced_accuracy,-3.1097560975609753,-5.616255875804058,-0.6410256410256423,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-J-U minus S-M-U,1994,0,balanced_accuracy,-0.6756756756756772,-2.142857142857139,0.0,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-J-U minus S-M-U,1995,0,balanced_accuracy,-3.7438574938574973,-7.403301305740328,-0.5119617224880384,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-J-U minus S-M-U,fixed_pair_mean,0,balanced_accuracy,-2.509763089031383,-4.216461819358162,-0.8490778227620338,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-J-U minus S-M-U,1993,0,tail_rank2,0.0,0.0,0.0,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-J-U minus S-M-U,1994,0,tail_rank2,0.0,0.0,0.0,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-J-U minus S-M-U,1995,0,tail_rank2,0.0,0.0,0.0,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-J-U minus S-M-U,fixed_pair_mean,0,tail_rank2,0.0,0.0,0.0,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-J-U minus S-M-U,1993,0,current_macro_recall,-3.1097560975609753,-5.616255875804058,-0.6410256410256423,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-J-U minus S-M-U,1994,0,current_macro_recall,-0.6756756756756772,-2.142857142857139,0.0,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-J-U minus S-M-U,1995,0,current_macro_recall,-3.7438574938574973,-7.403301305740328,-0.5119617224880384,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-J-U minus S-M-U,fixed_pair_mean,0,current_macro_recall,-2.509763089031383,-4.216461819358162,-0.8490778227620338,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-J-U minus S-M-U,1995,0,label_6_recall,0.0,0.0,0.0,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-J-U minus S-M-U,1993,0,label_7_recall,0.0,0.0,0.0,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-J-U minus S-M-U,1994,0,label_7_recall,0.0,0.0,0.0,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-J-U minus S-M-U,1993,0,base_macro_recall,-3.1097560975609753,-5.616255875804058,-0.6410256410256423,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-J-U minus S-M-U,1994,0,base_macro_recall,-0.6756756756756772,-2.142857142857139,0.0,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-J-U minus S-M-U,1995,0,base_macro_recall,-3.7438574938574973,-7.403301305740328,-0.5119617224880384,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-J-U minus S-M-U,fixed_pair_mean,0,base_macro_recall,-2.509763089031383,-4.216461819358162,-0.8490778227620338,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-J-U minus S-M-U,1993,0,tail_base_macro_recall,0.0,0.0,0.0,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-J-U minus S-M-U,1994,0,tail_base_macro_recall,0.0,0.0,0.0,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-J-U minus S-M-U,1995,0,tail_base_macro_recall,0.0,0.0,0.0,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-J-U minus S-M-U,fixed_pair_mean,0,tail_base_macro_recall,0.0,0.0,0.0,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-J-U minus S-M-U,1993,1,balanced_accuracy,-1.6565040650406502,-3.29954283442655,-0.3875968992248069,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-J-U minus S-M-U,1994,1,balanced_accuracy,-0.823170731707318,-2.0436507936507944,0.0,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-J-U minus S-M-U,1995,1,balanced_accuracy,-2.495904995904997,-5.155842946540617,-0.2816627816627779,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-J-U minus S-M-U,fixed_pair_mean,1,balanced_accuracy,-1.6585265975509884,-2.8587610176987575,-0.5552458967774148,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-J-U minus S-M-U,1993,1,tail_rank2,0.0,0.0,0.0,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-J-U minus S-M-U,1994,1,tail_rank2,0.0,0.0,0.0,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-J-U minus S-M-U,1995,1,tail_rank2,0.0,0.0,0.0,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-J-U minus S-M-U,fixed_pair_mean,1,tail_rank2,0.0,0.0,0.0,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-J-U minus S-M-U,1993,1,old_macro_recall,-2.4847560975609753,-4.9493142516398265,-0.5813953488372121,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-J-U minus S-M-U,1994,1,old_macro_recall,-1.2347560975609753,-3.0654761904761907,0.0,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-J-U minus S-M-U,1995,1,old_macro_recall,-3.7438574938574973,-7.733764419810922,-0.42249417249416865,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-J-U minus S-M-U,fixed_pair_mean,1,old_macro_recall,-2.4877898963264826,-4.288141526548135,-0.8328688451661227,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-J-U minus S-M-U,1993,1,current_macro_recall,0.0,0.0,0.0,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-J-U minus S-M-U,1994,1,current_macro_recall,0.0,0.0,0.0,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-J-U minus S-M-U,1995,1,current_macro_recall,0.0,0.0,0.0,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-J-U minus S-M-U,fixed_pair_mean,1,current_macro_recall,0.0,0.0,0.0,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-J-U minus S-M-U,1993,1,label_6_recall,0.0,0.0,0.0,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-J-U minus S-M-U,1995,1,label_6_recall,0.0,0.0,0.0,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-J-U minus S-M-U,1993,1,label_7_recall,0.0,0.0,0.0,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-J-U minus S-M-U,1994,1,label_7_recall,0.0,0.0,0.0,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-J-U minus S-M-U,1993,1,base_macro_recall,-2.4847560975609753,-4.9493142516398265,-0.5813953488372121,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-J-U minus S-M-U,1994,1,base_macro_recall,-1.2347560975609753,-3.0654761904761907,0.0,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-J-U minus S-M-U,1995,1,base_macro_recall,-3.7438574938574973,-7.733764419810922,-0.42249417249416865,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-J-U minus S-M-U,fixed_pair_mean,1,base_macro_recall,-2.4877898963264826,-4.288141526548135,-0.8328688451661227,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-J-U minus S-M-U,1993,1,post_base_macro_recall,0.0,0.0,0.0,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-J-U minus S-M-U,1994,1,post_base_macro_recall,0.0,0.0,0.0,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-J-U minus S-M-U,1995,1,post_base_macro_recall,0.0,0.0,0.0,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-J-U minus S-M-U,fixed_pair_mean,1,post_base_macro_recall,0.0,0.0,0.0,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-J-U minus S-M-U,1993,1,tail_base_macro_recall,0.0,0.0,0.0,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-J-U minus S-M-U,1994,1,tail_base_macro_recall,0.0,0.0,0.0,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-J-U minus S-M-U,1995,1,tail_base_macro_recall,0.0,0.0,0.0,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-J-U minus S-M-U,fixed_pair_mean,1,tail_base_macro_recall,0.0,0.0,0.0,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-J-U minus S-M-U,1993,1,tail_post_base_macro_recall,0.0,0.0,0.0,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-J-U minus S-M-U,1993,2,balanced_accuracy,-0.5996621621621614,-2.515983678902013,1.225050681657625,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-J-U minus S-M-U,1994,2,balanced_accuracy,-0.8967391304347849,-2.2512360552442074,0.39208630523020244,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-J-U minus S-M-U,1995,2,balanced_accuracy,-1.5340909090909136,-3.2918167960088707,0.0,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-J-U minus S-M-U,fixed_pair_mean,2,balanced_accuracy,-1.0101640672292866,-2.130483402443717,0.044333735909822,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-J-U minus S-M-U,1993,2,tail_rank2,0.0,0.0,0.0,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-J-U minus S-M-U,1994,2,tail_rank2,0.0,0.0,0.0,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-J-U minus S-M-U,1995,2,tail_rank2,0.0,0.0,0.0,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-J-U minus S-M-U,fixed_pair_mean,2,tail_rank2,0.0,0.0,0.0,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-J-U minus S-M-U,1993,2,old_macro_recall,-1.25,-3.100775193798448,0.0,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-J-U minus S-M-U,1994,2,old_macro_recall,-0.8333333333333321,-2.4882024882024893,0.9009009009008971,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-J-U minus S-M-U,1995,2,old_macro_recall,-2.0454545454545503,-4.389089061345161,0.0,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-J-U minus S-M-U,fixed_pair_mean,2,old_macro_recall,-1.3762626262626274,-2.710545508510625,-0.1501501501501501,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-J-U minus S-M-U,1993,2,current_macro_recall,1.3513513513513544,-3.890350877192993,6.7614489489489245,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-J-U minus S-M-U,1994,2,current_macro_recall,-1.0869565217391326,-3.3333333333333357,0.0,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-J-U minus S-M-U,1995,2,current_macro_recall,0.0,0.0,0.0,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-J-U minus S-M-U,fixed_pair_mean,2,current_macro_recall,0.0881316098707406,-2.2119105387582425,2.164120642381512,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-J-U minus S-M-U,1993,2,label_6_recall,0.0,0.0,0.0,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-J-U minus S-M-U,1994,2,label_6_recall,0.0,0.0,0.0,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-J-U minus S-M-U,1995,2,label_6_recall,0.0,0.0,0.0,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-J-U minus S-M-U,fixed_pair_mean,2,label_6_recall,0.0,0.0,0.0,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-J-U minus S-M-U,1993,2,label_7_recall,0.0,0.0,0.0,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-J-U minus S-M-U,1994,2,label_7_recall,0.0,0.0,0.0,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-J-U minus S-M-U,1995,2,label_7_recall,0.0,0.0,0.0,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-J-U minus S-M-U,fixed_pair_mean,2,label_7_recall,0.0,0.0,0.0,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-J-U minus S-M-U,1993,2,base_macro_recall,-1.875,-4.651162790697672,0.0,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-J-U minus S-M-U,1994,2,base_macro_recall,-1.25,-2.9069767441860463,0.0,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-J-U minus S-M-U,1995,2,base_macro_recall,-3.0681818181818272,-6.583633592017741,0.0,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-J-U minus S-M-U,fixed_pair_mean,2,base_macro_recall,-2.0643939393939426,-3.9792547568710366,-0.40869218500797627,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-J-U minus S-M-U,1993,2,post_base_macro_recall,0.6756756756756772,-1.9451754385964966,3.3807244744744622,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-J-U minus S-M-U,1994,2,post_base_macro_recall,-0.5434782608695699,-2.850057938373155,1.4714714714714747,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-J-U minus S-M-U,1995,2,post_base_macro_recall,0.0,0.0,0.0,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-J-U minus S-M-U,fixed_pair_mean,2,post_base_macro_recall,0.04406580493536912,-1.2555108299789144,1.28053585500394,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-J-U minus S-M-U,1993,2,tail_base_macro_recall,0.0,0.0,0.0,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-J-U minus S-M-U,1994,2,tail_base_macro_recall,0.0,0.0,0.0,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-J-U minus S-M-U,1995,2,tail_base_macro_recall,0.0,0.0,0.0,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-J-U minus S-M-U,fixed_pair_mean,2,tail_base_macro_recall,0.0,0.0,0.0,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-J-U minus S-M-U,1993,2,tail_post_base_macro_recall,0.0,0.0,0.0,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-J-U minus S-M-U,1994,2,tail_post_base_macro_recall,0.0,0.0,0.0,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-J-U minus S-M-U,1995,2,tail_post_base_macro_recall,0.0,0.0,0.0,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-J-U minus S-M-U,fixed_pair_mean,2,tail_post_base_macro_recall,0.0,0.0,0.0,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-J-U minus S-F-U,1993,0,balanced_accuracy,5.579268292682926,2.5353016688061594,8.980422664893945,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-J-U minus S-F-U,1994,0,balanced_accuracy,0.0,-2.5,2.3809523809523796,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-J-U minus S-F-U,1995,0,balanced_accuracy,6.503378378378372,2.3517046924600216,10.60410739687055,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-J-U minus S-F-U,fixed_pair_mean,0,balanced_accuracy,4.027548890353766,1.9574294689426273,5.972311024982721,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-J-U minus S-F-U,1993,0,tail_rank2,0.0,0.0,0.0,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-J-U minus S-F-U,1994,0,tail_rank2,0.0,0.0,0.0,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-J-U minus S-F-U,1995,0,tail_rank2,0.0,0.0,0.0,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-J-U minus S-F-U,fixed_pair_mean,0,tail_rank2,0.0,0.0,0.0,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-J-U minus S-F-U,1993,0,current_macro_recall,5.579268292682926,2.5353016688061594,8.980422664893945,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-J-U minus S-F-U,1994,0,current_macro_recall,0.0,-2.5,2.3809523809523796,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-J-U minus S-F-U,1995,0,current_macro_recall,6.503378378378372,2.3517046924600216,10.60410739687055,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-J-U minus S-F-U,fixed_pair_mean,0,current_macro_recall,4.027548890353766,1.9574294689426273,5.972311024982721,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-J-U minus S-F-U,1995,0,label_6_recall,0.0,0.0,0.0,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-J-U minus S-F-U,1993,0,label_7_recall,0.0,0.0,0.0,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-J-U minus S-F-U,1994,0,label_7_recall,0.0,0.0,0.0,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-J-U minus S-F-U,1993,0,base_macro_recall,5.579268292682926,2.5353016688061594,8.980422664893945,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-J-U minus S-F-U,1994,0,base_macro_recall,0.0,-2.5,2.3809523809523796,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-J-U minus S-F-U,1995,0,base_macro_recall,6.503378378378372,2.3517046924600216,10.60410739687055,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-J-U minus S-F-U,fixed_pair_mean,0,base_macro_recall,4.027548890353766,1.9574294689426273,5.972311024982721,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-J-U minus S-F-U,1993,0,tail_base_macro_recall,0.0,0.0,0.0,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-J-U minus S-F-U,1994,0,tail_base_macro_recall,0.0,0.0,0.0,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-J-U minus S-F-U,1995,0,tail_base_macro_recall,0.0,0.0,0.0,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-J-U minus S-F-U,fixed_pair_mean,0,tail_base_macro_recall,0.0,0.0,0.0,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-J-U minus S-F-U,1993,1,balanced_accuracy,3.7195121951219505,1.6902011125374408,5.986948443262631,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-J-U minus S-F-U,1994,1,balanced_accuracy,2.174522083058669,0.45045045045045384,4.034391534391531,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-J-U minus S-F-U,1995,1,balanced_accuracy,3.8851351351351298,1.291188708951868,6.48654879575932,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-J-U minus S-F-U,fixed_pair_mean,1,balanced_accuracy,3.2597231377719162,1.7401792456617011,4.793689887439886,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-J-U minus S-F-U,1993,1,tail_rank2,0.0,0.0,0.0,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-J-U minus S-F-U,1994,1,tail_rank2,0.0,0.0,0.0,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-J-U minus S-F-U,1995,1,tail_rank2,0.0,0.0,0.0,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-J-U minus S-F-U,fixed_pair_mean,1,tail_rank2,0.0,0.0,0.0,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-J-U minus S-F-U,1993,1,old_macro_recall,5.579268292682926,2.5353016688061594,8.980422664893945,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-J-U minus S-F-U,1994,1,old_macro_recall,1.2347560975609757,0.0,3.125,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-J-U minus S-F-U,1995,1,old_macro_recall,5.827702702702695,1.9367830634277987,9.72982319363898,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-J-U minus S-F-U,fixed_pair_mean,1,old_macro_recall,4.213909030982198,2.3083079268292694,6.1850829754172745,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-J-U minus S-F-U,1993,1,current_macro_recall,0.0,0.0,0.0,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-J-U minus S-F-U,1994,1,current_macro_recall,4.054054054054049,0.0,9.21052631578948,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-J-U minus S-F-U,1995,1,current_macro_recall,0.0,0.0,0.0,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-J-U minus S-F-U,fixed_pair_mean,1,current_macro_recall,1.3513513513513498,0.0,3.0701754385964932,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-J-U minus S-F-U,1993,1,label_6_recall,0.0,0.0,0.0,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-J-U minus S-F-U,1995,1,label_6_recall,0.0,0.0,0.0,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-J-U minus S-F-U,1993,1,label_7_recall,0.0,0.0,0.0,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-J-U minus S-F-U,1994,1,label_7_recall,0.0,0.0,0.0,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-J-U minus S-F-U,1993,1,base_macro_recall,5.579268292682926,2.5353016688061594,8.980422664893945,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-J-U minus S-F-U,1994,1,base_macro_recall,1.2347560975609757,0.0,3.125,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-J-U minus S-F-U,1995,1,base_macro_recall,5.827702702702695,1.9367830634277987,9.72982319363898,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-J-U minus S-F-U,fixed_pair_mean,1,base_macro_recall,4.213909030982198,2.3083079268292694,6.1850829754172745,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
