dataset,seed,task,contrast,metric,difference_pp,low,high
ISIC,fixed_three_mean,3,C2-F1,tail,2.7777777777777786,0.0,6.666666666666667
ISIC,1993,3,F1-P,BA,4.248041748041743,1.1450079313451453,7.348007154261331
ISIC,1994,3,F1-P,BA,-1.6565040650406573,-4.597906823388768,1.3954353460336815
ISIC,1995,3,F1-P,BA,3.779688779688783,0.9002352703010748,6.758846290858478
ISIC,fixed_three_mean,3,F1-P,BA,2.1237421542299564,0.43363781997503953,3.9294984156475024
ISIC,1993,3,F1-P,old,4.734848484848477,1.2432488613891017,8.735386071269934
ISIC,1994,3,F1-P,old,-2.4847560975609753,-6.690201558265581,1.7124991771172824
ISIC,1995,3,F1-P,old,5.669533169533167,1.8501865459102276,9.873072833599146
ISIC,fixed_three_mean,3,F1-P,old,2.63987518560689,0.28617645726118107,5.2254023653480175
ISIC,1993,3,F1-P,current,3.2744282744282884,-1.470588235294116,9.10911417490366
ISIC,1994,3,F1-P,current,0.0,-3.4090909090909065,3.4090909090909065
ISIC,1995,3,F1-P,current,0.0,-3.6585365853658516,3.6585365853658516
ISIC,fixed_three_mean,3,F1-P,current,1.0914760914760961,-1.2435802540606666,3.508340737694609
ISIC,1993,3,F1-P,HM,4.064275478514887,0.7357776176764602,7.401329129397648
ISIC,1994,3,F1-P,HM,-1.4880595221247646,-4.368989063343981,1.5112865580201669
ISIC,1995,3,F1-P,HM,2.203591506232897,-0.5217477670495292,4.906728082228211
ISIC,fixed_three_mean,3,F1-P,HM,1.593269154207673,-0.10214128381445792,3.3665875193712935
ISIC,1993,3,F1-P,tail,4.006410256410248,0.0,10.225442834138477
ISIC,1994,3,F1-P,tail,0.0,-11.53846153846154,13.043478260869563
ISIC,1995,3,F1-P,tail,0.0,0.0,0.0
ISIC,fixed_three_mean,3,F1-P,tail,1.3354700854700827,-3.2051282051281995,7.1898550724637635
ISIC,1993,3,F1-C0,BA,3.5556025495049823,-1.3393468709177996,8.292732310905695
ISIC,1994,3,F1-C0,BA,-0.04315568339958986,-5.334099350466493,5.635041356748513
ISIC,1995,3,F1-C0,BA,8.01061935208277,3.3617309611891577,12.406793717384211
ISIC,fixed_three_mean,3,F1-C0,BA,3.8410220727293876,0.562430597133986,7.101271915855245
ISIC,1993,3,F1-C0,old,9.491407982261634,4.096897766867281,15.479593957871407
ISIC,1994,3,F1-C0,old,8.85725664689079,2.1019021962739943,15.88462006476322
ISIC,1995,3,F1-C0,old,15.328387828387832,9.084603881478875,21.445853000129315
ISIC,fixed_three_mean,3,F1-C0,old,11.225684152513418,7.1322362133829325,15.446580490126312
ISIC,1993,3,F1-C0,current,-8.316008316008308,-17.15000000000001,0.9355509355509355
ISIC,1994,3,F1-C0,current,-17.84398034398035,-26.516148325358852,-8.964646464646478
ISIC,1995,3,F1-C0,current,-6.624917600527361,-13.742872807017543,-0.4508121077888565
ISIC,fixed_three_mean,3,F1-C0,current,-10.928302086838672,-15.72488660782948,-6.133135918357361
ISIC,1993,3,F1-C0,HM,2.286262625391629,-3.185278038025388,7.344463314914736
ISIC,1994,3,F1-C0,HM,1.0445583967594345,-5.127142404336699,7.767585253321727
ISIC,1995,3,F1-C0,HM,3.251135116508621,-2.101648167944937,7.827602023441251
ISIC,fixed_three_mean,3,F1-C0,HM,2.193985379553228,-1.4088564579049416,5.6033621462596415
ISIC,1993,3,F1-C0,tail,3.8461538461538396,0.0,11.111111111111114
ISIC,1994,3,F1-C0,tail,4.166666666666664,-8.333333333333336,20.0
ISIC,1995,3,F1-C0,tail,-3.846153846153854,-12.0125,0.0
ISIC,fixed_three_mean,3,F1-C0,tail,1.3888888888888833,-4.0,7.704563492063489
