class_id,dataset,f1,fn,fp,method,n,n_components_fit,recall,seed,task,tp,zero_recall
9,HK,0.9878787878787879,1,3,A1,164,635.0,0.9939024390243902,1995,3,163,False
13,HK,0.9841269841269841,5,0,A1,160,662.0,0.96875,1995,3,155,False
16,HK,0.8888888888888888,0,2,A1,8,34.0,1.0,1995,3,8,False
14,HK,0.9586776859504132,2,3,A1,60,252.0,0.9666666666666667,1995,3,58,False
15,HK,0.991869918699187,1,1,A1,123,488.0,0.991869918699187,1995,3,122,False
5,HK,0.0,1,1,A1,1,3.0,0.0,1995,3,0,True
9,HK,0.9879518072289156,0,4,A2,164,635.0,1.0,1995,3,164,False
13,HK,0.9841269841269841,5,0,A2,160,662.0,0.96875,1995,3,155,False
16,HK,1.0,0,0,A2,8,34.0,1.0,1995,3,8,False
14,HK,0.975609756097561,0,3,A2,60,252.0,1.0,1995,3,60,False
15,HK,0.9959183673469387,1,0,A2,123,488.0,0.991869918699187,1995,3,122,False
5,HK,0.0,1,0,A2,1,3.0,0.0,1995,3,0,True
9,HK,0.9879518072289156,0,4,A3,164,635.0,1.0,1995,3,164,False
13,HK,0.9841269841269841,5,0,A3,160,662.0,0.96875,1995,3,155,False
16,HK,1.0,0,0,A3,8,34.0,1.0,1995,3,8,False
14,HK,0.975609756097561,0,3,A3,60,252.0,1.0,1995,3,60,False
15,HK,0.9959183673469387,1,0,A3,123,488.0,0.991869918699187,1995,3,122,False
5,HK,0.0,1,0,A3,1,3.0,0.0,1995,3,0,True
9,HK,0.9879518072289156,0,4,A3s,164,635.0,1.0,1995,3,164,False
13,HK,0.9841269841269841,5,0,A3s,160,662.0,0.96875,1995,3,155,False
16,HK,1.0,0,0,A3s,8,34.0,1.0,1995,3,8,False
14,HK,0.975609756097561,0,3,A3s,60,252.0,1.0,1995,3,60,False
15,HK,0.9959183673469387,1,0,A3s,123,488.0,0.991869918699187,1995,3,122,False
5,HK,0.0,1,0,A3s,1,3.0,0.0,1995,3,0,True
9,HK,0.9879518072289156,0,4,A4,164,635.0,1.0,1995,3,164,False
13,HK,0.9841269841269841,5,0,A4,160,662.0,0.96875,1995,3,155,False
16,HK,1.0,0,0,A4,8,34.0,1.0,1995,3,8,False
14,HK,0.975609756097561,0,3,A4,60,252.0,1.0,1995,3,60,False
15,HK,0.9959183673469387,1,0,A4,123,488.0,0.991869918699187,1995,3,122,False
5,HK,0.0,1,0,A4,1,3.0,0.0,1995,3,0,True
9,HK,0.9879518072289156,0,4,A5,164,635.0,1.0,1995,3,164,False
13,HK,0.9841269841269841,5,0,A5,160,662.0,0.96875,1995,3,155,False
16,HK,1.0,0,0,A5,8,34.0,1.0,1995,3,8,False
14,HK,0.975609756097561,0,3,A5,60,252.0,1.0,1995,3,60,False
15,HK,0.9959183673469387,1,0,A5,123,488.0,0.991869918699187,1995,3,122,False
5,HK,0.0,1,0,A5,1,3.0,0.0,1995,3,0,True
9,HK,0.9879518072289156,0,4,A6,164,635.0,1.0,1995,3,164,False
13,HK,0.9841269841269841,5,0,A6,160,662.0,0.96875,1995,3,155,False
16,HK,1.0,0,0,A6,8,34.0,1.0,1995,3,8,False
14,HK,0.975609756097561,0,3,A6,60,252.0,1.0,1995,3,60,False
15,HK,0.9959183673469387,1,0,A6,123,488.0,0.991869918699187,1995,3,122,False
5,HK,0.0,1,0,A6,1,3.0,0.0,1995,3,0,True
9,HK,0.9818181818181818,2,4,A7,164,635.0,0.9878048780487805,1995,3,162,False
13,HK,0.9808917197452229,6,0,A7,160,662.0,0.9625,1995,3,154,False
16,HK,0.8421052631578947,0,3,A7,8,34.0,1.0,1995,3,8,False
14,HK,0.9411764705882353,4,3,A7,60,252.0,0.9333333333333333,1995,3,56,False
15,HK,0.9959183673469387,1,0,A7,123,488.0,0.991869918699187,1995,3,122,False
5,HK,0.0,1,4,A7,1,3.0,0.0,1995,3,0,True
9,HK,0.9879518072289156,0,4,A8,164,635.0,1.0,1995,3,164,False
13,HK,0.9841269841269841,5,0,A8,160,662.0,0.96875,1995,3,155,False
16,HK,1.0,0,0,A8,8,34.0,1.0,1995,3,8,False
14,HK,0.975609756097561,0,3,A8,60,252.0,1.0,1995,3,60,False
15,HK,0.9959183673469387,1,0,A8,123,488.0,0.991869918699187,1995,3,122,False
5,HK,0.0,1,0,A8,1,3.0,0.0,1995,3,0,True
9,HK,0.9848942598187311,1,4,P,164,635.0,0.9939024390243902,1995,4,163,False
13,HK,0.9808917197452229,6,0,P,160,662.0,0.9625,1995,4,154,False
16,HK,0.6956521739130435,0,7,P,8,34.0,1.0,1995,4,8,False
14,HK,0.975609756097561,0,3,P,60,252.0,1.0,1995,4,60,False
15,HK,0.9959183673469387,1,0,P,123,488.0,0.991869918699187,1995,4,122,False
5,HK,0.0,1,0,P,1,3.0,0.0,1995,4,0,True
12,HK,0.9210526315789473,6,0,P,41,167.0,0.8536585365853658,1995,4,35,False
1,HK,0.9955947136563876,0,1,P,113,403.0,1.0,1995,4,113,False
9,HK,0.9848942598187311,1,4,A0,164,635.0,0.9939024390243902,1995,4,163,False
13,HK,0.9808917197452229,6,0,A0,160,662.0,0.9625,1995,4,154,False
16,HK,0.6956521739130435,0,7,A0,8,34.0,1.0,1995,4,8,False
14,HK,0.975609756097561,0,3,A0,60,252.0,1.0,1995,4,60,False
15,HK,0.9959183673469387,1,0,A0,123,488.0,0.991869918699187,1995,4,122,False
5,HK,0.0,1,0,A0,1,3.0,0.0,1995,4,0,True
12,HK,0.9210526315789473,6,0,A0,41,167.0,0.8536585365853658,1995,4,35,False
1,HK,0.9955947136563876,0,1,A0,113,403.0,1.0,1995,4,113,False
9,HK,0.9877300613496932,3,1,A1,164,635.0,0.9817073170731707,1995,4,161,False
13,HK,0.9874213836477987,3,1,A1,160,662.0,0.98125,1995,4,157,False
16,HK,0.5384615384615384,1,11,A1,8,34.0,0.875,1995,4,7,False
14,HK,0.9586776859504132,2,3,A1,60,252.0,0.9666666666666667,1995,4,58,False
15,HK,0.9878542510121457,1,2,A1,123,488.0,0.991869918699187,1995,4,122,False
5,HK,0.0,1,1,A1,1,3.0,0.0,1995,4,0,True
12,HK,0.8493150684931506,10,1,A1,41,167.0,0.7560975609756098,1995,4,31,False
1,HK,0.9955947136563876,0,1,A1,113,403.0,1.0,1995,4,113,False
9,HK,0.9879518072289156,0,4,A2,164,635.0,1.0,1995,4,164,False
13,HK,0.9808917197452229,6,0,A2,160,662.0,0.9625,1995,4,154,False
16,HK,0.6956521739130435,0,7,A2,8,34.0,1.0,1995,4,8,False
14,HK,0.975609756097561,0,3,A2,60,252.0,1.0,1995,4,60,False
15,HK,0.9959183673469387,1,0,A2,123,488.0,0.991869918699187,1995,4,122,False
5,HK,0.0,1,0,A2,1,3.0,0.0,1995,4,0,True
12,HK,0.9066666666666666,7,0,A2,41,167.0,0.8292682926829268,1995,4,34,False
1,HK,0.9955947136563876,0,1,A2,113,403.0,1.0,1995,4,113,False
9,HK,0.9879518072289156,0,4,A3,164,635.0,1.0,1995,4,164,False
13,HK,0.9808917197452229,6,0,A3,160,662.0,0.9625,1995,4,154,False
16,HK,0.6956521739130435,0,7,A3,8,34.0,1.0,1995,4,8,False
14,HK,0.975609756097561,0,3,A3,60,252.0,1.0,1995,4,60,False
15,HK,0.9959183673469387,1,0,A3,123,488.0,0.991869918699187,1995,4,122,False
5,HK,0.0,1,0,A3,1,3.0,0.0,1995,4,0,True
12,HK,0.9066666666666666,7,0,A3,41,167.0,0.8292682926829268,1995,4,34,False
1,HK,0.9955947136563876,0,1,A3,113,403.0,1.0,1995,4,113,False
9,HK,0.9879518072289156,0,4,A3s,164,635.0,1.0,1995,4,164,False
13,HK,0.9808917197452229,6,0,A3s,160,662.0,0.9625,1995,4,154,False
16,HK,0.6956521739130435,0,7,A3s,8,34.0,1.0,1995,4,8,False
14,HK,0.975609756097561,0,3,A3s,60,252.0,1.0,1995,4,60,False
15,HK,0.9959183673469387,1,0,A3s,123,488.0,0.991869918699187,1995,4,122,False
5,HK,0.0,1,0,A3s,1,3.0,0.0,1995,4,0,True
12,HK,0.9066666666666666,7,0,A3s,41,167.0,0.8292682926829268,1995,4,34,False
1,HK,0.9955947136563876,0,1,A3s,113,403.0,1.0,1995,4,113,False
9,HK,0.9879518072289156,0,4,A4,164,635.0,1.0,1995,4,164,False
13,HK,0.9808917197452229,6,0,A4,160,662.0,0.9625,1995,4,154,False
16,HK,0.6956521739130435,0,7,A4,8,34.0,1.0,1995,4,8,False
14,HK,0.975609756097561,0,3,A4,60,252.0,1.0,1995,4,60,False
15,HK,0.9959183673469387,1,0,A4,123,488.0,0.991869918699187,1995,4,122,False
5,HK,0.0,1,0,A4,1,3.0,0.0,1995,4,0,True
12,HK,0.9066666666666666,7,0,A4,41,167.0,0.8292682926829268,1995,4,34,False
1,HK,0.9955947136563876,0,1,A4,113,403.0,1.0,1995,4,113,False
9,HK,0.9879518072289156,0,4,A5,164,635.0,1.0,1995,4,164,False
13,HK,0.9808917197452229,6,0,A5,160,662.0,0.9625,1995,4,154,False
16,HK,0.6956521739130435,0,7,A5,8,34.0,1.0,1995,4,8,False
14,HK,0.975609756097561,0,3,A5,60,252.0,1.0,1995,4,60,False
15,HK,0.9959183673469387,1,0,A5,123,488.0,0.991869918699187,1995,4,122,False
5,HK,0.0,1,0,A5,1,3.0,0.0,1995,4,0,True
12,HK,0.9066666666666666,7,0,A5,41,167.0,0.8292682926829268,1995,4,34,False
1,HK,0.9955947136563876,0,1,A5,113,403.0,1.0,1995,4,113,False
9,HK,0.9879518072289156,0,4,A6,164,635.0,1.0,1995,4,164,False
13,HK,0.9808917197452229,6,0,A6,160,662.0,0.9625,1995,4,154,False
16,HK,0.6956521739130435,0,7,A6,8,34.0,1.0,1995,4,8,False
14,HK,0.975609756097561,0,3,A6,60,252.0,1.0,1995,4,60,False
15,HK,0.9959183673469387,1,0,A6,123,488.0,0.991869918699187,1995,4,122,False
5,HK,0.0,1,0,A6,1,3.0,0.0,1995,4,0,True
12,HK,0.9066666666666666,7,0,A6,41,167.0,0.8292682926829268,1995,4,34,False
1,HK,0.9955947136563876,0,1,A6,113,403.0,1.0,1995,4,113,False
9,HK,0.9818181818181818,2,4,A7,164,635.0,0.9878048780487805,1995,4,162,False
13,HK,0.9808917197452229,6,0,A7,160,662.0,0.9625,1995,4,154,False
16,HK,0.5333333333333333,0,14,A7,8,34.0,1.0,1995,4,8,False
14,HK,0.9411764705882353,4,3,A7,60,252.0,0.9333333333333333,1995,4,56,False
15,HK,0.9959183673469387,1,0,A7,123,488.0,0.991869918699187,1995,4,122,False
5,HK,0.0,1,4,A7,1,3.0,0.0,1995,4,0,True
12,HK,0.8450704225352113,11,0,A7,41,167.0,0.7317073170731707,1995,4,30,False
1,HK,1.0,0,0,A7,113,403.0,1.0,1995,4,113,False
9,HK,0.9879518072289156,0,4,A8,164,635.0,1.0,1995,4,164,False
13,HK,0.9808917197452229,6,0,A8,160,662.0,0.9625,1995,4,154,False
16,HK,0.6956521739130435,0,7,A8,8,34.0,1.0,1995,4,8,False
14,HK,0.975609756097561,0,3,A8,60,252.0,1.0,1995,4,60,False
15,HK,0.9959183673469387,1,0,A8,123,488.0,0.991869918699187,1995,4,122,False
5,HK,0.0,1,0,A8,1,3.0,0.0,1995,4,0,True
12,HK,0.9066666666666666,7,0,A8,41,167.0,0.8292682926829268,1995,4,34,False
1,HK,0.9955947136563876,0,1,A8,113,403.0,1.0,1995,4,113,False
9,HK,0.9848942598187311,1,4,P,164,635.0,0.9939024390243902,1995,5,163,False
13,HK,0.9710610932475884,9,0,P,160,662.0,0.94375,1995,5,151,False
16,HK,0.6956521739130435,0,7,P,8,34.0,1.0,1995,5,8,False
14,HK,0.9752066115702479,1,2,P,60,252.0,0.9833333333333333,1995,5,59,False
15,HK,0.9959183673469387,1,0,P,123,488.0,0.991869918699187,1995,5,122,False
5,HK,0.0,1,0,P,1,3.0,0.0,1995,5,0,True
12,HK,0.9210526315789473,6,0,P,41,167.0,0.8536585365853658,1995,5,35,False
1,HK,1.0,0,0,P,113,403.0,1.0,1995,5,113,False
8,HK,0.996742671009772,0,1,P,153,654.0,1.0,1995,5,153,False
22,HK,0.8936170212765957,0,5,P,21,85.0,1.0,1995,5,21,False
9,HK,0.9818181818181818,2,4,A0,164,635.0,0.9878048780487805,1995,5,162,False
13,HK,0.9710610932475884,9,0,A0,160,662.0,0.94375,1995,5,151,False
16,HK,0.6666666666666666,0,8,A0,8,34.0,1.0,1995,5,8,False
14,HK,0.9672131147540983,1,3,A0,60,252.0,0.9833333333333333,1995,5,59,False
15,HK,0.9959183673469387,1,0,A0,123,488.0,0.991869918699187,1995,5,122,False
5,HK,0.0,1,0,A0,1,3.0,0.0,1995,5,0,True
12,HK,0.9210526315789473,6,0,A0,41,167.0,0.8536585365853658,1995,5,35,False
1,HK,1.0,0,0,A0,113,403.0,1.0,1995,5,113,False
8,HK,1.0,0,0,A0,153,654.0,1.0,1995,5,153,False
22,HK,0.8936170212765957,0,5,A0,21,85.0,1.0,1995,5,21,False
9,HK,0.9876543209876543,4,0,A1,164,635.0,0.975609756097561,1995,5,160,False
13,HK,0.98125,3,3,A1,160,662.0,0.98125,1995,5,157,False
16,HK,0.5384615384615384,1,11,A1,8,34.0,0.875,1995,5,7,False
14,HK,0.9572649572649573,4,1,A1,60,252.0,0.9333333333333333,1995,5,56,False
15,HK,0.9919354838709677,0,2,A1,123,488.0,1.0,1995,5,123,False
5,HK,0.0,1,2,A1,1,3.0,0.0,1995,5,0,True
12,HK,0.8493150684931506,10,1,A1,41,167.0,0.7560975609756098,1995,5,31,False
1,HK,0.9955947136563876,0,1,A1,113,403.0,1.0,1995,5,113,False
8,HK,0.9967213114754099,1,0,A1,153,654.0,0.9934640522875817,1995,5,152,False
22,HK,0.9333333333333333,0,3,A1,21,85.0,1.0,1995,5,21,False
9,HK,0.9879518072289156,0,4,A2,164,635.0,1.0,1995,5,164,False
13,HK,0.9743589743589743,8,0,A2,160,662.0,0.95,1995,5,152,False
16,HK,0.6956521739130435,0,7,A2,8,34.0,1.0,1995,5,8,False
14,HK,0.9752066115702479,1,2,A2,60,252.0,0.9833333333333333,1995,5,59,False
15,HK,0.9959183673469387,1,0,A2,123,488.0,0.991869918699187,1995,5,122,False
5,HK,0.0,1,0,A2,1,3.0,0.0,1995,5,0,True
12,HK,0.9066666666666666,7,0,A2,41,167.0,0.8292682926829268,1995,5,34,False
1,HK,1.0,0,0,A2,113,403.0,1.0,1995,5,113,False
8,HK,1.0,0,0,A2,153,654.0,1.0,1995,5,153,False
22,HK,0.8936170212765957,0,5,A2,21,85.0,1.0,1995,5,21,False
9,HK,0.9879518072289156,0,4,A3,164,635.0,1.0,1995,5,164,False
13,HK,0.9743589743589743,8,0,A3,160,662.0,0.95,1995,5,152,False
16,HK,0.6956521739130435,0,7,A3,8,34.0,1.0,1995,5,8,False
14,HK,0.9752066115702479,1,2,A3,60,252.0,0.9833333333333333,1995,5,59,False
15,HK,0.9959183673469387,1,0,A3,123,488.0,0.991869918699187,1995,5,122,False
5,HK,0.0,1,0,A3,1,3.0,0.0,1995,5,0,True
12,HK,0.9066666666666666,7,0,A3,41,167.0,0.8292682926829268,1995,5,34,False
1,HK,1.0,0,0,A3,113,403.0,1.0,1995,5,113,False
8,HK,1.0,0,0,A3,153,654.0,1.0,1995,5,153,False
22,HK,0.8936170212765957,0,5,A3,21,85.0,1.0,1995,5,21,False
9,HK,0.9879518072289156,0,4,A3s,164,635.0,1.0,1995,5,164,False
13,HK,0.9743589743589743,8,0,A3s,160,662.0,0.95,1995,5,152,False
16,HK,0.6956521739130435,0,7,A3s,8,34.0,1.0,1995,5,8,False
14,HK,0.9752066115702479,1,2,A3s,60,252.0,0.9833333333333333,1995,5,59,False
15,HK,0.9959183673469387,1,0,A3s,123,488.0,0.991869918699187,1995,5,122,False
5,HK,0.0,1,0,A3s,1,3.0,0.0,1995,5,0,True
12,HK,0.9066666666666666,7,0,A3s,41,167.0,0.8292682926829268,1995,5,34,False
1,HK,1.0,0,0,A3s,113,403.0,1.0,1995,5,113,False
8,HK,1.0,0,0,A3s,153,654.0,1.0,1995,5,153,False
22,HK,0.8936170212765957,0,5,A3s,21,85.0,1.0,1995,5,21,False
9,HK,0.9879518072289156,0,4,A4,164,635.0,1.0,1995,5,164,False
13,HK,0.9743589743589743,8,0,A4,160,662.0,0.95,1995,5,152,False
16,HK,0.6956521739130435,0,7,A4,8,34.0,1.0,1995,5,8,False
14,HK,0.9752066115702479,1,2,A4,60,252.0,0.9833333333333333,1995,5,59,False
15,HK,0.9959183673469387,1,0,A4,123,488.0,0.991869918699187,1995,5,122,False
5,HK,0.0,1,0,A4,1,3.0,0.0,1995,5,0,True
12,HK,0.9066666666666666,7,0,A4,41,167.0,0.8292682926829268,1995,5,34,False
1,HK,1.0,0,0,A4,113,403.0,1.0,1995,5,113,False
8,HK,1.0,0,0,A4,153,654.0,1.0,1995,5,153,False
22,HK,0.8936170212765957,0,5,A4,21,85.0,1.0,1995,5,21,False
9,HK,0.9879518072289156,0,4,A5,164,635.0,1.0,1995,5,164,False
13,HK,0.9743589743589743,8,0,A5,160,662.0,0.95,1995,5,152,False
16,HK,0.6956521739130435,0,7,A5,8,34.0,1.0,1995,5,8,False
14,HK,0.9752066115702479,1,2,A5,60,252.0,0.9833333333333333,1995,5,59,False
15,HK,0.9959183673469387,1,0,A5,123,488.0,0.991869918699187,1995,5,122,False
5,HK,0.0,1,0,A5,1,3.0,0.0,1995,5,0,True
12,HK,0.9066666666666666,7,0,A5,41,167.0,0.8292682926829268,1995,5,34,False
1,HK,1.0,0,0,A5,113,403.0,1.0,1995,5,113,False
8,HK,1.0,0,0,A5,153,654.0,1.0,1995,5,153,False
22,HK,0.8936170212765957,0,5,A5,21,85.0,1.0,1995,5,21,False
9,HK,0.9879518072289156,0,4,A6,164,635.0,1.0,1995,5,164,False
13,HK,0.9743589743589743,8,0,A6,160,662.0,0.95,1995,5,152,False
16,HK,0.6956521739130435,0,7,A6,8,34.0,1.0,1995,5,8,False
14,HK,0.9752066115702479,1,2,A6,60,252.0,0.9833333333333333,1995,5,59,False
15,HK,0.9959183673469387,1,0,A6,123,488.0,0.991869918699187,1995,5,122,False
5,HK,0.0,1,0,A6,1,3.0,0.0,1995,5,0,True
12,HK,0.9066666666666666,7,0,A6,41,167.0,0.8292682926829268,1995,5,34,False
1,HK,1.0,0,0,A6,113,403.0,1.0,1995,5,113,False
8,HK,1.0,0,0,A6,153,654.0,1.0,1995,5,153,False
22,HK,0.8936170212765957,0,5,A6,21,85.0,1.0,1995,5,21,False
9,HK,0.9818181818181818,2,4,A7,164,635.0,0.9878048780487805,1995,5,162,False
13,HK,0.9584664536741214,10,3,A7,160,662.0,0.9375,1995,5,150,False
16,HK,0.5333333333333333,0,14,A7,8,34.0,1.0,1995,5,8,False
14,HK,0.9310344827586207,6,2,A7,60,252.0,0.9,1995,5,54,False
15,HK,0.9959183673469387,1,0,A7,123,488.0,0.991869918699187,1995,5,122,False
5,HK,0.0,1,4,A7,1,3.0,0.0,1995,5,0,True
12,HK,0.8450704225352113,11,0,A7,41,167.0,0.7317073170731707,1995,5,30,False
1,HK,1.0,0,0,A7,113,403.0,1.0,1995,5,113,False
8,HK,0.9836065573770492,3,2,A7,153,654.0,0.9803921568627451,1995,5,150,False
22,HK,0.8936170212765957,0,5,A7,21,85.0,1.0,1995,5,21,False
9,HK,0.9879518072289156,0,4,A8,164,635.0,1.0,1995,5,164,False
13,HK,0.9743589743589743,8,0,A8,160,662.0,0.95,1995,5,152,False
16,HK,0.6956521739130435,0,7,A8,8,34.0,1.0,1995,5,8,False
14,HK,0.9752066115702479,1,2,A8,60,252.0,0.9833333333333333,1995,5,59,False
15,HK,0.9959183673469387,1,0,A8,123,488.0,0.991869918699187,1995,5,122,False
5,HK,0.0,1,0,A8,1,3.0,0.0,1995,5,0,True
12,HK,0.9066666666666666,7,0,A8,41,167.0,0.8292682926829268,1995,5,34,False
1,HK,1.0,0,0,A8,113,403.0,1.0,1995,5,113,False
8,HK,1.0,0,0,A8,153,654.0,1.0,1995,5,153,False
22,HK,0.8936170212765957,0,5,A8,21,85.0,1.0,1995,5,21,False
9,HK,0.9787234042553191,3,4,P,164,635.0,0.9817073170731707,1995,6,161,False
13,HK,0.9743589743589743,8,0,P,160,662.0,0.95,1995,6,152,False
16,HK,0.6666666666666666,0,8,P,8,34.0,1.0,1995,6,8,False
14,HK,0.9752066115702479,1,2,P,60,252.0,0.9833333333333333,1995,6,59,False
15,HK,0.9959183673469387,1,0,P,123,488.0,0.991869918699187,1995,6,122,False
5,HK,0.0,1,1,P,1,3.0,0.0,1995,6,0,True
12,HK,0.9066666666666666,7,0,P,41,167.0,0.8292682926829268,1995,6,34,False
1,HK,1.0,0,0,P,113,403.0,1.0,1995,6,113,False
8,HK,0.9900990099009901,3,0,P,153,654.0,0.9803921568627451,1995,6,150,False
22,HK,0.8695652173913043,1,5,P,21,85.0,0.9523809523809523,1995,6,20,False
19,HK,0.0,2,4,P,2,6.0,0.0,1995,6,0,True
17,HK,0.7692307692307693,0,3,P,5,23.0,1.0,1995,6,5,False
9,HK,0.975609756097561,4,4,A0,164,635.0,0.975609756097561,1995,6,160,False
13,HK,0.9710610932475884,9,0,A0,160,662.0,0.94375,1995,6,151,False
16,HK,0.64,0,9,A0,8,34.0,1.0,1995,6,8,False
14,HK,0.9752066115702479,1,2,A0,60,252.0,0.9833333333333333,1995,6,59,False
15,HK,0.991869918699187,1,1,A0,123,488.0,0.991869918699187,1995,6,122,False
5,HK,0.0,1,0,A0,1,3.0,0.0,1995,6,0,True
12,HK,0.9066666666666666,7,0,A0,41,167.0,0.8292682926829268,1995,6,34,False
1,HK,1.0,0,0,A0,113,403.0,1.0,1995,6,113,False
8,HK,0.9868421052631579,3,1,A0,153,654.0,0.9803921568627451,1995,6,150,False
22,HK,0.8571428571428571,0,7,A0,21,85.0,1.0,1995,6,21,False
19,HK,0.0,2,3,A0,2,6.0,0.0,1995,6,0,True
17,HK,0.7272727272727273,1,2,A0,5,23.0,0.8,1995,6,4,False
9,HK,0.9784615384615385,5,2,A1,164,635.0,0.9695121951219512,1995,6,159,False
13,HK,0.9652996845425867,7,4,A1,160,662.0,0.95625,1995,6,153,False
16,HK,0.5384615384615384,1,11,A1,8,34.0,0.875,1995,6,7,False
14,HK,0.9203539823008849,8,1,A1,60,252.0,0.8666666666666667,1995,6,52,False
15,HK,0.9879518072289156,0,3,A1,123,488.0,1.0,1995,6,123,False
5,HK,0.0,1,3,A1,1,3.0,0.0,1995,6,0,True
12,HK,0.8493150684931506,10,1,A1,41,167.0,0.7560975609756098,1995,6,31,False
1,HK,0.9955947136563876,0,1,A1,113,403.0,1.0,1995,6,113,False
8,HK,0.9801324503311258,5,1,A1,153,654.0,0.9673202614379085,1995,6,148,False
22,HK,0.8780487804878049,3,2,A1,21,85.0,0.8571428571428571,1995,6,18,False
19,HK,0.3333333333333333,1,3,A1,2,6.0,0.5,1995,6,1,False
17,HK,0.42105263157894735,1,10,A1,5,23.0,0.8,1995,6,4,False
9,HK,0.9848942598187311,1,4,A2,164,635.0,0.9939024390243902,1995,6,163,False
13,HK,0.9776357827476039,7,0,A2,160,662.0,0.95625,1995,6,153,False
16,HK,0.6666666666666666,0,8,A2,8,34.0,1.0,1995,6,8,False
14,HK,0.9666666666666667,2,2,A2,60,252.0,0.9666666666666667,1995,6,58,False
15,HK,0.9959183673469387,1,0,A2,123,488.0,0.991869918699187,1995,6,122,False
5,HK,0.0,1,1,A2,1,3.0,0.0,1995,6,0,True
12,HK,0.8918918918918919,8,0,A2,41,167.0,0.8048780487804879,1995,6,33,False
1,HK,0.9955947136563876,0,1,A2,113,403.0,1.0,1995,6,113,False
8,HK,0.993421052631579,2,0,A2,153,654.0,0.9869281045751634,1995,6,151,False
22,HK,0.9130434782608695,0,4,A2,21,85.0,1.0,1995,6,21,False
19,HK,0.0,2,2,A2,2,6.0,0.0,1995,6,0,True
17,HK,0.8333333333333334,0,2,A2,5,23.0,1.0,1995,6,5,False
9,HK,0.9848942598187311,1,4,A3,164,635.0,0.9939024390243902,1995,6,163,False
13,HK,0.9743589743589743,8,0,A3,160,662.0,0.95,1995,6,152,False
16,HK,0.6956521739130435,0,7,A3,8,34.0,1.0,1995,6,8,False
14,HK,0.9666666666666667,2,2,A3,60,252.0,0.9666666666666667,1995,6,58,False
15,HK,0.9959183673469387,1,0,A3,123,488.0,0.991869918699187,1995,6,122,False
5,HK,0.0,1,0,A3,1,3.0,0.0,1995,6,0,True
12,HK,0.9066666666666666,7,0,A3,41,167.0,0.8292682926829268,1995,6,34,False
1,HK,0.9955947136563876,0,1,A3,113,403.0,1.0,1995,6,113,False
8,HK,0.9967213114754099,1,0,A3,153,654.0,0.9934640522875817,1995,6,152,False
22,HK,0.875,0,6,A3,21,85.0,1.0,1995,6,21,False
19,HK,0.0,2,1,A3,2,6.0,0.0,1995,6,0,True
17,HK,0.8333333333333334,0,2,A3,5,23.0,1.0,1995,6,5,False
9,HK,0.9848942598187311,1,4,A3s,164,635.0,0.9939024390243902,1995,6,163,False
13,HK,0.9743589743589743,8,0,A3s,160,662.0,0.95,1995,6,152,False
16,HK,0.6666666666666666,0,8,A3s,8,34.0,1.0,1995,6,8,False
14,HK,0.9666666666666667,2,2,A3s,60,252.0,0.9666666666666667,1995,6,58,False
15,HK,0.9959183673469387,1,0,A3s,123,488.0,0.991869918699187,1995,6,122,False
5,HK,0.0,1,1,A3s,1,3.0,0.0,1995,6,0,True
12,HK,0.8918918918918919,8,0,A3s,41,167.0,0.8048780487804879,1995,6,33,False
1,HK,0.9955947136563876,0,1,A3s,113,403.0,1.0,1995,6,113,False
8,HK,0.993421052631579,2,0,A3s,153,654.0,0.9869281045751634,1995,6,151,False
22,HK,0.8936170212765957,0,5,A3s,21,85.0,1.0,1995,6,21,False
19,HK,0.0,2,2,A3s,2,6.0,0.0,1995,6,0,True
17,HK,0.8333333333333334,0,2,A3s,5,23.0,1.0,1995,6,5,False
9,HK,0.9848942598187311,1,4,A4,164,635.0,0.9939024390243902,1995,6,163,False
13,HK,0.9776357827476039,7,0,A4,160,662.0,0.95625,1995,6,153,False
16,HK,0.6666666666666666,0,8,A4,8,34.0,1.0,1995,6,8,False
14,HK,0.9666666666666667,2,2,A4,60,252.0,0.9666666666666667,1995,6,58,False
15,HK,0.9959183673469387,1,0,A4,123,488.0,0.991869918699187,1995,6,122,False
5,HK,0.0,1,1,A4,1,3.0,0.0,1995,6,0,True
12,HK,0.8918918918918919,8,0,A4,41,167.0,0.8048780487804879,1995,6,33,False
1,HK,0.9955947136563876,0,1,A4,113,403.0,1.0,1995,6,113,False
8,HK,0.993421052631579,2,0,A4,153,654.0,0.9869281045751634,1995,6,151,False
22,HK,0.9130434782608695,0,4,A4,21,85.0,1.0,1995,6,21,False
19,HK,0.0,2,2,A4,2,6.0,0.0,1995,6,0,True
17,HK,0.8333333333333334,0,2,A4,5,23.0,1.0,1995,6,5,False
9,HK,0.9848942598187311,1,4,A5,164,635.0,0.9939024390243902,1995,6,163,False
13,HK,0.9776357827476039,7,0,A5,160,662.0,0.95625,1995,6,153,False
16,HK,0.6666666666666666,0,8,A5,8,34.0,1.0,1995,6,8,False
14,HK,0.9666666666666667,2,2,A5,60,252.0,0.9666666666666667,1995,6,58,False
15,HK,0.9959183673469387,1,0,A5,123,488.0,0.991869918699187,1995,6,122,False
5,HK,0.0,1,1,A5,1,3.0,0.0,1995,6,0,True
12,HK,0.8918918918918919,8,0,A5,41,167.0,0.8048780487804879,1995,6,33,False
1,HK,0.9955947136563876,0,1,A5,113,403.0,1.0,1995,6,113,False
