dataset,comparison,seed,task,metric,difference_pp,new_zero_recall_classes
HK,CT-ConCM minus PT-CB,1993,2,old,-36.62337662337662,[]
HK,CT-ConCM minus PT-CB,1994,2,old,-35.71428571428572,[]
HK,CT-ConCM minus PT-CB,1995,2,old,-14.954268292682912,[]
HK,CT-ConCM minus PT-CB,1993,2,current,-14.63414634146342,[]
HK,CT-ConCM minus PT-CB,1994,2,current,-19.60365853658537,[]
HK,CT-ConCM minus PT-CB,1995,2,current,-6.666666666666657,[]
HK,CT-ConCM minus PT-CB,1993,2,HM,-26.41811099533298,[]
HK,CT-ConCM minus PT-CB,1994,2,HM,-27.921735984409267,[]
HK,CT-ConCM minus PT-CB,1995,2,HM,-11.125090576710022,[]
HK,CT-ConCM minus PT-CB,1993,3,BA,-17.515593428757597,[0]
HK,CT-ConCM minus PT-CB,1994,3,BA,-19.91345290887974,[16]
HK,CT-ConCM minus PT-CB,1995,3,BA,-5.444613821138219,[]
HK,CT-ConCM minus PT-CB,1993,3,tail,-71.42857142857143,[0]
HK,CT-ConCM minus PT-CB,1994,3,tail,-25.0,[16]
HK,CT-ConCM minus PT-CB,1995,3,tail,0.0,[]
HK,CT-ConCM minus PT-CB,1993,3,old,-32.8307671923167,[0]
HK,CT-ConCM minus PT-CB,1994,3,old,-40.09745209059234,[16]
HK,CT-ConCM minus PT-CB,1995,3,old,-8.370172764227647,[]
HK,CT-ConCM minus PT-CB,1993,3,current,13.114754098360663,[0]
HK,CT-ConCM minus PT-CB,1994,3,current,20.454545454545453,[16]
HK,CT-ConCM minus PT-CB,1995,3,current,0.4065040650406502,[]
HK,CT-ConCM minus PT-CB,1993,3,HM,-15.690502274497604,[0]
HK,CT-ConCM minus PT-CB,1994,3,HM,-11.287863402903078,[16]
HK,CT-ConCM minus PT-CB,1995,3,HM,-1.6353995990774735,[]
HK,CT-ConCM minus PT-CB,1993,4,BA,-30.406209374607016,[0]
HK,CT-ConCM minus PT-CB,1994,4,BA,-17.57630200084469,[16]
HK,CT-ConCM minus PT-CB,1995,4,BA,-9.74402947154472,[]
HK,CT-ConCM minus PT-CB,1993,4,tail,-45.71428571428572,[0]
HK,CT-ConCM minus PT-CB,1994,4,tail,-17.5,[16]
HK,CT-ConCM minus PT-CB,1995,4,tail,-6.25,[]
HK,CT-ConCM minus PT-CB,1993,4,old,-38.58832162898771,[0]
HK,CT-ConCM minus PT-CB,1994,4,old,-20.10173600112624,[16]
HK,CT-ConCM minus PT-CB,1995,4,old,-10.553014905149041,[]
HK,CT-ConCM minus PT-CB,1993,4,current,-5.859872611464965,[0]
HK,CT-ConCM minus PT-CB,1994,4,current,-10.0,[16]
HK,CT-ConCM minus PT-CB,1995,4,current,-7.317073170731703,[]
HK,CT-ConCM minus PT-CB,1993,4,HM,-28.738329231278847,[0]
HK,CT-ConCM minus PT-CB,1994,4,HM,-13.355878266693416,[16]
HK,CT-ConCM minus PT-CB,1995,4,HM,-9.212247834972857,[]
HK,CT-ConCM minus PT-CB,1993,5,BA,-30.875929456743968,"[16, 21]"
HK,CT-ConCM minus PT-CB,1994,5,BA,-19.91948837348177,[21]
HK,CT-ConCM minus PT-CB,1995,5,BA,-13.422795263871421,[]
HK,CT-ConCM minus PT-CB,1993,5,tail,-54.64285714285714,"[16, 21]"
HK,CT-ConCM minus PT-CB,1994,5,tail,-16.0,[21]
HK,CT-ConCM minus PT-CB,1995,5,tail,-43.75,[]
HK,CT-ConCM minus PT-CB,1993,5,old,-19.84491182092996,"[16, 21]"
HK,CT-ConCM minus PT-CB,1994,5,old,-28.587885057016152,[21]
HK,CT-ConCM minus PT-CB,1995,5,old,-16.696794733434047,[]
HK,CT-ConCM minus PT-CB,1993,5,current,-75.0,"[16, 21]"
HK,CT-ConCM minus PT-CB,1994,5,current,14.754098360655735,[21]
HK,CT-ConCM minus PT-CB,1995,5,current,-0.326797385620921,[]
HK,CT-ConCM minus PT-CB,1993,5,HM,-77.6563102026312,"[16, 21]"
HK,CT-ConCM minus PT-CB,1994,5,HM,0.14750775518396608,[21]
HK,CT-ConCM minus PT-CB,1995,5,HM,-10.883235096971745,[]
HK,CT-ConCM minus PT-CB,1993,6,BA,-66.43213566737113,"[0, 2, 3, 11, 12, 16, 17, 21]"
HK,CT-ConCM minus PT-CB,1994,6,BA,-37.869392424186756,"[17, 21]"
HK,CT-ConCM minus PT-CB,1995,6,BA,-20.497075093617546,[16]
HK,CT-ConCM minus PT-CB,1993,6,tail,-56.60714285714286,"[0, 2, 3, 11, 12, 16, 17, 21]"
HK,CT-ConCM minus PT-CB,1994,6,tail,-33.5,"[17, 21]"
HK,CT-ConCM minus PT-CB,1995,6,tail,-45.0,[16]
HK,CT-ConCM minus PT-CB,1993,6,old,-73.07570565798821,"[0, 2, 3, 11, 12, 16, 17, 21]"
HK,CT-ConCM minus PT-CB,1994,6,old,-46.003055487761614,"[17, 21]"
HK,CT-ConCM minus PT-CB,1995,6,old,-16.59649011234106,[16]
HK,CT-ConCM minus PT-CB,1993,6,current,-33.21428571428572,"[0, 2, 3, 11, 12, 16, 17, 21]"
HK,CT-ConCM minus PT-CB,1994,6,current,2.7989228936875463,"[17, 21]"
HK,CT-ConCM minus PT-CB,1995,6,current,-40.0,[16]
HK,CT-ConCM minus PT-CB,1993,6,HM,-77.57403708178,"[0, 2, 3, 11, 12, 16, 17, 21]"
HK,CT-ConCM minus PT-CB,1994,6,HM,-49.36016812327574,"[17, 21]"
HK,CT-ConCM minus PT-CB,1995,6,HM,-45.91784703481354,[16]
HK,CT-ConCM minus PT-CB,1993,7,BA,-66.49074353134853,"[0, 2, 3, 8, 11, 12, 16, 17, 18, 21, 22]"
HK,CT-ConCM minus PT-CB,1994,7,BA,-42.44365459691989,"[11, 13, 16, 17, 21]"
HK,CT-ConCM minus PT-CB,1995,7,BA,-33.565783878516825,"[16, 17]"
HK,CT-ConCM minus PT-CB,1993,7,tail,-51.60714285714286,"[0, 2, 3, 8, 11, 12, 16, 17, 18, 21, 22]"
HK,CT-ConCM minus PT-CB,1994,7,tail,-30.5952380952381,"[11, 13, 16, 17, 21]"
HK,CT-ConCM minus PT-CB,1995,7,tail,-32.0,"[16, 17]"
HK,CT-ConCM minus PT-CB,1993,7,old,-73.27960482697733,"[0, 2, 3, 8, 11, 12, 16, 17, 18, 21, 22]"
HK,CT-ConCM minus PT-CB,1994,7,old,-46.98420562439724,"[11, 13, 16, 17, 21]"
HK,CT-ConCM minus PT-CB,1995,7,old,-41.18028321180499,"[16, 17]"
HK,CT-ConCM minus PT-CB,1993,7,current,-25.757575757575758,"[0, 2, 3, 8, 11, 12, 16, 17, 18, 21, 22]"
HK,CT-ConCM minus PT-CB,1994,7,current,-15.200348432055748,"[11, 13, 16, 17, 21]"
HK,CT-ConCM minus PT-CB,1995,7,current,12.121212121212121,"[16, 17]"
HK,CT-ConCM minus PT-CB,1993,7,HM,-72.60375110344064,"[0, 2, 3, 8, 11, 12, 16, 17, 18, 21, 22]"
HK,CT-ConCM minus PT-CB,1994,7,HM,-47.485797685512246,"[11, 13, 16, 17, 21]"
HK,CT-ConCM minus PT-CB,1995,7,HM,2.0286069460663683,"[16, 17]"
HK,CT-ConCM minus PT-CB,1993,8,BA,-54.433861313793365,"[0, 11, 14, 16, 17, 18, 21, 22]"
HK,CT-ConCM minus PT-CB,1994,8,BA,-43.719717613564626,"[5, 11, 12, 13, 16, 17, 21, 22]"
HK,CT-ConCM minus PT-CB,1995,8,BA,-49.796392214960626,"[1, 8, 9, 12, 13, 14, 16, 17, 18, 22]"
HK,CT-ConCM minus PT-CB,1993,8,tail,-41.28571428571429,"[0, 11, 14, 16, 17, 18, 21, 22]"
HK,CT-ConCM minus PT-CB,1994,8,tail,-28.30357142857143,"[5, 11, 12, 13, 16, 17, 21, 22]"
HK,CT-ConCM minus PT-CB,1995,8,tail,-15.654761904761909,"[1, 8, 9, 12, 13, 14, 16, 17, 18, 22]"
HK,CT-ConCM minus PT-CB,1993,8,old,-62.297235229701116,"[0, 11, 14, 16, 17, 18, 21, 22]"
HK,CT-ConCM minus PT-CB,1994,8,old,-42.822534415502446,"[5, 11, 12, 13, 16, 17, 21, 22]"
HK,CT-ConCM minus PT-CB,1995,8,old,-63.82110872804405,"[1, 8, 9, 12, 13, 14, 16, 17, 18, 22]"
HK,CT-ConCM minus PT-CB,1993,8,current,0.6097560975609753,"[0, 11, 14, 16, 17, 18, 21, 22]"
HK,CT-ConCM minus PT-CB,1994,8,current,-50.0,"[5, 11, 12, 13, 16, 17, 21, 22]"
HK,CT-ConCM minus PT-CB,1995,8,current,48.37662337662338,"[1, 8, 9, 12, 13, 14, 16, 17, 18, 22]"
HK,CT-ConCM minus PT-CB,1993,8,HM,-40.823191856509524,"[0, 11, 14, 16, 17, 18, 21, 22]"
HK,CT-ConCM minus PT-CB,1994,8,HM,-48.18135155724049,"[5, 11, 12, 13, 16, 17, 21, 22]"
HK,CT-ConCM minus PT-CB,1995,8,HM,-55.42316480454891,"[1, 8, 9, 12, 13, 14, 16, 17, 18, 22]"
HK,CT-ConCM minus PT-CB,1993,9,BA,-61.58529642218632,"[0, 2, 8, 9, 11, 12, 13, 14, 16, 17, 18, 21, 22]"
HK,CT-ConCM minus PT-CB,1994,9,BA,-49.539759405148104,"[5, 11, 16, 17, 21, 22]"
HK,CT-ConCM minus PT-CB,1995,9,BA,-47.47873024730237,"[0, 8, 12, 14, 17, 18, 20, 22]"
HK,CT-ConCM minus PT-CB,1993,9,tail,-34.404761904761905,"[0, 2, 8, 9, 11, 12, 13, 14, 16, 17, 18, 21, 22]"
HK,CT-ConCM minus PT-CB,1994,9,tail,-41.279761904761905,"[5, 11, 16, 17, 21, 22]"
HK,CT-ConCM minus PT-CB,1995,9,tail,-28.15476190476191,"[0, 8, 12, 14, 17, 18, 20, 22]"
HK,CT-ConCM minus PT-CB,1993,9,old,-69.23264546682952,"[0, 2, 8, 9, 11, 12, 13, 14, 16, 17, 18, 21, 22]"
HK,CT-ConCM minus PT-CB,1994,9,old,-57.49208451985035,"[5, 11, 16, 17, 21, 22]"
HK,CT-ConCM minus PT-CB,1995,9,old,-56.01485585524868,"[0, 8, 12, 14, 17, 18, 20, 22]"
HK,CT-ConCM minus PT-CB,1993,9,current,-0.4065040650406502,"[0, 2, 8, 9, 11, 12, 13, 14, 16, 17, 18, 21, 22]"
HK,CT-ConCM minus PT-CB,1994,9,current,14.078841512469822,"[5, 11, 16, 17, 21, 22]"
HK,CT-ConCM minus PT-CB,1995,9,current,20.810274616268146,"[0, 8, 12, 14, 17, 18, 20, 22]"
HK,CT-ConCM minus PT-CB,1993,9,HM,-56.76563314817707,"[0, 2, 8, 9, 11, 12, 13, 14, 16, 17, 18, 21, 22]"
HK,CT-ConCM minus PT-CB,1994,9,HM,-53.164804244829924,"[5, 11, 16, 17, 21, 22]"
HK,CT-ConCM minus PT-CB,1995,9,HM,-56.596242914262334,"[0, 8, 12, 14, 17, 18, 20, 22]"
HK,CT-ConCM minus PT-CB,1993,10,BA,-54.73901130670803,"[0, 8, 11, 13, 14, 15, 16, 17, 18, 22]"
HK,CT-ConCM minus PT-CB,1994,10,BA,-46.483961410771414,"[11, 12, 16, 17, 21, 22]"
HK,CT-ConCM minus PT-CB,1995,10,BA,-51.9129093278434,"[0, 8, 11, 12, 13, 16, 17, 18, 22]"
HK,CT-ConCM minus PT-CB,1993,10,tail,-28.775510204081634,"[0, 8, 11, 13, 14, 15, 16, 17, 18, 22]"
HK,CT-ConCM minus PT-CB,1994,10,tail,-27.812500000000004,"[11, 12, 16, 17, 21, 22]"
HK,CT-ConCM minus PT-CB,1995,10,tail,-25.918367346938776,"[0, 8, 11, 12, 13, 16, 17, 18, 22]"
HK,CT-ConCM minus PT-CB,1993,10,old,-64.86152771452406,"[0, 8, 11, 13, 14, 15, 16, 17, 18, 22]"
HK,CT-ConCM minus PT-CB,1994,10,old,-53.01921638233861,"[11, 12, 16, 17, 21, 22]"
HK,CT-ConCM minus PT-CB,1995,10,old,-57.68101036427045,"[0, 8, 11, 12, 13, 16, 17, 18, 22]"
HK,CT-ConCM minus PT-CB,1993,10,current,36.36363636363636,"[0, 8, 11, 13, 14, 15, 16, 17, 18, 22]"
HK,CT-ConCM minus PT-CB,1994,10,current,12.333333333333329,"[11, 12, 16, 17, 21, 22]"
HK,CT-ConCM minus PT-CB,1995,10,current,0.0,"[0, 8, 11, 12, 13, 16, 17, 18, 22]"
HK,CT-ConCM minus PT-CB,1993,10,HM,-15.297261867232248,"[0, 8, 11, 13, 14, 15, 16, 17, 18, 22]"
HK,CT-ConCM minus PT-CB,1994,10,HM,-57.820348998748834,"[11, 12, 16, 17, 21, 22]"
HK,CT-ConCM minus PT-CB,1995,10,HM,-47.015912848710286,"[0, 8, 11, 12, 13, 16, 17, 18, 22]"
HK,CT-ConCM minus PT-CB,1993,11,BA,-48.659724808648136,"[0, 2, 3, 8, 9, 11, 12, 13, 14, 15, 16, 17, 18, 20]"
HK,CT-ConCM minus PT-CB,1994,11,BA,-39.605222728451494,"[7, 11, 13, 16, 17, 22]"
HK,CT-ConCM minus PT-CB,1995,11,BA,-49.01509896187723,"[0, 1, 3, 8, 9, 11, 12, 14, 15, 16, 17, 18, 20, 22]"
HK,CT-ConCM minus PT-CB,1993,11,tail,-22.30654761904762,"[0, 2, 3, 8, 9, 11, 12, 13, 14, 15, 16, 17, 18, 20]"
HK,CT-ConCM minus PT-CB,1994,11,tail,-30.04464285714286,"[7, 11, 13, 16, 17, 22]"
HK,CT-ConCM minus PT-CB,1995,11,tail,-24.6875,"[0, 1, 3, 8, 9, 11, 12, 14, 15, 16, 17, 18, 20, 22]"
HK,CT-ConCM minus PT-CB,1993,11,old,-56.239425207147214,"[0, 2, 3, 8, 9, 11, 12, 13, 14, 15, 16, 17, 18, 20]"
HK,CT-ConCM minus PT-CB,1994,11,old,-49.0699658381495,"[7, 11, 13, 16, 17, 22]"
HK,CT-ConCM minus PT-CB,1995,11,old,-56.611519650314655,"[0, 1, 3, 8, 9, 11, 12, 14, 15, 16, 17, 18, 20, 22]"
HK,CT-ConCM minus PT-CB,1993,11,current,1.8716111813456848,"[0, 2, 3, 8, 9, 11, 12, 13, 14, 15, 16, 17, 18, 20]"
HK,CT-ConCM minus PT-CB,1994,11,current,23.493064669535258,"[7, 11, 13, 16, 17, 22]"
HK,CT-ConCM minus PT-CB,1995,11,current,1.6277056277056232,"[0, 1, 3, 8, 9, 11, 12, 14, 15, 16, 17, 18, 20, 22]"
HK,CT-ConCM minus PT-CB,1993,11,HM,-69.07241221111532,"[0, 2, 3, 8, 9, 11, 12, 13, 14, 15, 16, 17, 18, 20]"
HK,CT-ConCM minus PT-CB,1994,11,HM,-42.66568225644603,"[7, 11, 13, 16, 17, 22]"
HK,CT-ConCM minus PT-CB,1995,11,HM,-68.61159402547696,"[0, 1, 3, 8, 9, 11, 12, 14, 15, 16, 17, 18, 20, 22]"
ISIC,CT-Risk minus CT-J-CB,1993,1,BA,0.0,[]
ISIC,CT-Risk minus CT-J-CB,1994,1,BA,0.0,[]
ISIC,CT-Risk minus CT-J-CB,1995,1,BA,0.0,[]
ISIC,CT-Risk minus CT-J-CB,1993,1,current,0.0,[]
ISIC,CT-Risk minus CT-J-CB,1994,1,current,0.0,[]
ISIC,CT-Risk minus CT-J-CB,1995,1,current,0.0,[]
ISIC,CT-Risk minus CT-J-CB,1993,2,BA,0.0,[]
ISIC,CT-Risk minus CT-J-CB,1994,2,BA,0.0,[]
ISIC,CT-Risk minus CT-J-CB,1995,2,BA,0.0,[]
ISIC,CT-Risk minus CT-J-CB,1993,2,tail,0.0,[]
ISIC,CT-Risk minus CT-J-CB,1994,2,tail,0.0,[]
ISIC,CT-Risk minus CT-J-CB,1995,2,tail,0.0,[]
ISIC,CT-Risk minus CT-J-CB,1993,2,old,0.0,[]
ISIC,CT-Risk minus CT-J-CB,1994,2,old,0.0,[]
ISIC,CT-Risk minus CT-J-CB,1995,2,old,0.0,[]
ISIC,CT-Risk minus CT-J-CB,1993,2,current,0.0,[]
ISIC,CT-Risk minus CT-J-CB,1994,2,current,0.0,[]
ISIC,CT-Risk minus CT-J-CB,1995,2,current,0.0,[]
ISIC,CT-Risk minus CT-J-CB,1993,2,HM,0.0,[]
ISIC,CT-Risk minus CT-J-CB,1994,2,HM,0.0,[]
ISIC,CT-Risk minus CT-J-CB,1995,2,HM,0.0,[]
ISIC,CT-Risk minus CT-J-CB,1993,3,BA,-0.37878787878787534,[]
ISIC,CT-Risk minus CT-J-CB,1994,3,BA,0.38288288288288186,[]
ISIC,CT-Risk minus CT-J-CB,1995,3,BA,0.0,[]
ISIC,CT-Risk minus CT-J-CB,1993,3,tail,0.0,[]
ISIC,CT-Risk minus CT-J-CB,1994,3,tail,0.0,[]
ISIC,CT-Risk minus CT-J-CB,1995,3,tail,0.0,[]
ISIC,CT-Risk minus CT-J-CB,1993,3,old,-0.568181818181813,[]
ISIC,CT-Risk minus CT-J-CB,1994,3,old,0.5743243243243228,[]
ISIC,CT-Risk minus CT-J-CB,1995,3,old,0.0,[]
ISIC,CT-Risk minus CT-J-CB,1993,3,current,0.0,[]
ISIC,CT-Risk minus CT-J-CB,1994,3,current,0.0,[]
ISIC,CT-Risk minus CT-J-CB,1995,3,current,0.0,[]
ISIC,CT-Risk minus CT-J-CB,1993,3,HM,-0.38370255896927574,[]
ISIC,CT-Risk minus CT-J-CB,1994,3,HM,0.49779434611285467,[]
ISIC,CT-Risk minus CT-J-CB,1995,3,HM,0.0,[]
ISIC,CT-Risk minus CT-J-CB,1993,4,BA,0.04076086956521152,[]
ISIC,CT-Risk minus CT-J-CB,1994,4,BA,0.625,[]
ISIC,CT-Risk minus CT-J-CB,1995,4,BA,0.06609870740305723,[]
ISIC,CT-Risk minus CT-J-CB,1993,4,tail,0.0,[]
ISIC,CT-Risk minus CT-J-CB,1994,4,tail,0.0,[]
ISIC,CT-Risk minus CT-J-CB,1995,4,tail,0.0,[]
ISIC,CT-Risk minus CT-J-CB,1993,4,old,0.4166666666666643,[]
ISIC,CT-Risk minus CT-J-CB,1994,4,old,0.8333333333333321,[]
ISIC,CT-Risk minus CT-J-CB,1995,4,old,0.45045045045045384,[]
ISIC,CT-Risk minus CT-J-CB,1993,4,current,-1.0869565217391397,[]
ISIC,CT-Risk minus CT-J-CB,1994,4,current,0.0,[]
ISIC,CT-Risk minus CT-J-CB,1995,4,current,-1.0869565217391255,[]
ISIC,CT-Risk minus CT-J-CB,1993,4,HM,0.06517099173797192,[]
ISIC,CT-Risk minus CT-J-CB,1994,4,HM,1.0530546969724384,[]
ISIC,CT-Risk minus CT-J-CB,1995,4,HM,0.19956958991711105,[]
ISIC,CT-ConCM minus CT-J-CB,1993,1,BA,-14.634146341463406,[]
ISIC,CT-ConCM minus CT-J-CB,1994,1,BA,-13.333333333333329,[]
ISIC,CT-ConCM minus CT-J-CB,1995,1,BA,6.452702702702709,[]
ISIC,CT-ConCM minus CT-J-CB,1993,1,current,-14.634146341463406,[]
ISIC,CT-ConCM minus CT-J-CB,1994,1,current,-13.333333333333329,[]
ISIC,CT-ConCM minus CT-J-CB,1995,1,current,6.452702702702709,[]
ISIC,CT-ConCM minus CT-J-CB,1993,2,BA,-44.31217664449372,"[0, 4, 7]"
ISIC,CT-ConCM minus CT-J-CB,1994,2,BA,-27.636508459679195,[]
ISIC,CT-ConCM minus CT-J-CB,1995,2,BA,-45.54337554337553,"[1, 3, 6]"
ISIC,CT-ConCM minus CT-J-CB,1993,2,tail,-54.166666666666664,"[0, 4, 7]"
ISIC,CT-ConCM minus CT-J-CB,1994,2,tail,-54.16666666666667,[]
ISIC,CT-ConCM minus CT-J-CB,1995,2,tail,-96.15384615384616,"[1, 3, 6]"
ISIC,CT-ConCM minus CT-J-CB,1993,2,old,-69.0410199556541,"[0, 4, 7]"
ISIC,CT-ConCM minus CT-J-CB,1994,2,old,-55.833333333333336,[]
ISIC,CT-ConCM minus CT-J-CB,1995,2,old,-46.41891891891892,"[1, 3, 6]"
ISIC,CT-ConCM minus CT-J-CB,1993,2,current,-19.58333333333333,"[0, 4, 7]"
ISIC,CT-ConCM minus CT-J-CB,1994,2,current,0.5603164139749452,[]
ISIC,CT-ConCM minus CT-J-CB,1995,2,current,-44.66783216783216,"[1, 3, 6]"
ISIC,CT-ConCM minus CT-J-CB,1993,2,HM,-69.31111585036687,"[0, 4, 7]"
ISIC,CT-ConCM minus CT-J-CB,1994,2,HM,-49.22430910019014,[]
ISIC,CT-ConCM minus CT-J-CB,1995,2,HM,-62.293282562392,"[1, 3, 6]"
ISIC,CT-ConCM minus CT-J-CB,1993,3,BA,-40.90612337563557,"[0, 4]"
ISIC,CT-ConCM minus CT-J-CB,1994,3,BA,-25.932545627667576,"[3, 4, 5, 7]"
ISIC,CT-ConCM minus CT-J-CB,1995,3,BA,-38.35687192394511,"[1, 3, 6]"
ISIC,CT-ConCM minus CT-J-CB,1993,3,tail,-50.96153846153847,"[0, 4]"
ISIC,CT-ConCM minus CT-J-CB,1994,3,tail,-45.83333333333333,"[3, 4, 5, 7]"
ISIC,CT-ConCM minus CT-J-CB,1995,3,tail,-96.15384615384616,"[1, 3, 6]"
ISIC,CT-ConCM minus CT-J-CB,1993,3,old,-43.47976718403548,"[0, 4]"
ISIC,CT-ConCM minus CT-J-CB,1994,3,old,-41.06405185673478,"[3, 4, 5, 7]"
ISIC,CT-ConCM minus CT-J-CB,1995,3,old,-44.153633528633534,"[1, 3, 6]"
ISIC,CT-ConCM minus CT-J-CB,1993,3,current,-35.75883575883576,"[0, 4]"
ISIC,CT-ConCM minus CT-J-CB,1994,3,current,4.330466830466833,"[3, 4, 5, 7]"
ISIC,CT-ConCM minus CT-J-CB,1995,3,current,-26.763348714568224,"[1, 3, 6]"
ISIC,CT-ConCM minus CT-J-CB,1993,3,HM,-45.38646609129372,"[0, 4]"
ISIC,CT-ConCM minus CT-J-CB,1994,3,HM,-54.19431026443869,"[3, 4, 5, 7]"
ISIC,CT-ConCM minus CT-J-CB,1995,3,HM,-40.807224393560446,"[1, 3, 6]"
ISIC,CT-ConCM minus CT-J-CB,1993,4,BA,-31.822187549918194,"[0, 3, 4, 5, 6, 7]"
ISIC,CT-ConCM minus CT-J-CB,1994,4,BA,-26.795135436439786,"[0, 1, 3, 6, 7]"
ISIC,CT-ConCM minus CT-J-CB,1995,4,BA,-33.295947255385215,"[0, 1, 3, 4, 5, 6, 7]"
ISIC,CT-ConCM minus CT-J-CB,1993,4,tail,-61.05769230769231,"[0, 3, 4, 5, 6, 7]"
ISIC,CT-ConCM minus CT-J-CB,1994,4,tail,-50.80128205128206,"[0, 1, 3, 6, 7]"
ISIC,CT-ConCM minus CT-J-CB,1995,4,tail,-65.7051282051282,"[0, 1, 3, 4, 5, 6, 7]"
ISIC,CT-ConCM minus CT-J-CB,1993,4,old,-44.95602288285215,"[0, 3, 4, 5, 6, 7]"
ISIC,CT-ConCM minus CT-J-CB,1994,4,old,-22.62762762762763,"[0, 1, 3, 6, 7]"
ISIC,CT-ConCM minus CT-J-CB,1995,4,old,-35.397011799450816,"[0, 1, 3, 4, 5, 6, 7]"
ISIC,CT-ConCM minus CT-J-CB,1993,4,current,7.579318448883669,"[0, 3, 4, 5, 6, 7]"
ISIC,CT-ConCM minus CT-J-CB,1994,4,current,-39.29765886287626,"[0, 1, 3, 6, 7]"
ISIC,CT-ConCM minus CT-J-CB,1995,4,current,-26.992753623188406,"[0, 1, 3, 4, 5, 6, 7]"
ISIC,CT-ConCM minus CT-J-CB,1993,4,HM,-57.968002249642986,"[0, 3, 4, 5, 6, 7]"
ISIC,CT-ConCM minus CT-J-CB,1994,4,HM,-36.10612465020619,"[0, 1, 3, 6, 7]"
ISIC,CT-ConCM minus CT-J-CB,1995,4,HM,-48.497537088430235,"[0, 1, 3, 4, 5, 6, 7]"
ISIC,CT-ConCM-CB minus CT-J-CB,1993,1,BA,0.0,[]
ISIC,CT-ConCM-CB minus CT-J-CB,1994,1,BA,0.0,[]
ISIC,CT-ConCM-CB minus CT-J-CB,1995,1,BA,0.0,[]
ISIC,CT-ConCM-CB minus CT-J-CB,1993,1,current,0.0,[]
ISIC,CT-ConCM-CB minus CT-J-CB,1994,1,current,0.0,[]
ISIC,CT-ConCM-CB minus CT-J-CB,1995,1,current,0.0,[]
ISIC,CT-ConCM-CB minus CT-J-CB,1993,2,BA,-34.31217664449372,"[0, 4]"
ISIC,CT-ConCM-CB minus CT-J-CB,1994,2,BA,-22.058201494177112,[]
ISIC,CT-ConCM-CB minus CT-J-CB,1995,2,BA,-28.01715176715176,"[1, 3]"
ISIC,CT-ConCM-CB minus CT-J-CB,1993,2,tail,-4.166666666666664,"[0, 4]"
ISIC,CT-ConCM-CB minus CT-J-CB,1994,2,tail,-45.833333333333336,[]
ISIC,CT-ConCM-CB minus CT-J-CB,1995,2,tail,-19.230769230769226,"[1, 3]"
ISIC,CT-ConCM-CB minus CT-J-CB,1993,2,old,-69.0410199556541,"[0, 4]"
ISIC,CT-ConCM-CB minus CT-J-CB,1994,2,old,-52.91666666666667,[]
ISIC,CT-ConCM-CB minus CT-J-CB,1995,2,old,-46.41891891891892,"[1, 3]"
ISIC,CT-ConCM-CB minus CT-J-CB,1993,2,current,0.4166666666666714,"[0, 4]"
ISIC,CT-ConCM-CB minus CT-J-CB,1994,2,current,8.800263678312447,[]
ISIC,CT-ConCM-CB minus CT-J-CB,1995,2,current,-9.615384615384613,"[1, 3]"
ISIC,CT-ConCM-CB minus CT-J-CB,1993,2,HM,-69.31111585036687,"[0, 4]"
ISIC,CT-ConCM-CB minus CT-J-CB,1994,2,HM,-44.26807275226454,[]
ISIC,CT-ConCM-CB minus CT-J-CB,1995,2,HM,-62.293282562392,"[1, 3]"
ISIC,CT-ConCM-CB minus CT-J-CB,1993,3,BA,-31.982348201860397,[4]
ISIC,CT-ConCM-CB minus CT-J-CB,1994,3,BA,-26.853921549043502,"[3, 4, 5, 7]"
ISIC,CT-ConCM-CB minus CT-J-CB,1995,3,BA,-37.86846777700437,"[0, 1, 3, 6]"
ISIC,CT-ConCM-CB minus CT-J-CB,1993,3,tail,-27.083333333333336,[4]
ISIC,CT-ConCM-CB minus CT-J-CB,1994,3,tail,-45.83333333333333,"[3, 4, 5, 7]"
ISIC,CT-ConCM-CB minus CT-J-CB,1995,3,tail,-96.15384615384616,"[0, 1, 3, 6]"
ISIC,CT-ConCM-CB minus CT-J-CB,1993,3,old,-52.703252032520325,[4]
ISIC,CT-ConCM-CB minus CT-J-CB,1994,3,old,-41.06405185673478,"[3, 4, 5, 7]"
ISIC,CT-ConCM-CB minus CT-J-CB,1995,3,old,-55.517269892269894,"[0, 1, 3, 6]"
ISIC,CT-ConCM-CB minus CT-J-CB,1993,3,current,9.459459459459467,[4]
ISIC,CT-ConCM-CB minus CT-J-CB,1994,3,current,1.5663390663390544,"[3, 4, 5, 7]"
ISIC,CT-ConCM-CB minus CT-J-CB,1995,3,current,-2.570863546473305,"[0, 1, 3, 6]"
ISIC,CT-ConCM-CB minus CT-J-CB,1993,3,HM,-57.22552005265894,[4]
ISIC,CT-ConCM-CB minus CT-J-CB,1994,3,HM,-54.19431026443869,"[3, 4, 5, 7]"
ISIC,CT-ConCM-CB minus CT-J-CB,1995,3,HM,-57.77195780489255,"[0, 1, 3, 6]"
ISIC,CT-ConCM-CB minus CT-J-CB,1993,4,BA,-30.057342646486333,"[0, 3, 4, 5]"
ISIC,CT-ConCM-CB minus CT-J-CB,1994,4,BA,-18.088492490666408,"[3, 7]"
ISIC,CT-ConCM-CB minus CT-J-CB,1995,4,BA,-30.397396530747535,"[0, 1, 3, 4, 5, 6]"
