dataset,seed,task,method,seen,known,scope,n_images,correct_macro,correct_sample,to_other_macro,to_other_sample,wrong_within_macro,wrong_within_sample
ISIC,1993,3,CT-ConCM-CB,6,4,old,149,5.359848484848484,5.369127516778524,83.75785291943828,82.5503355704698,10.882298595713232,12.080536912751679
ISIC,1993,3,CT-ConCM-CB,6,4,current,63,89.6049896049896,90.47619047619048,3.2744282744282747,3.1746031746031744,7.120582120582121,6.349206349206349
ISIC,1993,3,CT-ConCM,6,4,old,149,14.583333333333332,12.080536912751679,56.72810421286031,57.04697986577181,28.688562453806355,30.87248322147651
ISIC,1993,3,CT-ConCM,6,4,current,63,44.386694386694394,50.79365079365079,42.15176715176715,38.095238095238095,13.461538461538462,11.11111111111111
ISIC,1993,4,CT-ConCM-CB,8,6,old,212,2.6175213675213675,1.8867924528301887,96.5593079007713,97.16981132075472,0.8231707317073171,0.9433962264150944
ISIC,1993,4,CT-ConCM-CB,8,6,current,83,88.36662749706228,89.1566265060241,0.0,0.0,11.633372502937721,10.843373493975903
ISIC,1993,4,CT-ConCM,8,6,old,212,0.0,0.0,100.0,100.0,0.0,0.0
ISIC,1993,4,CT-ConCM,8,6,current,83,89.15981198589894,89.1566265060241,0.0,0.0,10.840188014101058,10.843373493975903
ISIC,1994,1,CT-J-CB,2,0,old,0,,,,,,
ISIC,1994,1,CT-J-CB,2,0,current,64,73.75,79.6875,0.0,0.0,26.25,20.3125
ISIC,1994,1,CT-J-Stale,2,0,old,0,,,,,,
ISIC,1994,1,CT-J-Stale,2,0,current,64,73.75,79.6875,0.0,0.0,26.25,20.3125
ISIC,1994,1,PT-CB,2,0,old,0,,,,,,
ISIC,1994,1,PT-CB,2,0,current,64,75.83333333333333,81.25,0.0,0.0,24.166666666666668,18.75
ISIC,1994,1,CT-Risk,2,0,old,0,,,,,,
ISIC,1994,1,CT-Risk,2,0,current,64,73.75,79.6875,0.0,0.0,26.25,20.3125
ISIC,1994,2,CT-J-CB,4,2,old,64,60.41666666666667,60.9375,30.41666666666667,29.6875,9.166666666666668,9.375
ISIC,1994,2,CT-J-CB,4,2,current,78,55.207646671061305,55.12820512820513,17.600527356624916,17.94871794871795,27.191825972313776,26.923076923076923
ISIC,1994,2,CT-J-Stale,4,2,old,64,17.916666666666668,17.1875,80.0,81.25,2.083333333333333,1.5625
ISIC,1994,2,CT-J-Stale,4,2,current,78,58.99802241265656,58.97435897435898,11.502966381015161,11.538461538461538,29.49901120632828,29.48717948717949
ISIC,1994,2,PT-CB,4,2,old,64,65.83333333333333,68.75,22.083333333333332,20.3125,12.083333333333332,10.9375
ISIC,1994,2,PT-CB,4,2,current,78,51.28543177323665,51.28205128205128,17.73236651285432,17.94871794871795,30.98220171390903,30.76923076923077
ISIC,1994,2,CT-Risk,4,2,old,64,60.41666666666667,60.9375,30.41666666666667,29.6875,9.166666666666668,9.375
ISIC,1994,2,CT-Risk,4,2,current,78,55.207646671061305,55.12820512820513,17.600527356624916,17.94871794871795,27.191825972313776,26.923076923076923
ISIC,1994,3,CT-J-CB,6,4,old,142,41.064051856734785,40.140845070422536,27.99741814985717,28.169014084507044,30.938529993408043,31.690140845070424
ISIC,1994,3,CT-J-CB,6,4,current,81,79.66830466830467,80.24691358024691,5.190417690417691,4.938271604938271,15.141277641277643,14.814814814814813
ISIC,1994,3,CT-J-Stale,6,4,old,142,0.0,0.0,100.0,100.0,0.0,0.0
ISIC,1994,3,CT-J-Stale,6,4,current,81,83.507371007371,83.9506172839506,0.0,0.0,16.492628992628994,16.049382716049383
ISIC,1994,3,PT-CB,6,4,old,142,52.40606460118655,52.816901408450704,12.677845528455286,11.971830985915492,34.91608987035817,35.2112676056338
ISIC,1994,3,PT-CB,6,4,current,81,61.82432432432432,62.96296296296296,24.600737100737103,23.456790123456788,13.574938574938574,13.580246913580247
ISIC,1994,3,CT-Risk,6,4,old,142,41.63837618105911,40.845070422535215,28.41408481652384,28.169014084507044,29.947539002417056,30.985915492957744
ISIC,1994,3,CT-Risk,6,4,current,81,79.66830466830467,80.24691358024691,5.190417690417691,4.938271604938271,15.141277641277643,14.814814814814813
ISIC,1994,4,CT-J-CB,8,6,old,223,22.627627627627632,23.766816143497756,64.35727579020262,63.22869955156951,13.015096582169756,13.004484304932735
ISIC,1994,4,CT-J-CB,8,6,current,72,89.29765886287626,91.66666666666666,1.0869565217391304,1.3888888888888888,9.615384615384617,6.944444444444445
ISIC,1994,4,CT-J-Stale,8,6,old,223,1.8018018018018018,1.7937219730941705,97.81941031941032,97.75784753363229,0.3787878787878788,0.4484304932735426
ISIC,1994,4,CT-J-Stale,8,6,current,72,90.38461538461539,93.05555555555556,0.0,0.0,9.615384615384617,6.944444444444445
ISIC,1994,4,PT-CB,8,6,old,223,51.365359261700725,52.01793721973094,6.71588162441821,6.278026905829597,41.91875911388107,41.70403587443946
ISIC,1994,4,PT-CB,8,6,current,72,67.89297658862876,61.111111111111114,29.09698996655518,36.11111111111111,3.0100334448160537,2.7777777777777777
ISIC,1994,4,CT-Risk,8,6,old,223,23.46096096096096,24.663677130044842,63.94060912353595,62.78026905829597,12.598429915503088,12.556053811659194
ISIC,1994,4,CT-Risk,8,6,current,72,89.29765886287626,91.66666666666666,1.0869565217391304,1.3888888888888888,9.615384615384617,6.944444444444445
ISIC,1994,1,CT-ConCM-CB,2,0,old,0,,,,,,
ISIC,1994,1,CT-ConCM-CB,2,0,current,64,73.75,79.6875,0.0,0.0,26.25,20.3125
ISIC,1994,1,CT-ConCM,2,0,old,0,,,,,,
ISIC,1994,1,CT-ConCM,2,0,current,64,60.416666666666664,70.3125,0.0,0.0,39.58333333333333,29.6875
ISIC,1994,2,CT-ConCM-CB,4,2,old,64,7.5,6.25,90.41666666666667,92.1875,2.083333333333333,1.5625
ISIC,1994,2,CT-ConCM-CB,4,2,current,78,64.00791034937376,64.1025641025641,0.0,0.0,35.992089650626234,35.8974358974359
ISIC,1994,2,CT-ConCM,4,2,old,64,4.583333333333334,4.6875,93.33333333333333,93.75,2.083333333333333,1.5625
ISIC,1994,2,CT-ConCM,4,2,current,78,55.767963085036264,56.41025641025641,16.776532630191166,16.666666666666664,27.45550428477258,26.923076923076923
ISIC,1994,3,CT-ConCM-CB,6,4,old,142,0.0,0.0,98.78048780487805,98.59154929577466,1.2195121951219512,1.4084507042253522
ISIC,1994,3,CT-ConCM-CB,6,4,current,81,81.23464373464373,81.48148148148148,0.0,0.0,18.765356265356264,18.51851851851852
ISIC,1994,3,CT-ConCM,6,4,old,142,0.0,0.0,100.0,100.0,0.0,0.0
ISIC,1994,3,CT-ConCM,6,4,current,81,83.9987714987715,85.18518518518519,0.0,0.0,16.0012285012285,14.814814814814813
ISIC,1994,4,CT-ConCM-CB,8,6,old,223,1.9656019656019657,2.242152466367713,95.96941731088073,95.51569506726457,2.064980723517309,2.242152466367713
ISIC,1994,4,CT-ConCM-CB,8,6,current,72,78.92976588628761,80.55555555555556,2.1739130434782608,2.7777777777777777,18.896321070234112,16.666666666666664
ISIC,1994,4,CT-ConCM,8,6,old,223,0.0,0.0,99.09909909909909,99.10313901345292,0.9009009009009009,0.8968609865470852
ISIC,1994,4,CT-ConCM,8,6,current,72,50.0,63.888888888888886,0.0,0.0,50.0,36.11111111111111
ISIC,1995,1,CT-J-CB,2,0,old,0,,,,,,
ISIC,1995,1,CT-J-CB,2,0,current,77,85.74324324324326,85.71428571428571,0.0,0.0,14.256756756756756,14.285714285714285
ISIC,1995,1,CT-J-Stale,2,0,old,0,,,,,,
ISIC,1995,1,CT-J-Stale,2,0,current,77,85.74324324324326,85.71428571428571,0.0,0.0,14.256756756756756,14.285714285714285
ISIC,1995,1,PT-CB,2,0,old,0,,,,,,
ISIC,1995,1,PT-CB,2,0,current,77,82.9391891891892,83.11688311688312,0.0,0.0,17.06081081081081,16.883116883116884
ISIC,1995,1,CT-Risk,2,0,old,0,,,,,,
ISIC,1995,1,CT-Risk,2,0,current,77,85.74324324324326,85.71428571428571,0.0,0.0,14.256756756756756,14.285714285714285
ISIC,1995,2,CT-J-CB,4,2,old,77,46.41891891891892,46.75324675324675,49.527027027027025,49.35064935064935,4.054054054054054,3.896103896103896
ISIC,1995,2,CT-J-CB,4,2,current,70,94.66783216783216,94.28571428571428,3.4090909090909087,4.285714285714286,1.9230769230769231,1.4285714285714286
ISIC,1995,2,CT-J-Stale,4,2,old,77,9.054054054054054,9.090909090909092,89.5945945945946,89.6103896103896,1.3513513513513513,1.2987012987012987
ISIC,1995,2,CT-J-Stale,4,2,current,70,98.07692307692308,98.57142857142858,0.0,0.0,1.9230769230769231,1.4285714285714286
ISIC,1995,2,PT-CB,4,2,old,77,73.78378378378379,74.02597402597402,15.506756756756756,15.584415584415584,10.70945945945946,10.38961038961039
ISIC,1995,2,PT-CB,4,2,current,70,87.84965034965036,85.71428571428571,9.090909090909092,11.428571428571429,3.0594405594405596,2.857142857142857
ISIC,1995,2,CT-Risk,4,2,old,77,46.41891891891892,46.75324675324675,49.527027027027025,49.35064935064935,4.054054054054054,3.896103896103896
ISIC,1995,2,CT-Risk,4,2,current,70,94.66783216783216,94.28571428571428,3.4090909090909087,4.285714285714286,1.9230769230769231,1.4285714285714286
ISIC,1995,3,CT-J-CB,6,4,old,147,55.517269892269894,53.06122448979592,26.23487998487998,27.89115646258503,18.247850122850124,19.047619047619047
ISIC,1995,3,CT-J-CB,6,4,current,78,60.21753460777851,60.256410256410255,5.009887936717205,5.128205128205128,34.77257745550428,34.61538461538461
ISIC,1995,3,CT-J-Stale,6,4,old,147,37.21059346059346,33.33333333333333,54.934676809676816,58.50340136054422,7.85472972972973,8.16326530612245
ISIC,1995,3,CT-J-Stale,6,4,current,78,66.71061305207647,66.66666666666666,0.0,0.0,33.28938694792354,33.33333333333333
ISIC,1995,3,PT-CB,6,4,old,147,65.17612455112456,63.26530612244898,14.952631827631826,15.646258503401361,19.87124362124362,21.08843537414966
ISIC,1995,3,PT-CB,6,4,current,78,53.59261700725115,53.84615384615385,12.590639419907712,12.82051282051282,33.81674357284113,33.33333333333333
ISIC,1995,3,CT-Risk,6,4,old,147,55.517269892269894,53.06122448979592,26.23487998487998,27.89115646258503,18.247850122850124,19.047619047619047
ISIC,1995,3,CT-Risk,6,4,current,78,60.21753460777851,60.256410256410255,5.009887936717205,5.128205128205128,34.77257745550428,34.61538461538461
ISIC,1995,4,CT-J-CB,8,6,old,225,35.39701179945083,33.77777777777778,47.824200629078675,48.888888888888886,16.7787875714705,17.333333333333336
ISIC,1995,4,CT-J-CB,8,6,current,70,76.9927536231884,82.85714285714286,4.257246376811594,4.285714285714286,18.75,12.857142857142856
ISIC,1995,4,CT-J-Stale,8,6,old,225,1.9230769230769231,1.3333333333333335,98.07692307692308,98.66666666666667,0.0,0.0
ISIC,1995,4,CT-J-Stale,8,6,current,70,81.25,87.14285714285714,0.0,0.0,18.75,12.857142857142856
ISIC,1995,4,PT-CB,8,6,old,225,58.416641312982776,56.888888888888886,7.9087090672456535,8.0,33.67464961977157,35.11111111111111
ISIC,1995,4,PT-CB,8,6,current,70,46.7391304347826,45.714285714285715,47.01086956521739,50.0,6.25,4.285714285714286
ISIC,1995,4,CT-Risk,8,6,old,225,35.84746224990128,34.22222222222222,45.31074204854693,46.22222222222222,18.8417957015518,19.555555555555557
ISIC,1995,4,CT-Risk,8,6,current,70,75.90579710144928,81.42857142857143,5.344202898550725,5.714285714285714,18.75,12.857142857142856
ISIC,1995,1,CT-ConCM-CB,2,0,old,0,,,,,,
ISIC,1995,1,CT-ConCM-CB,2,0,current,77,85.74324324324326,85.71428571428571,0.0,0.0,14.256756756756756,14.285714285714285
ISIC,1995,1,CT-ConCM,2,0,old,0,,,,,,
ISIC,1995,1,CT-ConCM,2,0,current,77,92.19594594594595,92.20779220779221,0.0,0.0,7.804054054054054,7.792207792207792
ISIC,1995,2,CT-ConCM-CB,4,2,old,77,0.0,0.0,100.0,100.0,0.0,0.0
ISIC,1995,2,CT-ConCM-CB,4,2,current,70,85.05244755244755,87.14285714285714,0.0,0.0,14.947552447552448,12.857142857142856
ISIC,1995,2,CT-ConCM,4,2,old,77,0.0,0.0,100.0,100.0,0.0,0.0
ISIC,1995,2,CT-ConCM,4,2,current,70,50.0,62.857142857142854,0.0,0.0,50.0,37.142857142857146
ISIC,1995,3,CT-ConCM-CB,6,4,old,147,0.0,0.0,100.0,100.0,0.0,0.0
ISIC,1995,3,CT-ConCM-CB,6,4,current,78,57.64667106130521,57.692307692307686,0.0,0.0,42.35332893869479,42.30769230769231
ISIC,1995,3,CT-ConCM,6,4,old,147,11.363636363636363,13.60544217687075,57.939897939897946,57.14285714285714,30.696465696465697,29.25170068027211
ISIC,1995,3,CT-ConCM,6,4,current,78,33.45418589321029,34.61538461538461,45.18787079762689,44.871794871794876,21.35794330916282,20.51282051282051
ISIC,1995,4,CT-ConCM-CB,8,6,old,225,0.0,0.0,98.69259503405846,98.66666666666667,1.3074049659415512,1.3333333333333335
ISIC,1995,4,CT-ConCM-CB,8,6,current,70,61.59420289855072,60.0,1.0869565217391304,1.4285714285714286,37.31884057971014,38.57142857142858
ISIC,1995,4,CT-ConCM,8,6,old,225,0.0,0.0,100.0,100.0,0.0,0.0
ISIC,1995,4,CT-ConCM,8,6,current,70,50.0,65.71428571428571,0.0,0.0,50.0,34.285714285714285
