class_id,dataset,f1,fn,fp,method,n,recall,seed,task,tp,zero_recall
13,HK,0.8679245283018868,22,20,B.Z,160,0.8625,1995,3,138,False
16,HK,0.56,1,10,B.Z,8,0.875,1995,3,7,False
14,HK,0.594059405940594,30,11,B.Z,60,0.5,1995,3,30,False
15,HK,0.8304498269896193,3,46,B.Z,123,0.975609756097561,1995,3,120,False
5,HK,0.0,1,7,B.Z,1,0.0,1995,3,0,True
9,HK,0.9939393939393939,0,2,B.L,164,1.0,1995,3,164,False
13,HK,0.9905362776025236,3,0,B.L,160,0.98125,1995,3,157,False
16,HK,1.0,0,0,B.L,8,1.0,1995,3,8,False
14,HK,0.975609756097561,0,3,B.L,60,1.0,1995,3,60,False
15,HK,0.9959183673469387,1,0,B.L,123,0.991869918699187,1995,3,122,False
5,HK,0.0,1,0,B.L,1,0.0,1995,3,0,True
9,HK,0.9909365558912386,0,3,B.R,164,1.0,1995,3,164,False
13,HK,0.9873417721518988,4,0,B.R,160,0.975,1995,3,156,False
16,HK,1.0,0,0,B.R,8,1.0,1995,3,8,False
14,HK,0.975609756097561,0,3,B.R,60,1.0,1995,3,60,False
15,HK,0.9959183673469387,1,0,B.R,123,0.991869918699187,1995,3,122,False
5,HK,0.0,1,0,B.R,1,0.0,1995,3,0,True
9,HK,0.9909365558912386,0,3,B.R-no-gate,164,1.0,1995,3,164,False
13,HK,0.9873417721518988,4,0,B.R-no-gate,160,0.975,1995,3,156,False
16,HK,1.0,0,0,B.R-no-gate,8,1.0,1995,3,8,False
14,HK,0.975609756097561,0,3,B.R-no-gate,60,1.0,1995,3,60,False
15,HK,0.9959183673469387,1,0,B.R-no-gate,123,0.991869918699187,1995,3,122,False
5,HK,0.0,1,0,B.R-no-gate,1,0.0,1995,3,0,True
9,HK,0.9909365558912386,0,3,B.R-identity,164,1.0,1995,3,164,False
13,HK,0.9873417721518988,4,0,B.R-identity,160,0.975,1995,3,156,False
16,HK,1.0,0,0,B.R-identity,8,1.0,1995,3,8,False
14,HK,0.975609756097561,0,3,B.R-identity,60,1.0,1995,3,60,False
15,HK,0.9959183673469387,1,0,B.R-identity,123,0.991869918699187,1995,3,122,False
5,HK,0.0,1,0,B.R-identity,1,0.0,1995,3,0,True
9,HK,0.9909365558912386,0,3,B.R-zero-prior,164,1.0,1995,3,164,False
13,HK,0.9873417721518988,4,0,B.R-zero-prior,160,0.975,1995,3,156,False
16,HK,1.0,0,0,B.R-zero-prior,8,1.0,1995,3,8,False
14,HK,0.975609756097561,0,3,B.R-zero-prior,60,1.0,1995,3,60,False
15,HK,0.9959183673469387,1,0,B.R-zero-prior,123,0.991869918699187,1995,3,122,False
5,HK,0.0,1,0,B.R-zero-prior,1,0.0,1995,3,0,True
9,HK,0.9939393939393939,0,2,B.L-permute,164,1.0,1995,3,164,False
13,HK,0.9905362776025236,3,0,B.L-permute,160,0.98125,1995,3,157,False
16,HK,1.0,0,0,B.L-permute,8,1.0,1995,3,8,False
14,HK,0.975609756097561,0,3,B.L-permute,60,1.0,1995,3,60,False
15,HK,0.9959183673469387,1,0,B.L-permute,123,0.991869918699187,1995,3,122,False
5,HK,0.0,1,0,B.L-permute,1,0.0,1995,3,0,True
9,HK,0.8534201954397395,33,12,B.template-0,164,0.7987804878048781,1995,3,131,False
13,HK,0.8950617283950617,15,19,B.template-0,160,0.90625,1995,3,145,False
16,HK,0.7,1,5,B.template-0,8,0.875,1995,3,7,False
14,HK,0.6407766990291263,27,10,B.template-0,60,0.55,1995,3,33,False
15,HK,0.850909090909091,6,35,B.template-0,123,0.9512195121951219,1995,3,117,False
5,HK,0.0,1,2,B.template-0,1,0.0,1995,3,0,True
9,HK,0.8,50,7,B.template-1,164,0.6951219512195121,1995,3,114,False
13,HK,0.8598726114649682,25,19,B.template-1,160,0.84375,1995,3,135,False
16,HK,0.5185185185185185,1,12,B.template-1,8,0.875,1995,3,7,False
14,HK,0.5567010309278351,33,10,B.template-1,60,0.45,1995,3,27,False
15,HK,0.8053691275167785,3,55,B.template-1,123,0.975609756097561,1995,3,120,False
5,HK,0.0,1,10,B.template-1,1,0.0,1995,3,0,True
9,HK,0.9815950920245399,4,2,B.V,164,0.975609756097561,1995,4,160,False
13,HK,0.96875,5,5,B.V,160,0.96875,1995,4,155,False
16,HK,0.6666666666666666,2,4,B.V,8,0.75,1995,4,6,False
14,HK,0.8648648648648649,12,3,B.V,60,0.8,1995,4,48,False
15,HK,0.9877551020408163,2,1,B.V,123,0.983739837398374,1995,4,121,False
5,HK,0.0,1,10,B.V,1,0.0,1995,4,0,True
12,HK,0.9135802469135802,4,3,B.V,41,0.9024390243902439,1995,4,37,False
1,HK,0.9912280701754386,0,2,B.V,113,1.0,1995,4,113,False
9,HK,0.9939393939393939,0,2,B.J,164,1.0,1995,4,164,False
13,HK,0.9905362776025236,3,0,B.J,160,0.98125,1995,4,157,False
16,HK,0.7368421052631579,1,4,B.J,8,0.875,1995,4,7,False
14,HK,0.9672131147540983,1,3,B.J,60,0.9833333333333333,1995,4,59,False
15,HK,0.9959183673469387,1,0,B.J,123,0.991869918699187,1995,4,122,False
5,HK,0.0,1,0,B.J,1,0.0,1995,4,0,True
12,HK,0.9367088607594937,4,1,B.J,41,0.9024390243902439,1995,4,37,False
1,HK,0.9955947136563876,0,1,B.J,113,1.0,1995,4,113,False
9,HK,0.9969604863221885,0,1,B.J1,164,1.0,1995,4,164,False
13,HK,0.9937106918238994,2,0,B.J1,160,0.9875,1995,4,158,False
16,HK,0.7,1,5,B.J1,8,0.875,1995,4,7,False
14,HK,0.9672131147540983,1,3,B.J1,60,0.9833333333333333,1995,4,59,False
15,HK,0.9959183673469387,1,0,B.J1,123,0.991869918699187,1995,4,122,False
5,HK,0.0,1,0,B.J1,1,0.0,1995,4,0,True
12,HK,0.9230769230769231,5,1,B.J1,41,0.8780487804878049,1995,4,36,False
1,HK,0.9955947136563876,0,1,B.J1,113,1.0,1995,4,113,False
9,HK,0.7916666666666666,50,10,B.Z,164,0.6951219512195121,1995,4,114,False
13,HK,0.7345844504021448,23,76,B.Z,160,0.85625,1995,4,137,False
16,HK,0.2608695652173913,2,32,B.Z,8,0.75,1995,4,6,False
14,HK,0.594059405940594,30,11,B.Z,60,0.5,1995,4,30,False
15,HK,0.821917808219178,3,49,B.Z,123,0.975609756097561,1995,4,120,False
5,HK,0.0,1,28,B.Z,1,0.0,1995,4,0,True
12,HK,0.5538461538461539,23,6,B.Z,41,0.43902439024390244,1995,4,18,False
1,HK,0.3561643835616438,87,7,B.Z,113,0.23008849557522124,1995,4,26,False
9,HK,0.9939393939393939,0,2,B.L,164,1.0,1995,4,164,False
13,HK,0.9873417721518988,4,0,B.L,160,0.975,1995,4,156,False
16,HK,0.7368421052631579,1,4,B.L,8,0.875,1995,4,7,False
14,HK,0.9672131147540983,1,3,B.L,60,0.9833333333333333,1995,4,59,False
15,HK,0.9959183673469387,1,0,B.L,123,0.991869918699187,1995,4,122,False
5,HK,0.0,1,0,B.L,1,0.0,1995,4,0,True
12,HK,0.9367088607594937,4,1,B.L,41,0.9024390243902439,1995,4,37,False
1,HK,0.9912280701754386,0,2,B.L,113,1.0,1995,4,113,False
9,HK,0.9939393939393939,0,2,B.R,164,1.0,1995,4,164,False
13,HK,0.9905362776025236,3,0,B.R,160,0.98125,1995,4,157,False
16,HK,0.7368421052631579,1,4,B.R,8,0.875,1995,4,7,False
14,HK,0.9672131147540983,1,3,B.R,60,0.9833333333333333,1995,4,59,False
15,HK,0.9959183673469387,1,0,B.R,123,0.991869918699187,1995,4,122,False
5,HK,0.0,1,0,B.R,1,0.0,1995,4,0,True
12,HK,0.9367088607594937,4,1,B.R,41,0.9024390243902439,1995,4,37,False
1,HK,0.9955947136563876,0,1,B.R,113,1.0,1995,4,113,False
9,HK,0.9939393939393939,0,2,B.R-no-gate,164,1.0,1995,4,164,False
13,HK,0.9905362776025236,3,0,B.R-no-gate,160,0.98125,1995,4,157,False
16,HK,0.7,1,5,B.R-no-gate,8,0.875,1995,4,7,False
14,HK,0.9672131147540983,1,3,B.R-no-gate,60,0.9833333333333333,1995,4,59,False
15,HK,0.9959183673469387,1,0,B.R-no-gate,123,0.991869918699187,1995,4,122,False
5,HK,0.0,1,0,B.R-no-gate,1,0.0,1995,4,0,True
12,HK,0.9230769230769231,5,1,B.R-no-gate,41,0.8780487804878049,1995,4,36,False
1,HK,0.9955947136563876,0,1,B.R-no-gate,113,1.0,1995,4,113,False
9,HK,0.9939393939393939,0,2,B.R-identity,164,1.0,1995,4,164,False
13,HK,0.9905362776025236,3,0,B.R-identity,160,0.98125,1995,4,157,False
16,HK,0.7368421052631579,1,4,B.R-identity,8,0.875,1995,4,7,False
14,HK,0.9672131147540983,1,3,B.R-identity,60,0.9833333333333333,1995,4,59,False
15,HK,0.9959183673469387,1,0,B.R-identity,123,0.991869918699187,1995,4,122,False
5,HK,0.0,1,0,B.R-identity,1,0.0,1995,4,0,True
12,HK,0.9367088607594937,4,1,B.R-identity,41,0.9024390243902439,1995,4,37,False
1,HK,0.9955947136563876,0,1,B.R-identity,113,1.0,1995,4,113,False
9,HK,0.9939393939393939,0,2,B.R-zero-prior,164,1.0,1995,4,164,False
13,HK,0.9905362776025236,3,0,B.R-zero-prior,160,0.98125,1995,4,157,False
16,HK,0.7368421052631579,1,4,B.R-zero-prior,8,0.875,1995,4,7,False
14,HK,0.9672131147540983,1,3,B.R-zero-prior,60,0.9833333333333333,1995,4,59,False
15,HK,0.9959183673469387,1,0,B.R-zero-prior,123,0.991869918699187,1995,4,122,False
5,HK,0.0,1,0,B.R-zero-prior,1,0.0,1995,4,0,True
12,HK,0.9367088607594937,4,1,B.R-zero-prior,41,0.9024390243902439,1995,4,37,False
1,HK,0.9955947136563876,0,1,B.R-zero-prior,113,1.0,1995,4,113,False
9,HK,0.9909365558912386,0,3,B.L-permute,164,1.0,1995,4,164,False
13,HK,0.9873417721518988,4,0,B.L-permute,160,0.975,1995,4,156,False
16,HK,0.7619047619047619,0,5,B.L-permute,8,1.0,1995,4,8,False
14,HK,0.9672131147540983,1,3,B.L-permute,60,0.9833333333333333,1995,4,59,False
15,HK,0.9959183673469387,1,0,B.L-permute,123,0.991869918699187,1995,4,122,False
5,HK,0.0,1,0,B.L-permute,1,0.0,1995,4,0,True
12,HK,0.935064935064935,5,0,B.L-permute,41,0.8780487804878049,1995,4,36,False
1,HK,0.9955947136563876,0,1,B.L-permute,113,1.0,1995,4,113,False
9,HK,0.8311688311688312,36,16,B.template-0,164,0.7804878048780488,1995,4,128,False
13,HK,0.7416879795396419,15,86,B.template-0,160,0.90625,1995,4,145,False
16,HK,0.2222222222222222,3,32,B.template-0,8,0.625,1995,4,5,False
14,HK,0.6407766990291263,27,10,B.template-0,60,0.55,1995,4,33,False
15,HK,0.8447653429602888,6,37,B.template-0,123,0.9512195121951219,1995,4,117,False
5,HK,0.0,1,17,B.template-0,1,0.0,1995,4,0,True
12,HK,0.5396825396825397,24,5,B.template-0,41,0.4146341463414634,1995,4,17,False
1,HK,0.2962962962962963,93,2,B.template-0,113,0.17699115044247787,1995,4,20,False
9,HK,0.7708333333333334,53,13,B.template-1,164,0.676829268292683,1995,4,111,False
13,HK,0.7232876712328767,28,73,B.template-1,160,0.825,1995,4,132,False
16,HK,0.2222222222222222,2,40,B.template-1,8,0.75,1995,4,6,False
14,HK,0.5567010309278351,33,10,B.template-1,60,0.45,1995,4,27,False
15,HK,0.7947019867549668,3,59,B.template-1,123,0.975609756097561,1995,4,120,False
5,HK,0.0,1,41,B.template-1,1,0.0,1995,4,0,True
12,HK,0.5079365079365079,25,6,B.template-1,41,0.3902439024390244,1995,4,16,False
1,HK,0.13953488372093023,104,7,B.template-1,113,0.07964601769911504,1995,4,9,False
9,HK,0.9815950920245399,4,2,B.V,164,0.975609756097561,1995,5,160,False
13,HK,0.9565217391304348,6,8,B.V,160,0.9625,1995,5,154,False
16,HK,0.7058823529411765,2,3,B.V,8,0.75,1995,5,6,False
14,HK,0.8623853211009175,13,2,B.V,60,0.7833333333333333,1995,5,47,False
15,HK,0.970954356846473,6,1,B.V,123,0.9512195121951219,1995,5,117,False
5,HK,0.0,1,10,B.V,1,0.0,1995,5,0,True
12,HK,0.925,4,2,B.V,41,0.9024390243902439,1995,5,37,False
1,HK,0.9779735682819384,2,3,B.V,113,0.9823008849557522,1995,5,111,False
8,HK,0.9511400651465798,7,8,B.V,153,0.954248366013072,1995,5,146,False
22,HK,0.7916666666666666,2,8,B.V,21,0.9047619047619048,1995,5,19,False
9,HK,0.9939393939393939,0,2,B.J,164,1.0,1995,5,164,False
13,HK,0.9842271293375394,4,1,B.J,160,0.975,1995,5,156,False
16,HK,0.7619047619047619,0,5,B.J,8,1.0,1995,5,8,False
14,HK,0.9672131147540983,1,3,B.J,60,0.9833333333333333,1995,5,59,False
15,HK,0.9959183673469387,1,0,B.J,123,0.991869918699187,1995,5,122,False
5,HK,0.0,1,0,B.J,1,0.0,1995,5,0,True
12,HK,0.935064935064935,5,0,B.J,41,0.8780487804878049,1995,5,36,False
1,HK,0.9955947136563876,0,1,B.J,113,1.0,1995,5,113,False
8,HK,0.9967213114754099,1,0,B.J,153,0.9934640522875817,1995,5,152,False
22,HK,0.9767441860465116,0,1,B.J,21,1.0,1995,5,21,False
9,HK,0.9969604863221885,0,1,B.J1,164,1.0,1995,5,164,False
13,HK,0.9874213836477987,3,1,B.J1,160,0.98125,1995,5,157,False
16,HK,0.7619047619047619,0,5,B.J1,8,1.0,1995,5,8,False
14,HK,0.9666666666666667,2,2,B.J1,60,0.9666666666666667,1995,5,58,False
15,HK,0.9959183673469387,1,0,B.J1,123,0.991869918699187,1995,5,122,False
5,HK,0.0,1,0,B.J1,1,0.0,1995,5,0,True
12,HK,0.935064935064935,5,0,B.J1,41,0.8780487804878049,1995,5,36,False
1,HK,0.9955947136563876,0,1,B.J1,113,1.0,1995,5,113,False
8,HK,0.9934640522875817,1,1,B.J1,153,0.9934640522875817,1995,5,152,False
22,HK,0.9545454545454546,0,2,B.J1,21,1.0,1995,5,21,False
9,HK,0.7647058823529411,60,4,B.Z,164,0.6341463414634146,1995,5,104,False
13,HK,0.6629526462395543,41,80,B.Z,160,0.74375,1995,5,119,False
16,HK,0.27906976744186046,2,29,B.Z,8,0.75,1995,5,6,False
14,HK,0.5656565656565656,32,11,B.Z,60,0.4666666666666667,1995,5,28,False
15,HK,0.821917808219178,3,49,B.Z,123,0.975609756097561,1995,5,120,False
5,HK,0.0,1,32,B.Z,1,0.0,1995,5,0,True
12,HK,0.5538461538461539,23,6,B.Z,41,0.43902439024390244,1995,5,18,False
1,HK,0.08196721311475409,108,4,B.Z,113,0.04424778761061947,1995,5,5,False
8,HK,0.7093023255813954,31,69,B.Z,153,0.7973856209150327,1995,5,122,False
22,HK,0.3389830508474576,11,28,B.Z,21,0.47619047619047616,1995,5,10,False
9,HK,0.9969604863221885,0,1,B.L,164,1.0,1995,5,164,False
13,HK,0.9874213836477987,3,1,B.L,160,0.98125,1995,5,157,False
16,HK,0.7,1,5,B.L,8,0.875,1995,5,7,False
14,HK,0.9586776859504132,2,3,B.L,60,0.9666666666666667,1995,5,58,False
15,HK,0.9959183673469387,1,0,B.L,123,0.991869918699187,1995,5,122,False
5,HK,0.0,1,0,B.L,1,0.0,1995,5,0,True
12,HK,0.9230769230769231,5,1,B.L,41,0.8780487804878049,1995,5,36,False
1,HK,0.9955947136563876,0,1,B.L,113,1.0,1995,5,113,False
8,HK,0.9934640522875817,1,1,B.L,153,0.9934640522875817,1995,5,152,False
22,HK,0.9767441860465116,0,1,B.L,21,1.0,1995,5,21,False
9,HK,0.9939393939393939,0,2,B.R,164,1.0,1995,5,164,False
13,HK,0.9842271293375394,4,1,B.R,160,0.975,1995,5,156,False
16,HK,0.7619047619047619,0,5,B.R,8,1.0,1995,5,8,False
14,HK,0.9672131147540983,1,3,B.R,60,0.9833333333333333,1995,5,59,False
15,HK,0.9959183673469387,1,0,B.R,123,0.991869918699187,1995,5,122,False
5,HK,0.0,1,0,B.R,1,0.0,1995,5,0,True
12,HK,0.935064935064935,5,0,B.R,41,0.8780487804878049,1995,5,36,False
1,HK,0.9955947136563876,0,1,B.R,113,1.0,1995,5,113,False
8,HK,0.9967213114754099,1,0,B.R,153,0.9934640522875817,1995,5,152,False
22,HK,0.9767441860465116,0,1,B.R,21,1.0,1995,5,21,False
9,HK,0.9939393939393939,0,2,B.R-no-gate,164,1.0,1995,5,164,False
13,HK,0.9842271293375394,4,1,B.R-no-gate,160,0.975,1995,5,156,False
16,HK,0.7619047619047619,0,5,B.R-no-gate,8,1.0,1995,5,8,False
14,HK,0.9672131147540983,1,3,B.R-no-gate,60,0.9833333333333333,1995,5,59,False
15,HK,0.9959183673469387,1,0,B.R-no-gate,123,0.991869918699187,1995,5,122,False
5,HK,0.0,1,0,B.R-no-gate,1,0.0,1995,5,0,True
12,HK,0.935064935064935,5,0,B.R-no-gate,41,0.8780487804878049,1995,5,36,False
1,HK,0.9955947136563876,0,1,B.R-no-gate,113,1.0,1995,5,113,False
8,HK,0.9967213114754099,1,0,B.R-no-gate,153,0.9934640522875817,1995,5,152,False
22,HK,0.9767441860465116,0,1,B.R-no-gate,21,1.0,1995,5,21,False
9,HK,0.9939393939393939,0,2,B.R-identity,164,1.0,1995,5,164,False
13,HK,0.9842271293375394,4,1,B.R-identity,160,0.975,1995,5,156,False
16,HK,0.7619047619047619,0,5,B.R-identity,8,1.0,1995,5,8,False
14,HK,0.9672131147540983,1,3,B.R-identity,60,0.9833333333333333,1995,5,59,False
15,HK,0.9959183673469387,1,0,B.R-identity,123,0.991869918699187,1995,5,122,False
5,HK,0.0,1,0,B.R-identity,1,0.0,1995,5,0,True
12,HK,0.935064935064935,5,0,B.R-identity,41,0.8780487804878049,1995,5,36,False
1,HK,0.9955947136563876,0,1,B.R-identity,113,1.0,1995,5,113,False
8,HK,0.9967213114754099,1,0,B.R-identity,153,0.9934640522875817,1995,5,152,False
22,HK,0.9767441860465116,0,1,B.R-identity,21,1.0,1995,5,21,False
9,HK,0.9939393939393939,0,2,B.R-zero-prior,164,1.0,1995,5,164,False
13,HK,0.9842271293375394,4,1,B.R-zero-prior,160,0.975,1995,5,156,False
16,HK,0.7619047619047619,0,5,B.R-zero-prior,8,1.0,1995,5,8,False
14,HK,0.9672131147540983,1,3,B.R-zero-prior,60,0.9833333333333333,1995,5,59,False
15,HK,0.9959183673469387,1,0,B.R-zero-prior,123,0.991869918699187,1995,5,122,False
5,HK,0.0,1,0,B.R-zero-prior,1,0.0,1995,5,0,True
12,HK,0.935064935064935,5,0,B.R-zero-prior,41,0.8780487804878049,1995,5,36,False
1,HK,0.9955947136563876,0,1,B.R-zero-prior,113,1.0,1995,5,113,False
8,HK,0.9967213114754099,1,0,B.R-zero-prior,153,0.9934640522875817,1995,5,152,False
22,HK,0.9767441860465116,0,1,B.R-zero-prior,21,1.0,1995,5,21,False
9,HK,0.9909365558912386,0,3,B.L-permute,164,1.0,1995,5,164,False
13,HK,0.9808917197452229,6,0,B.L-permute,160,0.9625,1995,5,154,False
16,HK,0.7619047619047619,0,5,B.L-permute,8,1.0,1995,5,8,False
14,HK,0.959349593495935,1,4,B.L-permute,60,0.9833333333333333,1995,5,59,False
15,HK,0.9959183673469387,1,0,B.L-permute,123,0.991869918699187,1995,5,122,False
5,HK,0.0,1,0,B.L-permute,1,0.0,1995,5,0,True
12,HK,0.935064935064935,5,0,B.L-permute,41,0.8780487804878049,1995,5,36,False
1,HK,0.9912280701754386,0,2,B.L-permute,113,1.0,1995,5,113,False
8,HK,0.9967213114754099,1,0,B.L-permute,153,0.9934640522875817,1995,5,152,False
22,HK,0.9767441860465116,0,1,B.L-permute,21,1.0,1995,5,21,False
9,HK,0.8111888111888111,48,6,B.template-0,164,0.7073170731707317,1995,5,116,False
13,HK,0.6794520547945205,36,81,B.template-0,160,0.775,1995,5,124,False
16,HK,0.25,3,27,B.template-0,8,0.625,1995,5,5,False
14,HK,0.6274509803921569,28,10,B.template-0,60,0.5333333333333333,1995,5,32,False
15,HK,0.8447653429602888,6,37,B.template-0,123,0.9512195121951219,1995,5,117,False
5,HK,0.0,1,21,B.template-0,1,0.0,1995,5,0,True
12,HK,0.5079365079365079,25,6,B.template-0,41,0.3902439024390244,1995,5,16,False
1,HK,0.05128205128205128,110,1,B.template-0,113,0.02654867256637168,1995,5,3,False
8,HK,0.7019498607242339,27,80,B.template-0,153,0.8235294117647058,1995,5,126,False
22,HK,0.38596491228070173,10,25,B.template-0,21,0.5238095238095238,1995,5,11,False
9,HK,0.7434944237918215,64,5,B.template-1,164,0.6097560975609756,1995,5,100,False
13,HK,0.6666666666666666,44,72,B.template-1,160,0.725,1995,5,116,False
16,HK,0.26666666666666666,2,31,B.template-1,8,0.75,1995,5,6,False
14,HK,0.5208333333333334,35,11,B.template-1,60,0.4166666666666667,1995,5,25,False
15,HK,0.7947019867549668,3,59,B.template-1,123,0.975609756097561,1995,5,120,False
5,HK,0.0,1,36,B.template-1,1,0.0,1995,5,0,True
12,HK,0.5,25,7,B.template-1,41,0.3902439024390244,1995,5,16,False
1,HK,0.0,113,1,B.template-1,113,0.0,1995,5,0,True
8,HK,0.7113702623906706,31,68,B.template-1,153,0.7973856209150327,1995,5,122,False
22,HK,0.34285714285714286,9,37,B.template-1,21,0.5714285714285714,1995,5,12,False
9,HK,0.9815950920245399,4,2,B.V,164,0.975609756097561,1995,6,160,False
13,HK,0.95,8,8,B.V,160,0.95,1995,6,152,False
16,HK,0.6666666666666666,2,4,B.V,8,0.75,1995,6,6,False
14,HK,0.8598130841121495,14,1,B.V,60,0.7666666666666667,1995,6,46,False
15,HK,0.9752066115702479,5,1,B.V,123,0.959349593495935,1995,6,118,False
5,HK,0.0,1,10,B.V,1,0.0,1995,6,0,True
12,HK,0.9,5,3,B.V,41,0.8780487804878049,1995,6,36,False
1,HK,0.9691629955947136,3,4,B.V,113,0.9734513274336283,1995,6,110,False
8,HK,0.9504950495049505,9,6,B.V,153,0.9411764705882353,1995,6,144,False
22,HK,0.8,3,6,B.V,21,0.8571428571428571,1995,6,18,False
19,HK,0.2,1,7,B.V,2,0.5,1995,6,1,False
17,HK,0.3076923076923077,3,6,B.V,5,0.4,1995,6,2,False
9,HK,0.9969604863221885,0,1,B.J,164,1.0,1995,6,164,False
13,HK,0.9905362776025236,3,0,B.J,160,0.98125,1995,6,157,False
16,HK,0.7,1,5,B.J,8,0.875,1995,6,7,False
14,HK,0.9672131147540983,1,3,B.J,60,0.9833333333333333,1995,6,59,False
15,HK,0.9959183673469387,1,0,B.J,123,0.991869918699187,1995,6,122,False
5,HK,0.0,1,0,B.J,1,0.0,1995,6,0,True
12,HK,0.9230769230769231,5,1,B.J,41,0.8780487804878049,1995,6,36,False
1,HK,0.9912280701754386,0,2,B.J,113,1.0,1995,6,113,False
8,HK,0.9900990099009901,3,0,B.J,153,0.9803921568627451,1995,6,150,False
22,HK,0.9333333333333333,0,3,B.J,21,1.0,1995,6,21,False
19,HK,0.0,2,2,B.J,2,0.0,1995,6,0,True
17,HK,0.8,1,1,B.J,5,0.8,1995,6,4,False
9,HK,1.0,0,0,B.J1,164,1.0,1995,6,164,False
13,HK,0.9905956112852664,2,1,B.J1,160,0.9875,1995,6,158,False
16,HK,0.7,1,5,B.J1,8,0.875,1995,6,7,False
14,HK,0.9752066115702479,1,2,B.J1,60,0.9833333333333333,1995,6,59,False
15,HK,0.9959183673469387,1,0,B.J1,123,0.991869918699187,1995,6,122,False
5,HK,0.0,1,0,B.J1,1,0.0,1995,6,0,True
12,HK,0.9230769230769231,5,1,B.J1,41,0.8780487804878049,1995,6,36,False
1,HK,0.9912280701754386,0,2,B.J1,113,1.0,1995,6,113,False
8,HK,0.9767441860465116,6,1,B.J1,153,0.9607843137254902,1995,6,147,False
22,HK,0.9130434782608695,0,4,B.J1,21,1.0,1995,6,21,False
19,HK,0.0,2,2,B.J1,2,0.0,1995,6,0,True
17,HK,0.5454545454545454,2,3,B.J1,5,0.6,1995,6,3,False
9,HK,0.7647058823529411,60,4,B.Z,164,0.6341463414634146,1995,6,104,False
13,HK,0.6611111111111111,41,81,B.Z,160,0.74375,1995,6,119,False
16,HK,0.27906976744186046,2,29,B.Z,8,0.75,1995,6,6,False
14,HK,0.5656565656565656,32,11,B.Z,60,0.4666666666666667,1995,6,28,False
15,HK,0.821917808219178,3,49,B.Z,123,0.975609756097561,1995,6,120,False
5,HK,0.0,1,32,B.Z,1,0.0,1995,6,0,True
12,HK,0.5538461538461539,23,6,B.Z,41,0.43902439024390244,1995,6,18,False
1,HK,0.08196721311475409,108,4,B.Z,113,0.04424778761061947,1995,6,5,False
8,HK,0.7031700288184438,31,72,B.Z,153,0.7973856209150327,1995,6,122,False
22,HK,0.24,15,23,B.Z,21,0.2857142857142857,1995,6,6,False
19,HK,0.0,2,3,B.Z,2,0.0,1995,6,0,True
17,HK,0.0,5,9,B.Z,5,0.0,1995,6,0,True
9,HK,0.9969604863221885,0,1,B.L,164,1.0,1995,6,164,False
13,HK,0.9874213836477987,3,1,B.L,160,0.98125,1995,6,157,False
16,HK,0.7,1,5,B.L,8,0.875,1995,6,7,False
14,HK,0.9672131147540983,1,3,B.L,60,0.9833333333333333,1995,6,59,False
15,HK,0.9959183673469387,1,0,B.L,123,0.991869918699187,1995,6,122,False
5,HK,0.0,1,0,B.L,1,0.0,1995,6,0,True
12,HK,0.9230769230769231,5,1,B.L,41,0.8780487804878049,1995,6,36,False
1,HK,0.9912280701754386,0,2,B.L,113,1.0,1995,6,113,False
8,HK,0.9868421052631579,3,1,B.L,153,0.9803921568627451,1995,6,150,False
22,HK,0.9333333333333333,0,3,B.L,21,1.0,1995,6,21,False
19,HK,0.0,2,0,B.L,2,0.0,1995,6,0,True
17,HK,0.8,1,1,B.L,5,0.8,1995,6,4,False
9,HK,0.9969604863221885,0,1,B.R,164,1.0,1995,6,164,False
13,HK,0.9905362776025236,3,0,B.R,160,0.98125,1995,6,157,False
16,HK,0.7,1,5,B.R,8,0.875,1995,6,7,False
14,HK,0.9672131147540983,1,3,B.R,60,0.9833333333333333,1995,6,59,False
15,HK,0.9959183673469387,1,0,B.R,123,0.991869918699187,1995,6,122,False
5,HK,0.0,1,0,B.R,1,0.0,1995,6,0,True
12,HK,0.9230769230769231,5,1,B.R,41,0.8780487804878049,1995,6,36,False
1,HK,0.9912280701754386,0,2,B.R,113,1.0,1995,6,113,False
8,HK,0.9900990099009901,3,0,B.R,153,0.9803921568627451,1995,6,150,False
22,HK,0.9333333333333333,0,3,B.R,21,1.0,1995,6,21,False
19,HK,0.0,2,2,B.R,2,0.0,1995,6,0,True
17,HK,0.8,1,1,B.R,5,0.8,1995,6,4,False
9,HK,0.9969604863221885,0,1,B.R-no-gate,164,1.0,1995,6,164,False
13,HK,0.9905362776025236,3,0,B.R-no-gate,160,0.98125,1995,6,157,False
16,HK,0.7,1,5,B.R-no-gate,8,0.875,1995,6,7,False
14,HK,0.9672131147540983,1,3,B.R-no-gate,60,0.9833333333333333,1995,6,59,False
15,HK,0.9959183673469387,1,0,B.R-no-gate,123,0.991869918699187,1995,6,122,False
5,HK,0.0,1,0,B.R-no-gate,1,0.0,1995,6,0,True
12,HK,0.9230769230769231,5,1,B.R-no-gate,41,0.8780487804878049,1995,6,36,False
1,HK,0.9912280701754386,0,2,B.R-no-gate,113,1.0,1995,6,113,False
8,HK,0.9868421052631579,3,1,B.R-no-gate,153,0.9803921568627451,1995,6,150,False
22,HK,0.9333333333333333,0,3,B.R-no-gate,21,1.0,1995,6,21,False
19,HK,0.0,2,2,B.R-no-gate,2,0.0,1995,6,0,True
